"","gene","color"
"272","FAGR_UCONN_20459","green"
"273","FAGR_UCONN_20900","green"
"274","FAGR_UCONN_29733","green"
"275","FAGR_UCONN_32284","green"
"276","FAGR_UCONN_12275","green"
"277","FAGR_UCONN_16738","green"
"278","FAGR_UCONN_28818","green"
"279","FAGR_UCONN_25123","green"
"280","FAGR_UCONN_03693","green"
"281","FAGR_UCONN_06822","green"
"282","FAGR_UCONN_25293","green"
"283","FAGR_UCONN_14928","green"
"284","FAGR_UCONN_29348","green"
"285","FAGR_UCONN_02514","green"
"286","FAGR_UCONN_01872","green"
"287","FAGR_UCONN_15337","green"
"288","FAGR_UCONN_24502","green"
"289","FAGR_UCONN_20577","green"
"290","FAGR_UCONN_31332","green"
"291","FAGR_UCONN_15696","green"
"292","FAGR_UCONN_14585","green"
"293","FAGR_UCONN_17353","green"
"294","FAGR_UCONN_19567","green"
"295","FAGR_UCONN_15207","green"
"296","FAGR_UCONN_00351","green"
"297","FAGR_UCONN_27717","green"
"298","FAGR_UCONN_05307","green"
"299","FAGR_UCONN_17476","green"
"300","FAGR_UCONN_21939","green"
"301","FAGR_UCONN_11374","green"
"302","FAGR_UCONN_05319","green"
"303","FAGR_UCONN_23671","green"
"304","FAGR_UCONN_20263","green"
"305","FAGR_UCONN_25232","green"
"306","FAGR_UCONN_14436","green"
"307","FAGR_UCONN_27676","green"
"308","FAGR_UCONN_29976","green"
"309","FAGR_UCONN_16486","green"
"310","FAGR_UCONN_24964","green"
"311","FAGR_UCONN_21290","green"
"312","FAGR_UCONN_23838","green"
"313","FAGR_UCONN_29230","green"
"314","FAGR_UCONN_07185","green"
"315","FAGR_UCONN_04056","green"
"316","FAGR_UCONN_10562","green"
"317","FAGR_UCONN_00856","green"
"318","FAGR_UCONN_14474","green"
"319","FAGR_UCONN_14051","green"
"320","FAGR_UCONN_10501","green"
"321","FAGR_UCONN_03216","green"
"322","FAGR_UCONN_20073","green"
"323","FAGR_UCONN_18497","green"
"324","FAGR_UCONN_15967","green"
"325","FAGR_UCONN_02470","green"
"326","FAGR_UCONN_27529","green"
"327","FAGR_UCONN_02390","green"
"328","FAGR_UCONN_24897","green"
"329","FAGR_UCONN_13099","green"
"330","FAGR_UCONN_26701","green"
"331","FAGR_UCONN_10010","green"
"332","FAGR_UCONN_00729","green"
"333","FAGR_UCONN_08388","green"
"334","FAGR_UCONN_13348","green"
"335","FAGR_UCONN_28245","green"
"336","FAGR_UCONN_22384","green"
"337","FAGR_UCONN_30799","green"
"338","FAGR_UCONN_08098","green"
"339","FAGR_UCONN_08207","green"
"340","FAGR_UCONN_25623","green"
"341","FAGR_UCONN_09299","green"
"342","FAGR_UCONN_14313","green"
"343","FAGR_UCONN_26195","green"
"344","FAGR_UCONN_25325","green"
"345","FAGR_UCONN_12524","green"
"346","FAGR_UCONN_25475","green"
"347","FAGR_UCONN_14674","green"
"348","FAGR_UCONN_29106","green"
"349","FAGR_UCONN_19111","green"
"350","FAGR_UCONN_17601","green"
"351","FAGR_UCONN_15783","green"
"352","FAGR_UCONN_03479","green"
"353","FAGR_UCONN_25328","green"
"354","FAGR_UCONN_09845","green"
"355","FAGR_UCONN_17389","green"
"356","FAGR_UCONN_14034","green"
"357","FAGR_UCONN_17083","green"
"358","FAGR_UCONN_24793","green"
"359","FAGR_UCONN_09707","green"
"360","FAGR_UCONN_10757","green"
"361","FAGR_UCONN_25075","green"
"362","FAGR_UCONN_22118","green"
"363","FAGR_UCONN_08043","green"
"364","FAGR_UCONN_21673","green"
"365","FAGR_UCONN_05253","green"
"366","FAGR_UCONN_15044","green"
"367","FAGR_UCONN_27407","green"
"368","FAGR_UCONN_17683","green"
"369","FAGR_UCONN_29755","green"
"370","FAGR_UCONN_00381","green"
"371","FAGR_UCONN_14915","green"
"372","FAGR_UCONN_15622","green"
"373","FAGR_UCONN_11294","green"
"374","FAGR_UCONN_22753","green"
"375","FAGR_UCONN_08932","green"
"376","FAGR_UCONN_11973","green"
"377","FAGR_UCONN_15755","green"
"378","FAGR_UCONN_05271","green"
"379","FAGR_UCONN_28756","green"
"380","FAGR_UCONN_29214","green"
"381","FAGR_UCONN_19472","green"
"382","FAGR_UCONN_18019","green"
"383","FAGR_UCONN_29679","green"
"384","FAGR_UCONN_09856","green"
"385","FAGR_UCONN_30086","green"
"386","FAGR_UCONN_18595","green"
"387","FAGR_UCONN_09773","green"
"388","FAGR_UCONN_04553","green"
"389","FAGR_UCONN_09412","green"
"390","FAGR_UCONN_29171","green"
"391","FAGR_UCONN_09387","green"
"392","FAGR_UCONN_23411","green"
"393","FAGR_UCONN_05003","green"
"394","FAGR_UCONN_10725","green"
"395","FAGR_UCONN_05673","green"
"396","FAGR_UCONN_18116","green"
"397","FAGR_UCONN_06667","green"
"398","FAGR_UCONN_27483","green"
"399","FAGR_UCONN_19130","green"
"400","FAGR_UCONN_16404","green"
"401","FAGR_UCONN_22892","green"
"402","FAGR_UCONN_28702","green"
"403","FAGR_UCONN_22527","green"
"404","FAGR_UCONN_30163","green"
"405","FAGR_UCONN_06628","green"
"406","FAGR_UCONN_18722","green"
"407","FAGR_UCONN_16167","green"
"408","FAGR_UCONN_10646","green"
"409","FAGR_UCONN_28745","green"
"410","FAGR_UCONN_25577","green"
"411","FAGR_UCONN_06797","green"
"412","FAGR_UCONN_28708","green"
"413","FAGR_UCONN_02832","green"
"414","FAGR_UCONN_15071","green"
"415","FAGR_UCONN_29169","green"
"416","FAGR_UCONN_11329","green"
"417","FAGR_UCONN_04606","green"
"418","FAGR_UCONN_10105","green"
"419","FAGR_UCONN_13350","green"
"420","FAGR_UCONN_09483","green"
"421","FAGR_UCONN_17821","green"
"422","FAGR_UCONN_10823","green"
"423","FAGR_UCONN_25702","green"
"424","FAGR_UCONN_19669","green"
"425","FAGR_UCONN_23012","green"
"426","FAGR_UCONN_17924","turquoise"
"427","FAGR_UCONN_18848","turquoise"
"428","FAGR_UCONN_17321","turquoise"
"429","FAGR_UCONN_16840","turquoise"
"430","FAGR_UCONN_09295","turquoise"
"431","FAGR_UCONN_28430","turquoise"
"432","FAGR_UCONN_23015","turquoise"
"433","FAGR_UCONN_25270","turquoise"
"434","FAGR_UCONN_16318","turquoise"
"435","FAGR_UCONN_17921","turquoise"
"436","FAGR_UCONN_27723","turquoise"
"437","FAGR_UCONN_26844","turquoise"
"438","FAGR_UCONN_31885","turquoise"
"439","FAGR_UCONN_07559","turquoise"
"440","FAGR_UCONN_31723","turquoise"
"441","FAGR_UCONN_06174","turquoise"
"442","FAGR_UCONN_15223","turquoise"
"443","FAGR_UCONN_15217","turquoise"
"444","FAGR_UCONN_31591","turquoise"
"445","FAGR_UCONN_15726","turquoise"
"446","FAGR_UCONN_29273","turquoise"
"447","FAGR_UCONN_23413","turquoise"
"448","FAGR_UCONN_10711","turquoise"
"449","FAGR_UCONN_28187","turquoise"
"450","FAGR_UCONN_01085","turquoise"
"451","FAGR_UCONN_08396","turquoise"
"452","FAGR_UCONN_12928","turquoise"
"453","FAGR_UCONN_21571","turquoise"
"454","FAGR_UCONN_30356","turquoise"
"455","FAGR_UCONN_28400","turquoise"
"456","FAGR_UCONN_29367","turquoise"
"457","FAGR_UCONN_11542","turquoise"
"458","FAGR_UCONN_14141","turquoise"
"459","FAGR_UCONN_06478","turquoise"
"460","FAGR_UCONN_11675","turquoise"
"461","FAGR_UCONN_30521","turquoise"
"462","FAGR_UCONN_17246","turquoise"
"463","FAGR_UCONN_05423","turquoise"
"464","FAGR_UCONN_01087","turquoise"
"465","FAGR_UCONN_25244","turquoise"
"466","FAGR_UCONN_14584","turquoise"
"467","FAGR_UCONN_32557","turquoise"
"468","FAGR_UCONN_07605","turquoise"
"469","FAGR_UCONN_26673","turquoise"
"470","FAGR_UCONN_07398","turquoise"
"471","FAGR_UCONN_27890","turquoise"
"472","FAGR_UCONN_14420","turquoise"
"473","FAGR_UCONN_02015","turquoise"
"474","FAGR_UCONN_16317","turquoise"
"475","FAGR_UCONN_23808","turquoise"
"476","FAGR_UCONN_08242","turquoise"
"477","FAGR_UCONN_15594","turquoise"
"478","FAGR_UCONN_16677","turquoise"
"479","FAGR_UCONN_15742","turquoise"
"480","FAGR_UCONN_28612","turquoise"
"481","FAGR_UCONN_01454","turquoise"
"482","FAGR_UCONN_30844","turquoise"
"483","FAGR_UCONN_26737","turquoise"
"484","FAGR_UCONN_09740","turquoise"
"485","FAGR_UCONN_11192","turquoise"
"486","FAGR_UCONN_16140","turquoise"
"487","FAGR_UCONN_14219","turquoise"
"488","FAGR_UCONN_19013","turquoise"
"489","FAGR_UCONN_21697","turquoise"
"490","FAGR_UCONN_32748","turquoise"
"491","FAGR_UCONN_32129","turquoise"
"492","FAGR_UCONN_27818","turquoise"
"493","FAGR_UCONN_25108","turquoise"
"494","FAGR_UCONN_26248","turquoise"
"495","FAGR_UCONN_16418","turquoise"
"496","FAGR_UCONN_03525","turquoise"
"497","FAGR_UCONN_14501","turquoise"
"498","FAGR_UCONN_29716","turquoise"
"499","FAGR_UCONN_27052","turquoise"
"500","FAGR_UCONN_07734","turquoise"
"501","FAGR_UCONN_09572","turquoise"
"502","FAGR_UCONN_14048","turquoise"
"503","FAGR_UCONN_06262","turquoise"
"504","FAGR_UCONN_12350","turquoise"
"505","FAGR_UCONN_09095","turquoise"
"506","FAGR_UCONN_23023","turquoise"
"507","FAGR_UCONN_19895","turquoise"
"508","FAGR_UCONN_24154","turquoise"
"509","FAGR_UCONN_10364","turquoise"
"510","FAGR_UCONN_12497","turquoise"
"511","FAGR_UCONN_31542","turquoise"
"512","FAGR_UCONN_10695","turquoise"
"513","FAGR_UCONN_25346","turquoise"
"514","FAGR_UCONN_03172","turquoise"
"515","FAGR_UCONN_21443","turquoise"
"516","FAGR_UCONN_25668","turquoise"
"517","FAGR_UCONN_30397","turquoise"
"518","FAGR_UCONN_32680","turquoise"
"519","FAGR_UCONN_02529","turquoise"
"520","FAGR_UCONN_30178","turquoise"
"521","FAGR_UCONN_24291","turquoise"
"522","FAGR_UCONN_16596","turquoise"
"523","FAGR_UCONN_18755","turquoise"
"524","FAGR_UCONN_12619","turquoise"
"525","FAGR_UCONN_13721","turquoise"
"526","FAGR_UCONN_28787","turquoise"
"527","FAGR_UCONN_13909","turquoise"
"528","FAGR_UCONN_10115","turquoise"
"529","FAGR_UCONN_11151","turquoise"
"530","FAGR_UCONN_02898","turquoise"
"531","FAGR_UCONN_30720","turquoise"
"532","FAGR_UCONN_00854","turquoise"
"533","FAGR_UCONN_31442","turquoise"
"534","FAGR_UCONN_31619","turquoise"
"535","FAGR_UCONN_24668","turquoise"
"536","FAGR_UCONN_10350","turquoise"
"537","FAGR_UCONN_22421","turquoise"
"538","FAGR_UCONN_26846","turquoise"
"539","FAGR_UCONN_08695","turquoise"
"540","FAGR_UCONN_27243","turquoise"
"541","FAGR_UCONN_10699","turquoise"
"542","FAGR_UCONN_18083","turquoise"
"543","FAGR_UCONN_03898","turquoise"
"544","FAGR_UCONN_22270","turquoise"
"545","FAGR_UCONN_01475","turquoise"
"546","FAGR_UCONN_30291","turquoise"
"547","FAGR_UCONN_01547","turquoise"
"548","FAGR_UCONN_22497","turquoise"
"549","FAGR_UCONN_08878","turquoise"
"550","FAGR_UCONN_31098","turquoise"
"551","FAGR_UCONN_32919","turquoise"
"552","FAGR_UCONN_28854","turquoise"
"553","FAGR_UCONN_17097","turquoise"
"554","FAGR_UCONN_12517","turquoise"
"555","FAGR_UCONN_10720","turquoise"
"556","FAGR_UCONN_14562","turquoise"
"557","FAGR_UCONN_24360","turquoise"
"558","FAGR_UCONN_11273","turquoise"
"559","FAGR_UCONN_21478","turquoise"
"560","FAGR_UCONN_25823","turquoise"
"561","FAGR_UCONN_30544","turquoise"
"562","FAGR_UCONN_26196","turquoise"
"563","FAGR_UCONN_33037","turquoise"
"564","FAGR_UCONN_10470","turquoise"
"565","FAGR_UCONN_03558","turquoise"
"566","FAGR_UCONN_10721","turquoise"
"567","FAGR_UCONN_20742","turquoise"
"568","FAGR_UCONN_01354","turquoise"
"569","FAGR_UCONN_08563","turquoise"
"570","FAGR_UCONN_00636","turquoise"
"571","FAGR_UCONN_23241","turquoise"
"572","FAGR_UCONN_10474","turquoise"
"573","FAGR_UCONN_27656","turquoise"
"574","FAGR_UCONN_14389","turquoise"
"575","FAGR_UCONN_04881","turquoise"
"576","FAGR_UCONN_24509","turquoise"
"577","FAGR_UCONN_12738","turquoise"
"578","FAGR_UCONN_12671","turquoise"
"579","FAGR_UCONN_09022","turquoise"
"580","FAGR_UCONN_20520","turquoise"
"581","FAGR_UCONN_10454","turquoise"
"582","FAGR_UCONN_11829","turquoise"
"583","FAGR_UCONN_21439","turquoise"
"584","FAGR_UCONN_19393","turquoise"
"585","FAGR_UCONN_10242","turquoise"
"586","FAGR_UCONN_21094","turquoise"
"587","FAGR_UCONN_23332","turquoise"
"588","FAGR_UCONN_02288","turquoise"
"589","FAGR_UCONN_17588","turquoise"
"590","FAGR_UCONN_15147","turquoise"
"591","FAGR_UCONN_32471","turquoise"
"592","FAGR_UCONN_16162","turquoise"
"593","FAGR_UCONN_18783","turquoise"
"594","FAGR_UCONN_01443","turquoise"
"595","FAGR_UCONN_21666","turquoise"
"596","FAGR_UCONN_19534","turquoise"
"597","FAGR_UCONN_17802","turquoise"
"598","FAGR_UCONN_23622","turquoise"
"599","FAGR_UCONN_01388","turquoise"
"600","FAGR_UCONN_32050","turquoise"
"601","FAGR_UCONN_03519","turquoise"
"602","FAGR_UCONN_29205","turquoise"
"603","FAGR_UCONN_17411","turquoise"
"604","FAGR_UCONN_04898","turquoise"
"605","FAGR_UCONN_08116","turquoise"
"606","FAGR_UCONN_27878","turquoise"
"607","FAGR_UCONN_13806","turquoise"
"608","FAGR_UCONN_20604","turquoise"
"609","FAGR_UCONN_02439","turquoise"
"610","FAGR_UCONN_31668","turquoise"
"611","FAGR_UCONN_29885","turquoise"
"612","FAGR_UCONN_30323","turquoise"
"613","FAGR_UCONN_24804","turquoise"
"614","FAGR_UCONN_19284","turquoise"
"615","FAGR_UCONN_17444","turquoise"
"616","FAGR_UCONN_24408","turquoise"
"617","FAGR_UCONN_32476","turquoise"
"618","FAGR_UCONN_32219","turquoise"
"619","FAGR_UCONN_30409","turquoise"
"620","FAGR_UCONN_11015","turquoise"
"621","FAGR_UCONN_27465","turquoise"
"622","FAGR_UCONN_29487","turquoise"
"623","FAGR_UCONN_19750","turquoise"
"624","FAGR_UCONN_10527","turquoise"
"625","FAGR_UCONN_09787","turquoise"
"626","FAGR_UCONN_01435","turquoise"
"627","FAGR_UCONN_05046","turquoise"
"628","FAGR_UCONN_20138","turquoise"
"629","FAGR_UCONN_15952","turquoise"
"630","FAGR_UCONN_31664","turquoise"
"631","FAGR_UCONN_14768","turquoise"
"632","FAGR_UCONN_14285","turquoise"
"633","FAGR_UCONN_21349","turquoise"
"634","FAGR_UCONN_27654","turquoise"
"635","FAGR_UCONN_18347","turquoise"
"636","FAGR_UCONN_15741","turquoise"
"637","FAGR_UCONN_27568","turquoise"
"638","FAGR_UCONN_23715","turquoise"
"639","FAGR_UCONN_15757","turquoise"
"640","FAGR_UCONN_19155","turquoise"
"641","FAGR_UCONN_28124","turquoise"
"642","FAGR_UCONN_29031","turquoise"
"643","FAGR_UCONN_01030","turquoise"
"644","FAGR_UCONN_26709","turquoise"
"645","FAGR_UCONN_32434","turquoise"
"646","FAGR_UCONN_14725","turquoise"
"647","FAGR_UCONN_20266","turquoise"
"648","FAGR_UCONN_24461","turquoise"
"649","FAGR_UCONN_26272","turquoise"
