"","gene","color"
"1","FAGR_UCONN_02366","turquoise"
"2","FAGR_UCONN_32972","turquoise"
"3","FAGR_UCONN_15758","turquoise"
"4","FAGR_UCONN_09516","turquoise"
"5","FAGR_UCONN_23244","turquoise"
"6","FAGR_UCONN_12486","turquoise"
"7","FAGR_UCONN_19316","turquoise"
"8","FAGR_UCONN_12999","turquoise"
"9","FAGR_UCONN_11223","turquoise"
"10","FAGR_UCONN_19155","turquoise"
"11","FAGR_UCONN_03582","turquoise"
"12","FAGR_UCONN_26662","turquoise"
"13","FAGR_UCONN_03480","turquoise"
"14","FAGR_UCONN_25472","turquoise"
"15","FAGR_UCONN_31792","turquoise"
"16","FAGR_UCONN_26452","turquoise"
"17","FAGR_UCONN_30002","turquoise"
"18","FAGR_UCONN_28633","turquoise"
"19","FAGR_UCONN_21939","turquoise"
"20","FAGR_UCONN_26309","turquoise"
"21","FAGR_UCONN_20770","turquoise"
"22","FAGR_UCONN_04588","turquoise"
"23","FAGR_UCONN_14817","turquoise"
"24","FAGR_UCONN_02559","turquoise"
"25","FAGR_UCONN_29554","turquoise"
"26","FAGR_UCONN_24369","turquoise"
"27","FAGR_UCONN_16167","turquoise"
"28","FAGR_UCONN_00744","turquoise"
"29","FAGR_UCONN_17342","turquoise"
"30","FAGR_UCONN_28622","turquoise"
"31","FAGR_UCONN_07534","turquoise"
"32","FAGR_UCONN_22836","turquoise"
"33","FAGR_UCONN_11197","turquoise"
"34","FAGR_UCONN_04348","turquoise"
"35","FAGR_UCONN_12750","turquoise"
"36","FAGR_UCONN_16972","turquoise"
"37","FAGR_UCONN_00329","turquoise"
"38","FAGR_UCONN_32624","turquoise"
"39","FAGR_UCONN_27425","turquoise"
"40","FAGR_UCONN_25829","turquoise"
"41","FAGR_UCONN_13095","turquoise"
"42","FAGR_UCONN_23786","turquoise"
"43","FAGR_UCONN_14332","turquoise"
"44","FAGR_UCONN_26270","turquoise"
"45","FAGR_UCONN_16855","turquoise"
"46","FAGR_UCONN_19073","turquoise"
"47","FAGR_UCONN_12678","turquoise"
"48","FAGR_UCONN_11277","turquoise"
"49","FAGR_UCONN_24821","turquoise"
"50","FAGR_UCONN_21485","turquoise"
"51","FAGR_UCONN_25293","turquoise"
"52","FAGR_UCONN_15317","turquoise"
"53","FAGR_UCONN_20577","turquoise"
"54","FAGR_UCONN_03029","turquoise"
"55","FAGR_UCONN_26208","turquoise"
"56","FAGR_UCONN_30394","turquoise"
"57","FAGR_UCONN_10303","turquoise"
"58","FAGR_UCONN_27572","turquoise"
"59","FAGR_UCONN_23885","turquoise"
"60","FAGR_UCONN_24215","turquoise"
"61","FAGR_UCONN_23373","turquoise"
"62","FAGR_UCONN_21443","turquoise"
"63","FAGR_UCONN_28122","turquoise"
"64","FAGR_UCONN_10262","turquoise"
"65","FAGR_UCONN_04668","turquoise"
"66","FAGR_UCONN_03886","turquoise"
"67","FAGR_UCONN_26401","turquoise"
"68","FAGR_UCONN_03954","turquoise"
"69","FAGR_UCONN_10074","turquoise"
"70","FAGR_UCONN_29774","turquoise"
"71","FAGR_UCONN_32717","turquoise"
"72","FAGR_UCONN_22646","turquoise"
"73","FAGR_UCONN_14527","turquoise"
"74","FAGR_UCONN_05366","turquoise"
"75","FAGR_UCONN_10589","turquoise"
"76","FAGR_UCONN_10694","turquoise"
"77","FAGR_UCONN_13733","turquoise"
"78","FAGR_UCONN_13408","turquoise"
"79","FAGR_UCONN_17612","turquoise"
"80","FAGR_UCONN_01510","turquoise"
"81","FAGR_UCONN_10795","turquoise"
"82","FAGR_UCONN_16963","turquoise"
"83","FAGR_UCONN_00065","turquoise"
"84","FAGR_UCONN_26567","turquoise"
"85","FAGR_UCONN_18421","turquoise"
"86","FAGR_UCONN_18569","turquoise"
"87","FAGR_UCONN_19581","turquoise"
"88","FAGR_UCONN_27138","turquoise"
"89","FAGR_UCONN_06380","turquoise"
"90","FAGR_UCONN_12398","turquoise"
"91","FAGR_UCONN_14061","turquoise"
"92","FAGR_UCONN_17960","turquoise"
"93","FAGR_UCONN_16147","turquoise"
"94","FAGR_UCONN_23952","turquoise"
"95","FAGR_UCONN_21146","turquoise"
"96","FAGR_UCONN_13304","turquoise"
"97","FAGR_UCONN_13619","turquoise"
"98","FAGR_UCONN_22163","turquoise"
"99","FAGR_UCONN_04701","turquoise"
"100","FAGR_UCONN_26868","turquoise"
"101","FAGR_UCONN_28439","turquoise"
"102","FAGR_UCONN_24384","turquoise"
"103","FAGR_UCONN_28700","turquoise"
"104","FAGR_UCONN_09708","turquoise"
"105","FAGR_UCONN_01454","turquoise"
"106","FAGR_UCONN_19479","turquoise"
"107","FAGR_UCONN_14051","turquoise"
"108","FAGR_UCONN_29220","turquoise"
"109","FAGR_UCONN_18780","turquoise"
"110","FAGR_UCONN_28878","turquoise"
"111","FAGR_UCONN_17704","turquoise"
"112","FAGR_UCONN_09861","turquoise"
"113","FAGR_UCONN_03488","turquoise"
"114","FAGR_UCONN_25797","turquoise"
"115","FAGR_UCONN_27749","turquoise"
"116","FAGR_UCONN_05722","turquoise"
"117","FAGR_UCONN_25982","turquoise"
"118","FAGR_UCONN_09909","turquoise"
"119","FAGR_UCONN_25866","turquoise"
"120","FAGR_UCONN_24506","turquoise"
"121","FAGR_UCONN_00432","turquoise"
"122","FAGR_UCONN_17292","turquoise"
"123","FAGR_UCONN_13013","turquoise"
"124","FAGR_UCONN_23818","turquoise"
"125","FAGR_UCONN_28177","turquoise"
"126","FAGR_UCONN_06284","turquoise"
"127","FAGR_UCONN_30477","turquoise"
"128","FAGR_UCONN_13908","turquoise"
"129","FAGR_UCONN_18501","turquoise"
"130","FAGR_UCONN_03479","turquoise"
"131","FAGR_UCONN_20030","turquoise"
"132","FAGR_UCONN_11198","turquoise"
"133","FAGR_UCONN_32843","turquoise"
"134","FAGR_UCONN_13989","turquoise"
"135","FAGR_UCONN_29470","turquoise"
"136","FAGR_UCONN_15722","turquoise"
"137","FAGR_UCONN_19157","turquoise"
"138","FAGR_UCONN_26075","turquoise"
"139","FAGR_UCONN_19916","turquoise"
"140","FAGR_UCONN_25098","turquoise"
"141","FAGR_UCONN_28381","turquoise"
"142","FAGR_UCONN_32273","turquoise"
"143","FAGR_UCONN_13240","turquoise"
"144","FAGR_UCONN_27320","turquoise"
"145","FAGR_UCONN_32122","turquoise"
"146","FAGR_UCONN_30789","turquoise"
"147","FAGR_UCONN_16772","turquoise"
"148","FAGR_UCONN_09967","turquoise"
"149","FAGR_UCONN_08564","turquoise"
"150","FAGR_UCONN_17440","turquoise"
"151","FAGR_UCONN_13422","turquoise"
"152","FAGR_UCONN_27729","turquoise"
"153","FAGR_UCONN_28123","turquoise"
"154","FAGR_UCONN_27843","turquoise"
"155","FAGR_UCONN_09773","turquoise"
"156","FAGR_UCONN_27134","turquoise"
"157","FAGR_UCONN_08492","turquoise"
"158","FAGR_UCONN_05051","turquoise"
"159","FAGR_UCONN_05177","turquoise"
"160","FAGR_UCONN_08794","turquoise"
"161","FAGR_UCONN_29512","turquoise"
"162","FAGR_UCONN_28486","turquoise"
"163","FAGR_UCONN_21111","turquoise"
"164","FAGR_UCONN_06987","turquoise"
"165","FAGR_UCONN_28245","turquoise"
"166","FAGR_UCONN_13099","turquoise"
"167","FAGR_UCONN_08635","turquoise"
"168","FAGR_UCONN_15399","turquoise"
"169","FAGR_UCONN_13819","turquoise"
"170","FAGR_UCONN_06884","turquoise"
"171","FAGR_UCONN_25011","turquoise"
"172","FAGR_UCONN_31591","turquoise"
"173","FAGR_UCONN_21333","turquoise"
"174","FAGR_UCONN_16653","turquoise"
"175","FAGR_UCONN_06573","turquoise"
"176","FAGR_UCONN_20388","turquoise"
"177","FAGR_UCONN_08470","turquoise"
"178","FAGR_UCONN_23104","turquoise"
"179","FAGR_UCONN_25677","turquoise"
"180","FAGR_UCONN_29779","turquoise"
