"","gene","color"
"1","FAGR_UCONN_27777","grey"
"2","FAGR_UCONN_16410","grey"
"3","FAGR_UCONN_15280","grey"
"4","FAGR_UCONN_11050","grey"
"5","FAGR_UCONN_16343","grey"
"6","FAGR_UCONN_15539","grey"
"7","FAGR_UCONN_29859","grey"
"8","FAGR_UCONN_20967","grey"
"9","FAGR_UCONN_22007","grey"
"10","FAGR_UCONN_09580","grey"
"11","FAGR_UCONN_12801","grey"
"12","FAGR_UCONN_00514","grey"
"13","FAGR_UCONN_21478","grey"
"14","FAGR_UCONN_20278","grey"
"15","FAGR_UCONN_31717","grey"
"16","FAGR_UCONN_25034","grey"
"17","FAGR_UCONN_22339","grey"
"18","FAGR_UCONN_28845","grey"
"19","FAGR_UCONN_11424","grey"
"20","FAGR_UCONN_30397","grey"
"21","FAGR_UCONN_25563","grey"
"22","FAGR_UCONN_06993","grey"
"23","FAGR_UCONN_21005","grey"
"24","FAGR_UCONN_29645","grey"
"25","FAGR_UCONN_26508","grey"
"26","FAGR_UCONN_01085","grey"
"27","FAGR_UCONN_29110","grey"
"28","FAGR_UCONN_01205","grey"
"29","FAGR_UCONN_13240","grey"
"30","FAGR_UCONN_12432","grey"
"31","FAGR_UCONN_18886","grey"
"32","FAGR_UCONN_23799","grey"
"33","FAGR_UCONN_24809","grey"
"34","FAGR_UCONN_28428","grey"
"35","FAGR_UCONN_11829","grey"
"36","FAGR_UCONN_08898","grey"
"37","FAGR_UCONN_12383","grey"
"38","FAGR_UCONN_25924","grey"
"39","FAGR_UCONN_20216","grey"
"40","FAGR_UCONN_01454","grey"
"41","FAGR_UCONN_01742","grey"
"42","FAGR_UCONN_17694","grey"
"43","FAGR_UCONN_28210","grey"
"44","FAGR_UCONN_20197","grey"
"45","FAGR_UCONN_17236","grey"
"46","FAGR_UCONN_25097","grey"
"47","FAGR_UCONN_21204","grey"
"48","FAGR_UCONN_26187","grey"
"49","FAGR_UCONN_23798","grey"
"50","FAGR_UCONN_20138","grey"
"51","FAGR_UCONN_27505","grey"
"52","FAGR_UCONN_32764","grey"
"53","FAGR_UCONN_31285","grey"
"54","FAGR_UCONN_14774","grey"
"55","FAGR_UCONN_23381","grey"
"56","FAGR_UCONN_18203","grey"
"57","FAGR_UCONN_16533","grey"
"58","FAGR_UCONN_27608","grey"
"59","FAGR_UCONN_12205","grey"
"60","FAGR_UCONN_26389","grey"
"61","FAGR_UCONN_26224","grey"
"62","FAGR_UCONN_20030","grey"
"63","FAGR_UCONN_28480","grey"
"64","FAGR_UCONN_04208","grey"
"65","FAGR_UCONN_07988","grey"
"66","FAGR_UCONN_29885","grey"
"67","FAGR_UCONN_10959","grey"
"68","FAGR_UCONN_28362","grey"
"69","FAGR_UCONN_28828","grey"
"70","FAGR_UCONN_24598","grey"
"71","FAGR_UCONN_29660","grey"
"72","FAGR_UCONN_10558","grey"
"73","FAGR_UCONN_25706","grey"
"74","FAGR_UCONN_21624","grey"
"75","FAGR_UCONN_03983","grey"
"76","FAGR_UCONN_04476","grey"
"77","FAGR_UCONN_31905","grey"
"78","FAGR_UCONN_25555","grey"
"79","FAGR_UCONN_31990","grey"
"80","FAGR_UCONN_26956","grey"
"81","FAGR_UCONN_10481","grey"
"82","FAGR_UCONN_23901","grey"
"83","FAGR_UCONN_07385","grey"
"84","FAGR_UCONN_26771","grey"
"85","FAGR_UCONN_02618","grey"
"86","FAGR_UCONN_16547","grey"
"87","FAGR_UCONN_29488","grey"
"88","FAGR_UCONN_12168","grey"
"89","FAGR_UCONN_29205","grey"
"90","FAGR_UCONN_28304","grey"
"91","FAGR_UCONN_12141","grey"
"92","FAGR_UCONN_21766","grey"
"93","FAGR_UCONN_23520","grey"
"94","FAGR_UCONN_12184","grey"
"95","FAGR_UCONN_08665","grey"
"96","FAGR_UCONN_21488","grey"
"97","FAGR_UCONN_27427","grey"
"98","FAGR_UCONN_09456","grey"
"99","FAGR_UCONN_27804","grey"
"100","FAGR_UCONN_30815","grey"
"101","FAGR_UCONN_25914","grey"
"102","FAGR_UCONN_17924","grey"
"103","FAGR_UCONN_24439","grey"
"104","FAGR_UCONN_19165","grey"
"105","FAGR_UCONN_18576","grey"
"106","FAGR_UCONN_11017","grey"
"107","FAGR_UCONN_01810","grey"
"108","FAGR_UCONN_18712","grey"
"109","FAGR_UCONN_09689","grey"
"110","FAGR_UCONN_12497","grey"
"111","FAGR_UCONN_29190","grey"
"112","FAGR_UCONN_19632","grey"
"113","FAGR_UCONN_11116","grey"
"114","FAGR_UCONN_01491","grey"
"115","FAGR_UCONN_32709","grey"
"116","FAGR_UCONN_14248","grey"
"117","FAGR_UCONN_16840","grey"
"118","FAGR_UCONN_11394","grey"
"119","FAGR_UCONN_28573","grey"
"120","FAGR_UCONN_13404","grey"
"121","FAGR_UCONN_00496","grey"
"122","FAGR_UCONN_13581","grey"
"123","FAGR_UCONN_30564","grey"
"124","FAGR_UCONN_02894","grey"
"125","FAGR_UCONN_19305","grey"
"126","FAGR_UCONN_12373","grey"
"127","FAGR_UCONN_25619","grey"
"128","FAGR_UCONN_24509","grey"
"129","FAGR_UCONN_18385","grey"
"130","FAGR_UCONN_10177","grey"
"131","FAGR_UCONN_20115","grey"
"132","FAGR_UCONN_13311","grey"
"133","FAGR_UCONN_16465","grey"
"134","FAGR_UCONN_30532","grey"
"135","FAGR_UCONN_05515","grey"
"136","FAGR_UCONN_24493","grey"
"137","FAGR_UCONN_28123","grey"
"138","FAGR_UCONN_12645","grey"
