"","logFC","logCPM","LR","PValue","FDR"
"FAGR_UCONN_30782",5.71287006437685,5.18298098450012,46.7325545733963,8.13660503648641e-12,1.76092406199639e-07
"FAGR_UCONN_29565",5.01673091709773,1.46766926194289,38.2108132092698,6.34995594968759e-10,6.50045769864566e-06
"FAGR_UCONN_08530",4.32854941490891,2.64671708485693,37.5280249738906,9.0108922908867e-10,6.50045769864566e-06
"FAGR_UCONN_02457",4.11823068691724,4.99292323375912,36.1520388542894,1.82507433083947e-09,9.87456466700696e-06
"FAGR_UCONN_17551",4.30042222321311,5.21508062663514,34.8871763992082,3.49374383378314e-09,1.51223208101469e-05
"FAGR_UCONN_12369",1.60795094552103,5.2878284738007,33.090029380864,8.79887710074597e-09,3.17375497023907e-05
"FAGR_UCONN_22758",2.98222242198298,3.85558003599863,32.7776401988532,1.03326566625398e-08,3.19456222129553e-05
"FAGR_UCONN_17322",-1.99541014798907,5.74191400520849,31.6085735013178,1.88595115036405e-08,4.89976156869974e-05
"FAGR_UCONN_32299",1.63635203618868,6.48041982691367,31.3566396414134,2.14723123780968e-08,4.89976156869974e-05
"FAGR_UCONN_24815",3.01381123919064,7.12712608471881,31.2538282606699,2.26400589996291e-08,4.89976156869974e-05
"FAGR_UCONN_14160",1.97439830176146,6.37705803205627,30.9870399975614,2.59757144434652e-08,5.11060374532249e-05
"FAGR_UCONN_01726",2.15187305177149,2.87316027280363,30.183852645167,3.92967637869992e-08,6.68831887073373e-05
"FAGR_UCONN_13134",1.52245684150009,8.84425683670887,30.1364539013118,4.02690114928569e-08,6.68831887073373e-05
"FAGR_UCONN_27349",1.56587630362584,7.22348521950293,29.7734576828852,4.85594886567266e-08,6.68831887073373e-05
"FAGR_UCONN_15749",0.716744555850721,6.31771344303546,29.7482090952785,4.9196056709628e-08,6.68831887073373e-05
"FAGR_UCONN_29312",1.56627677863661,5.12627574463156,29.7383473468234,4.94469558875057e-08,6.68831887073373e-05
"FAGR_UCONN_01306",2.12185793082443,3.93748113135232,29.5767772722984,5.3745010128358e-08,6.84205593645837e-05
"FAGR_UCONN_06165",2.63417798533885,5.12534881280855,29.1403433649705,6.73204466337517e-08,7.71245406529332e-05
"FAGR_UCONN_23646",0.869577645719588,6.44108122041638,29.0673337968663,6.99058143183888e-08,7.71245406529332e-05
"FAGR_UCONN_31016",2.1873277736689,3.72771732769608,29.0298107279861,7.12730252776391e-08,7.71245406529332e-05
"FAGR_UCONN_16335",5.28891113171366,0.474862815420775,28.9058756847049,7.59820764461234e-08,7.83049570689049e-05
"FAGR_UCONN_12417",1.66560462409739,4.35885715941881,28.6516280543443,8.66411192618704e-08,8.52312319575181e-05
"FAGR_UCONN_23991",1.66355688034755,4.73842132849154,28.4780799716844,9.47653253311216e-08,8.84973206906136e-05
"FAGR_UCONN_16997",4.71975431887297,3.11428481065564,28.3870108656447,9.93295264657771e-08,8.84973206906136e-05
"FAGR_UCONN_14600",4.26130776994367,1.66909239850646,28.3313171129071,1.02228676520901e-07,8.84973206906136e-05
"FAGR_UCONN_11068",2.21196814176236,4.07135888903924,28.1524680107469,1.12124600941594e-07,9.33307928299223e-05
"FAGR_UCONN_03829",2.56498853120459,4.95511763959512,28.037715917995,1.18973926087268e-07,9.48180390696416e-05
"FAGR_UCONN_25816",3.79855900274726,3.53343481071849,27.9599937775806,1.23849659898506e-07,9.48180390696416e-05
"FAGR_UCONN_31374",1.5764472521801,5.51753913366061,27.9105526063553,1.27054945615914e-07,9.48180390696416e-05
"FAGR_UCONN_11605",4.48172067776747,2.44866090201452,27.6958740837002,1.41965176780499e-07,0.000102413678529452
"FAGR_UCONN_21314",1.06008589487825,4.90300760997085,27.4143272668562,1.64210134335683e-07,0.000113007049348751
"FAGR_UCONN_32253",4.98673215153227,2.84766578087585,27.3806723950088,1.67092947932725e-07,0.000113007049348751
"FAGR_UCONN_13498",1.15060044664785,7.50856107967138,26.7159069362738,2.35673381586239e-07,0.00015455888861483
"FAGR_UCONN_32817",2.83335580087117,4.89146586460404,26.4485754029743,2.7064800751566e-07,0.000168586521283188
"FAGR_UCONN_28413",2.83749624884005,7.65025463723779,26.3150874553066,2.90014225321229e-07,0.000168586521283188
"FAGR_UCONN_19721",-1.04834716359673,4.6397657759014,26.25809347948,2.98700372281998e-07,0.000168586521283188
"FAGR_UCONN_03405",1.83174996188339,3.13432890818162,26.2326095406875,3.02668155431197e-07,0.000168586521283188
"FAGR_UCONN_29330",3.90188162527002,1.95471151697879,26.2060131926937,3.06865491730938e-07,0.000168586521283188
"FAGR_UCONN_15224",3.48169872049621,1.91898201410964,26.1839520231152,3.10391340827835e-07,0.000168586521283188
"FAGR_UCONN_18748",1.28660427233153,5.00929892516519,26.1765006016418,3.11591389489304e-07,0.000168586521283188
"FAGR_UCONN_08846",3.04114707070382,4.02137250613673,25.9959956287714,3.42126251287258e-07,0.000178058814028114
"FAGR_UCONN_31412",-0.947824587330893,5.76205550185563,25.9767521388945,3.45553562017411e-07,0.000178058814028114
"FAGR_UCONN_32310",2.79866742962698,5.13790472908356,25.8088815163013,3.76949920408364e-07,0.000187247197396492
"FAGR_UCONN_01185",2.18417456461101,2.73912636335838,25.7898293290381,3.80689247086482e-07,0.000187247197396492
"FAGR_UCONN_33028",1.69232904616883,5.732171013872,25.3548060279199,4.76962564122691e-07,0.000227094725464959
"FAGR_UCONN_32730",2.58736780374202,4.32074994867612,25.3317843469481,4.82689093955646e-07,0.000227094725464959
"FAGR_UCONN_11606",3.63268390446414,0.237496451453522,24.9264802244836,5.95587062923298e-07,0.000274248834378426
"FAGR_UCONN_30769",1.22493370771428,7.09749239172395,24.8546126843025,6.18209401516949e-07,0.000278735163908954
"FAGR_UCONN_10579",4.01557921604107,1.97830180902848,24.7937246312614,6.38048560968633e-07,0.000281809121560881
"FAGR_UCONN_14579",2.44945019832883,4.16225583161664,24.7184107316801,6.6347353013844e-07,0.0002828200791526
"FAGR_UCONN_16766",2.34889723327863,2.16966941671501,24.7097151319584,6.66473710229304e-07,0.0002828200791526
"FAGR_UCONN_26883",1.07995016025882,6.21941472998788,24.5362475604984,7.29249680269069e-07,0.000302322381263192
"FAGR_UCONN_32500",-0.779332022470509,7.72898050332832,24.5070875233092,7.40369938404452e-07,0.000302322381263192
"FAGR_UCONN_28435",1.99847462216409,8.38059811522185,24.4075558110314,7.79623211633357e-07,0.000307256023229184
"FAGR_UCONN_26591",0.66611226990654,5.43575678223416,24.3876095810058,7.87737149500034e-07,0.000307256023229184
"FAGR_UCONN_11554",3.78284239099898,1.20424207665646,24.3137978968413,8.18506482761413e-07,0.000307256023229184
"FAGR_UCONN_29009",-3.1663039666432,-0.399240764787122,24.2917582178479,8.27925564312262e-07,0.000307256023229184
"FAGR_UCONN_22937",1.21578546615547,6.44759279044274,24.2873416585708,8.2982609872861e-07,0.000307256023229184
"FAGR_UCONN_10718",4.41342966347402,5.34617511046941,24.2676451530242,8.38355303169724e-07,0.000307256023229184
"FAGR_UCONN_30876",2.83098735204958,4.29875588863075,24.2369279311871,8.51832612223965e-07,0.000307256023229184
"FAGR_UCONN_21520",4.44838384554078,0.403792746790864,24.1889464198631,8.73320764702982e-07,0.00030984275392954
"FAGR_UCONN_05477",5.22027358278916,-0.226250105159109,23.9004044072762,1.01450447439116e-06,0.000354127513464088
"FAGR_UCONN_24460",1.06703229968795,5.200280801216,23.8512075055317,1.04076572075265e-06,0.000357527805214743
