"","logFC","logCPM","LR","PValue","FDR"
"FAGR_UCONN_20480",3.32323209550147,6.68369188889777,235.69542063698,3.4145284156732e-53,7.38972239719995e-49
"FAGR_UCONN_15332",-4.58701108237565,7.5358216131429,232.578351323522,1.63327937309291e-52,1.76737160962383e-48
"FAGR_UCONN_19767",2.48962064835581,5.20071371915064,211.137119413036,7.75857023995555e-48,5.59703257110393e-44
"FAGR_UCONN_30118",3.08253245835327,6.54397192775323,206.18322409983,9.34574121843967e-47,5.05651328623678e-43
"FAGR_UCONN_31077",3.07090701983781,3.91950305249704,201.595232700347,9.36964544713232e-46,4.05555733533676e-42
"FAGR_UCONN_22930",3.04515669688024,5.45231039416588,199.367494168367,2.86985459951123e-45,1.0351565540437e-41
"FAGR_UCONN_32392",3.32050645550732,5.23061236027507,197.075761031485,9.07798112150751e-45,2.80665239188094e-41
"FAGR_UCONN_22897",2.37297151967969,6.08536834806004,196.799429757547,1.04302692306286e-44,2.8216485836158e-41
"FAGR_UCONN_20805",2.76546174370662,6.77147256758607,196.230837877277,1.38798805326959e-44,3.33764860542895e-41
"FAGR_UCONN_11465",2.24029328352234,4.8605809968331,191.484171672476,1.50790815029252e-43,3.26341481886307e-40
"FAGR_UCONN_28457",-3.34862541974067,6.6235017482468,189.544927996844,3.99635482155263e-43,7.86264645891291e-40
"FAGR_UCONN_16561",2.30650736712512,6.51757690254658,187.229815540285,1.27945582130066e-42,2.30749857371575e-39
"FAGR_UCONN_13315",-2.90376033512786,6.12775547203496,186.714451168615,1.6577824848527e-42,2.75982527209094e-39
"FAGR_UCONN_26930",-3.0307513963556,5.2015371492634,185.631178196569,2.85764033183421e-42,4.41750371868257e-39
"FAGR_UCONN_15420",2.28133132489597,7.77075548032033,182.830688798546,1.16786360732868e-41,1.68499361265381e-38
"FAGR_UCONN_26535",-2.69618023926545,7.38635818469091,182.414489342731,1.43965454804506e-41,1.94731273304945e-38
"FAGR_UCONN_30646",-2.71511503256364,7.33301720232467,181.301863293384,2.51869904770999e-41,3.20645204650233e-38
"FAGR_UCONN_32302",2.71367009811877,4.93822871757375,179.541075303864,6.10411754324261e-41,7.33918399282536e-38
"FAGR_UCONN_14160",-3.78545681924376,7.7907324400828,177.066209895407,2.11843064316943e-40,2.41300399891962e-37
"FAGR_UCONN_26937",-2.16588025789886,5.31343123916019,163.160603510622,2.30746630196945e-37,2.49690928536114e-34
"FAGR_UCONN_00218",-4.31013892678815,6.51804543237167,161.870123475333,4.41634765176659e-37,4.55136170854917e-34
"FAGR_UCONN_31255",2.07204040267738,4.51117872150196,152.686495552054,4.48527718873383e-35,4.41228949629898e-32
"FAGR_UCONN_15780",-3.48976953045081,4.5154701410284,152.099225877183,6.02753096884224e-35,5.67164457511669e-32
"FAGR_UCONN_24597",-2.67752359613744,7.37876575783713,151.657534160847,7.52792077490478e-35,6.78830255877038e-32
"FAGR_UCONN_02526",-2.37083092670898,7.2760878876655,151.25121018872,9.23596513350693e-35,7.99539029677428e-32
"FAGR_UCONN_17578",2.55151194345495,4.72168887071848,150.102288596684,1.6466523878003e-34,1.37064811449131e-31
"FAGR_UCONN_28843",2.22949136445038,5.92684184541074,149.587237904436,2.13393165227136e-34,1.71046477105396e-31
