"","logFC","logCPM","LR","PValue","FDR"
"FAGR_UCONN_18210",4.89449454465198,2.49139785020651,365.199076500061,2.07740991319042e-81,4.49593053412671e-77
"FAGR_UCONN_30746",5.10619867127986,2.80751779978261,320.42175804933,1.17228549827211e-71,1.26853013768025e-67
"FAGR_UCONN_00851",4.22327771704752,3.23511035086401,275.116918173788,8.7043672115814e-62,6.27933050643482e-58
"FAGR_UCONN_03718",3.77786477721868,5.11360745830336,261.996129329262,6.30106399482526e-59,3.40919067440021e-55
"FAGR_UCONN_08350",3.64743562795945,3.78147776403059,211.870143558021,5.36861048397111e-48,2.32374936188205e-44
"FAGR_UCONN_20049",-1.75379654078783,6.0467011356268,205.471094587671,1.33657975005294e-46,4.82104315844095e-43
"FAGR_UCONN_09200",-1.49052342419283,6.93361949227174,188.3396853148,7.3240287179163e-43,2.26438042161635e-39
"FAGR_UCONN_27713",-1.36251493370219,7.61019945547937,188.055067535007,8.45043378712142e-43,2.28605360026102e-39
"FAGR_UCONN_01344",3.81979227620041,2.23872290769068,187.485412521312,1.12520061221656e-42,2.70573240551008e-39
"FAGR_UCONN_06242",4.32434374376931,2.06106042153927,182.981750275716,1.08246063274634e-41,2.34266130138962e-38
"FAGR_UCONN_17517",-1.21197479030905,6.95414596145708,182.577101312731,1.32664929193901e-41,2.61012217964945e-38
"FAGR_UCONN_18126",-2.09208430191443,7.32484313469207,177.296154742004,1.88713792740884e-40,3.40345325208184e-37
"FAGR_UCONN_32390",-1.70478138042552,7.58866352973443,174.958900512125,6.11197764663175e-40,9.59126327216036e-37
"FAGR_UCONN_05563",-4.11400788441917,1.96917649881696,174.929022057535,6.2044952319677e-40,9.59126327216036e-37
"FAGR_UCONN_24141",5.12159057513007,3.28377731192944,174.138725956395,9.23186336991842e-40,1.33197324701183e-36
"FAGR_UCONN_03886",5.51375964838976,-0.762733995448511,166.516967765245,4.26521204701221e-38,5.76923244508989e-35
"FAGR_UCONN_14253",3.80620502354823,3.27119356412163,166.051945969469,5.38913416630912e-38,6.86068480160365e-35
"FAGR_UCONN_07559",-5.2096163674005,0.197671440518266,161.42990510143,5.51111802697325e-37,6.62620090776418e-34
"FAGR_UCONN_17009",-1.49956181101574,6.89380048602566,157.210190672797,4.60490486849115e-36,5.24522900862555e-33
"FAGR_UCONN_30021",-1.70181467321826,6.73503497494102,156.727731882889,5.87008561651679e-36,6.35201964563282e-33
"FAGR_UCONN_17218",-1.41308041931051,7.94552719198907,154.708115206342,1.62173517708646e-35,1.60003320472011e-32
"FAGR_UCONN_11467",-2.10096886614325,5.27779351250072,154.702283845078,1.62650080879042e-35,1.60003320472011e-32
"FAGR_UCONN_00774",6.4351104847891,2.73178660299183,154.399681634559,1.89401471620519e-35,1.78218549948316e-32
"FAGR_UCONN_02628",4.295681463221,1.46182496656979,149.745954662781,1.97010013338861e-34,1.77653779528318e-31
"FAGR_UCONN_30073",-1.38882323512647,6.61071750560817,146.092156095001,1.23935145367306e-33,1.07288176641569e-30
"FAGR_UCONN_06077",4.74132910155219,-0.347308743419493,145.563751652765,1.61700900172038e-33,1.34597341597048e-30
"FAGR_UCONN_25784",-1.37531426982703,8.17109628487678,145.201311170764,1.94066036412703e-33,1.55554709631249e-30
"FAGR_UCONN_28741",-1.45218479410518,7.21603726779322,142.221517371814,8.69852391579067e-33,6.72333766376935e-30
"FAGR_UCONN_23446",-1.82300035068379,3.3471476445383,141.229460318453,1.43339962848584e-32,1.0697115434376e-29
"FAGR_UCONN_14671",-1.49616155194554,5.38279269555116,138.16375646885,6.71082775035682e-32,4.84119113910741e-29
"FAGR_UCONN_25262",-1.29996392534982,7.44701358323443,134.842636804362,3.57401840941305e-31,2.49512601343604e-28
"FAGR_UCONN_05041",-2.50098943101702,4.23035983452336,134.71148786251,3.81806829612797e-31,2.58220731452505e-28
"FAGR_UCONN_21356",-1.91382931107173,5.83085716224265,134.632236439517,3.97355177245867e-31,2.60592749877426e-28
"FAGR_UCONN_06284",5.1497926853313,-0.476631465086304,132.911340747374,9.45409260551709e-31,6.01780800495885e-28
"FAGR_UCONN_17910",-1.4121927123687,5.6216871342264,131.086664716751,2.37028806682303e-30,1.46565069549097e-27
"FAGR_UCONN_22713",0.91488306492021,7.26067282658994,129.54652296031,5.14952395826294e-30,3.09572215290907e-27
"FAGR_UCONN_12369",-1.86659140427042,5.53972278027121,128.418547691065,9.09022092486424e-30,5.31704219610573e-27
"FAGR_UCONN_28457",-1.69204561850662,6.29151613634211,127.77691131125,1.25595863726268e-29,7.00925656605193e-27
