"","logFC","logCPM","LR","PValue","FDR"
"FAGR_UCONN_17419",-3.80934451978039,7.47530132663242,414.195897984267,4.47505558602091e-92,9.68491529926645e-88
"FAGR_UCONN_08694",-3.33916428105735,6.29017760589853,407.480146580811,1.29609823133844e-90,1.40250789613132e-86
"FAGR_UCONN_18303",-2.66914034499663,5.35442871678664,275.836247642411,6.06699755067526e-62,4.37673203305714e-58
"FAGR_UCONN_19659",2.16579864518193,7.42962070928265,224.115955779347,1.14452574384265e-50,6.19245653706065e-47
"FAGR_UCONN_33017",-3.61776314892384,13.7493147382197,197.07829963495,9.06640791860545e-45,3.92430400348918e-41
"FAGR_UCONN_20010",-5.36685513349653,2.85714730958113,175.354488949732,5.00951685588299e-40,1.80693272991699e-36
"FAGR_UCONN_12350",-3.55709645732881,2.33163091610528,165.182216476453,8.34651778174588e-38,2.58050482617921e-34
"FAGR_UCONN_14344",-2.26067170661843,10.6573119416862,164.322220082342,1.28638599930832e-37,3.47999572462885e-34
"FAGR_UCONN_11213",3.12229401705013,6.06124004888496,163.016824751892,2.48053686654264e-37,5.96486431841287e-34
"FAGR_UCONN_25443",1.84467923938932,5.5734441706652,155.886607229451,8.96285479195302e-36,1.93974103407447e-32
"FAGR_UCONN_20480",2.11948653017219,6.88788463636038,153.841479100679,2.50825724978299e-35,4.93488212725486e-32
"FAGR_UCONN_08350",-4.44205117996639,4.19243651989895,152.460676064738,5.02507650275743e-35,9.06272547272302e-32
"FAGR_UCONN_26604",-2.13046359245514,5.88490277817045,149.993233122001,1.7395575879681e-34,2.89596194760043e-31
"FAGR_UCONN_15603",1.75418497378646,5.10267248076933,149.01829629621,2.84145871114985e-34,4.39248924476465e-31
"FAGR_UCONN_26937",-2.2968523008485,5.49169616509368,142.061759682949,9.42708109568996e-33,1.36013926048615e-29
"FAGR_UCONN_21661",-4.57047477838005,3.10246595556167,138.356080284649,6.09137962827068e-32,8.23935236968963e-29
"FAGR_UCONN_00014",1.73851585587641,6.04989869992359,137.940617528554,7.50889740288906e-32,9.55926809372501e-29
"FAGR_UCONN_22451",-2.62006584202382,5.10607147323724,131.905646066255,1.56902181834976e-30,1.8864872329292e-27
"FAGR_UCONN_03587",1.78097078081773,6.52420184901664,130.597431485052,3.03275099457948e-30,3.45446300129943e-27
"FAGR_UCONN_03718",-3.79090321152561,5.50006390753925,128.59703475236,8.30843805349144e-30,8.99056081768309e-27
"FAGR_UCONN_12676",-3.7863606712495,3.7577345218224,127.020139351068,1.83897862971692e-29,1.8951988335397e-26
"FAGR_UCONN_12484",-3.75333837934803,5.29962792249043,125.185684253008,4.63483501696401e-29,4.55941361077886e-26
"FAGR_UCONN_24187",-1.86665545889917,5.7374375635789,125.040335531307,4.9870617023976e-29,4.69260823318647e-26
"FAGR_UCONN_31101",-2.73914987001932,5.13501609990103,124.711360595247,5.88632154893218e-29,5.3079904567496e-26
"FAGR_UCONN_19258",2.84771651218579,4.62662755104262,123.95141003072,8.63320163035553e-29,7.47358998736618e-26
"FAGR_UCONN_26312",-2.28056994879435,4.22186125792234,123.754446000511,9.53415145297517e-29,7.93608099020341e-26
"FAGR_UCONN_20717",1.44116632774086,6.05635900372424,121.45678617605,3.03541599827008e-28,2.4330545568356e-25
"FAGR_UCONN_00851",-4.53769730546714,3.60062145821584,120.769238739887,4.29269874836436e-28,3.31794951114648e-25
"FAGR_UCONN_28796",4.36611198171823,2.53747140410481,120.539616822009,4.81946528315175e-28,3.57251707931211e-25
"FAGR_UCONN_13324",1.6746072843587,4.68168800680374,120.485719052959,4.95219999904645e-28,3.57251707931211e-25
"FAGR_UCONN_26253",2.3697173674753,3.14700337439066,119.631295768757,7.61823709861403e-28,5.3185124931679e-25
"FAGR_UCONN_00999",1.83712870209267,5.39376297691118,117.113071673748,2.7115939933658e-27,1.83388491263821e-24
"FAGR_UCONN_03558",3.60789744929897,3.42240351738211,116.636028186356,3.44893578862276e-27,2.26187479810224e-24
"FAGR_UCONN_18150",1.6345224440448,6.53055271445877,115.747736504538,5.39768934699186e-27,3.43578802492935e-24
"FAGR_UCONN_09756",-1.640409776774,8.10079625996979,114.136750783791,1.21624676848022e-26,7.52057501812825e-24
"FAGR_UCONN_21633",1.89693195493666,4.93366244440289,112.987177025731,2.17174850306566e-26,1.27221932995499e-23
"FAGR_UCONN_08654",2.01439551764426,5.03964710567397,112.984178482873,2.17503535756097e-26,1.27221932995499e-23
"FAGR_UCONN_26024",2.08488253519469,4.96963133650719,112.903807488312,2.2650122783982e-26,1.28998409813405e-23
"FAGR_UCONN_13455",1.42266741175337,7.04481031935711,112.587130252807,2.65727009000429e-26,1.47458049456084e-23
"FAGR_UCONN_08762",-1.28951648601942,6.08512556197363,111.903111591063,3.75205473597548e-26,2.03004921489953e-23
"FAGR_UCONN_29059",1.75789846246642,4.51391952046409,111.444528235923,4.72852493362095e-26,2.49596918569328e-23
"FAGR_UCONN_25778",2.12318596469509,4.65323952952569,111.072587440545,5.70433513194137e-26,2.9393624029875e-23
"FAGR_UCONN_26525",-3.82817434970665,4.82762505684231,110.826137973236,6.45944005229857e-26,3.25105120027548e-23
"FAGR_UCONN_00774",-8.24557010258044,2.84492931098375,110.037002748557,9.61785495063874e-26,4.73067311003917e-23
"FAGR_UCONN_32553",-2.37334511005183,5.34666189335378,109.391760696709,1.33182002102859e-25,6.40516642113352e-23
"FAGR_UCONN_31967",-2.03124523286947,10.8299013582535,108.905355038356,1.70222868431044e-25,7.95322215941252e-23
"FAGR_UCONN_31414",-4.97795337589769,0.767454590197473,108.876484701205,1.72720377734215e-25,7.95322215941252e-23
"FAGR_UCONN_19361",-1.64139812105883,4.91240897183467,107.576060656244,3.32881889396373e-25,1.50088121881589e-22
