"","Gene_ID","S181Fg02","S181Fg05","S181Fg06","S181Fg07","S181Fg08","S181Fg10","S181Fg20","S181Fg23","S181Fg25","S181Fg27","S181Fg29","S181Fg42","S181Fg44","S201Fg02","S201Fg05","S201Fg06","S201Fg07","S201Fg08","S201Fg10","S201Fg20","S201Fg23","S201Fg25","S201Fg27","S201Fg29","S201Fg42","S201Fg44"
"91","FAGR_UCONN_00231",0.176633107496567,-2.25977302694398,-0.187522505267662,0.233577265220665,-0.726288245989101,-2.25977302694398,-0.918610008815105,-2.25977302694398,-2.25977302694398,-1.45849620827482,-1.1530982611963,0.671614080322988,0.73338943338831,-2.25977302694398,-2.25977302694398,-1.58209052412579,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-1.63092480275393,-2.25977302694398,-2.25977302694397
"99","FAGR_UCONN_00254",-2.25977302694398,-2.25977302694398,-0.492513857525686,-1.00321390540273,-1.29820809419659,0.420842122398479,0.0386167864688943,0.375749181283486,0.034935397416259,1.38534781923559,-2.25977302694398,-0.577434210262632,-1.00129337833018,-1.62843841796883,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-1.61992053490719,-1.4807911583676,-2.25977302694398,-2.25977302694398,-1.67573566838485,-2.25977302694398,-2.25977302694398,-1.00761558056322
"101","FAGR_UCONN_00258",-2.25977302694398,-2.25977302694398,-2.25977302694397,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-1.58209052412579,-0.953052002255992,-2.25977302694398,-1.17820182799249,-2.25977302694398,-2.25977302694398,-1.6090818222899,-2.25977302694398,-0.588334734823859,-1.65365026069371,-1.62491080102009
"103","FAGR_UCONN_00265",4.24372363202609,6.49939809823324,5.33810066468905,5.90374009830138,5.60807339902271,6.44769049930442,6.60601922063058,5.89146677474821,6.52104747021349,6.87387078193482,6.29436816833654,6.3667904443279,6.04047031473626,5.06897556266288,5.55849113774577,5.40168382558437,5.06367763916985,6.06400533123657,5.22898576074396,5.55453899175577,5.3053074983201,4.81630758148656,5.2804964906133,5.28098168437807,4.94191584663561,5.45415928212262
"104","FAGR_UCONN_00269",-2.25977302694398,-2.25977302694398,-2.25977302694397,-1.31403940788517,-2.25977302694398,0.840499747525168,-1.83668978737956,-2.25977302694398,-1.05677068243797,-0.569164551337465,0.725895590478784,-1.55376901710137,-0.745484182469738,2.03785182674491,1.12718451025851,-1.12283594128278,-0.109591850915097,1.45778416169264,1.74657756738774,-0.977725314044323,-0.544626871332115,-0.315064151978923,0.825239614137255,-0.359959371589799,1.44174795092876,-0.245295608950589
"106","FAGR_UCONN_00275",5.03414044280089,6.13777903982895,5.22000913046908,5.71214631683669,5.3973902551418,5.70346227974683,4.42765990549514,4.6990464143712,4.55191150066287,4.42831463499906,5.52265239798761,5.10494853110877,4.63936590368088,4.36551960968194,4.27093670202451,3.2999253005897,4.24645091152288,3.57435175684167,3.72925290637433,4.20525747648966,4.25103563119842,5.90276939930986,4.26886127788845,4.60163188762882,4.11491135192876,4.23648952563696
"107","FAGR_UCONN_00278",1.03680669374553,0.999812110093991,1.09292728403284,-0.747628981859683,0.481052459745801,-0.597787774094478,0.642302296354026,0.731544695330894,0.034935397416259,-0.946361464979539,0.725895590478784,-0.318382021082482,-0.745484182469738,1.95496672804047,1.23201399764628,1.22470792655182,0.805270629852721,0.418816023724294,1.93425608702167,1.10577302774184,1.61795102948282,0.995546809661393,1.38152832816884,1.55906932554589,1.8866551617616,0.773431975237051
"108","FAGR_UCONN_00279",-0.280865622408216,-0.818600297103536,-0.187522505267662,-2.25977302694398,-1.70031979712567,-1.20162389470473,-0.0649627696282703,-2.25977302694398,-2.25977302694398,-1.17982216021414,-0.534261127050241,-1.08181758722034,-1.70971463414198,3.8037228693865,0.44486732405666,-0.775013810928153,1.30189135500025,3.52218843830839,0.190543156320575,2.66397989134058,3.11625884479548,1.15823376804435,0.985669867927026,1.8604046741773,1.04426619489343,0.821337776721712
"112","FAGR_UCONN_00286",1.23806989322254,-0.818600297103536,0.278301402460564,-0.341957756362918,-0.726288245989101,1.38916287243472,1.52469149569847,-2.25977302694398,-0.170459017995864,1.29706338729497,-1.1530982611963,-0.726788586170441,0.81512955686315,1.99700443045589,0.757400117337206,1.14527870979045,1.03928392700347,1.53000311783158,1.93425608702167,2.59426553746851,2.20754011557235,1.30442016712619,1.82507611940715,1.76678269701235,1.49852052227394,1.73347700298305
"113","FAGR_UCONN_00287",-2.25977302694398,-2.25977302694398,-1.77364797069629,-0.0256787531379353,-2.25977302694398,-0.97111252681645,-1.83668978737956,-2.25977302694398,-1.05677068243797,0.815148038319166,-1.1530982611963,-2.25977302694398,-1.31245105505395,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-1.63092480275393,-2.25977302694398,-2.25977302694397
"121","FAGR_UCONN_00313",0.176633107496567,4.06051473412945,3.65432034327624,2.51610932712357,2.15771194867728,1.16519283266272,-1.50995569828355,1.63785461038702,0.769150564161958,-1.80420632833474,1.09466471883008,1.5415129381301,1.28561888785378,-0.855419282756961,-1.42108590379568,0.275420362699292,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-1.60825078311696,-1.6090818222899,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694397
"126","FAGR_UCONN_00320",-2.25977302694398,-2.25977302694398,-1.77364797069629,-1.31403940788517,-2.25977302694398,-1.47610213705126,-1.6640928128534,-2.25977302694398,-2.25977302694398,-2.25977302694398,-1.1530982611963,-2.25977302694398,-2.25977302694398,0.438439400501148,0.609580269041871,0.117899753033093,-0.691717208215622,-0.662427572063843,0.576124416159192,0.327936745720397,0.486162912896951,-0.821607668354681,-0.0920076141135496,-1.19443511155472,-0.899977111845711,1.39656070881135
"135","FAGR_UCONN_00350",-0.954694265913211,1.62025813178752,1.57031646301225,0.730503115212232,0.918635671865942,0.645876427079145,-1.01905583917009,-2.25977302694398,-2.25977302694398,-1.45849620827482,-0.534261127050241,-0.204439357078549,1.03576695453512,-0.583510533514399,-2.25977302694398,-0.775013810928153,-0.470540022359407,-1.02676015091253,-1.61992053490719,-2.25977302694398,-0.820163568838761,-1.6090818222899,-2.25977302694398,-1.63092480275393,-1.65365026069371,-0.849231996865238
"140","FAGR_UCONN_00362",6.36674109403401,6.81608132286023,5.48007422858413,5.84184908180844,6.01127852345505,6.34046611225427,5.88490399128903,7.01166661664971,6.81034599102335,5.42911167034609,7.08543993960349,6.85889478661002,6.45170331284576,5.19170299824456,5.56853541053842,5.50870038645808,5.26567570208801,5.13658455540835,5.16481294718215,4.94036617578333,5.4734184997835,5.25438502966215,4.96628698782632,5.56096729627432,5.25777711023069,5.52639077780205
"143","FAGR_UCONN_00377",7.27049289368069,7.27227871434455,6.92704458971254,6.82575633054223,7.0089415077045,7.33793463049482,7.64375906978679,7.83359695748325,7.7654981825319,7.49565232363283,8.0907176480059,7.73932103647174,7.33864016919169,8.1151864684536,7.59726826359826,7.86149960865595,8.2665174246008,8.3823268068431,7.94257145262242,8.61091037682001,8.88690656589909,9.00712768063546,8.26834562502318,9.00340575582303,8.10710174096142,8.35990555348286
"146","FAGR_UCONN_00382",0.523450739261024,-0.112196019569096,1.72436749610355,-0.341957756362918,0.481052459745801,-0.442039405819158,-0.176558120487832,-2.25977302694398,0.034935397416259,-1.45849620827482,-1.1530982611963,-1.08181758722034,0.456063132859417,1.82096316934428,0.757400117337206,1.29999133707958,1.30189135500025,0.926639073142131,1.93425608702167,1.53584338141663,2.05036471574881,0.602008076420134,-0.454401279323396,1.66666100292599,1.11859047251232,-0.0602949520452866
"148","FAGR_UCONN_00387",-0.280865622408216,-0.818600297103536,0.278301402460564,1.03280216650087,1.75446966459769,-1.20162389470473,1.29295857522446,-2.25977302694398,1.16868703683647,-0.745470553329217,-2.25977302694398,0.337218430802298,1.16609497505998,-2.25977302694398,-0.894167930835026,-0.775013810928153,-2.25977302694398,-1.51536491335579,-1.61992053490719,-0.977725314044323,-2.25977302694398,-2.25977302694398,-1.26116096275331,-0.359959371589799,-2.25977302694398,-0.57667945530898
"151","FAGR_UCONN_00392",5.96005558364655,5.92463196701863,4.42353243415761,5.11403109149797,5.37349334677955,6.04865456980221,6.7986070770774,7.42205565753924,7.12472721920699,7.37550322726942,7.24970596595189,6.49249719555366,6.42428875928644,8.26194195630971,7.40186413677355,7.06516993157954,8.70064665754333,8.23684432520782,7.93228257130434,8.30276139416693,8.3736433412001,8.50967281866161,8.54480623822716,8.39546560732154,8.5114150904883,8.21527867891008
"152","FAGR_UCONN_00397",7.70570840754854,9.14958229392339,8.55082770970705,8.61119711266924,8.57448719687525,8.19959296918299,6.82419985529929,7.85410711249507,7.19333956896516,6.72532800781192,7.17472770474496,8.3878062271194,7.34811091775406,5.77844200574727,6.82409411406221,7.12978878682608,5.57908833861092,5.68745128754053,6.46275524852791,5.40985769263037,5.54882105795209,4.34483964361715,6.12762700686404,5.17107770529633,5.9241124744135,4.71670995213087
"154","FAGR_UCONN_00401",-0.280865622408216,2.88216246913824,4.39513153550134,3.77075470595498,2.36582064898035,2.21819020570913,0.642302296354026,2.40311601441977,1.73798014968955,1.34188080877358,1.24883120184829,2.3086277782134,1.28561888785378,-0.15745632287583,-0.20538030249431,0.774938946439591,0.0418431437020138,0.258008522412891,-0.337251966324582,0.636164600983784,0.217022894800143,-2.25977302694398,-1.26116096275331,-0.588334734823859,-1.65365026069371,-0.34752660771078
"155","FAGR_UCONN_00407",2.35702895577532,1.62025813178752,1.92840175676629,1.28260058363985,0.759156420685071,1.34706441881485,1.54242205900203,3.26967310617747,0.649215379352699,1.94594039729421,1.38810236181713,2.18861418191636,0.892485729561699,4.48110698223579,2.76423081884766,2.66522192951513,3.26992678271108,4.50901856905697,3.3384860480244,4.89759472861302,4.94677216645507,3.99250378211528,3.63231424816985,4.56733434867391,3.50206049928744,4.12638303312191
"157","FAGR_UCONN_00412",0.176633107496567,3.13837076161896,2.92051967799235,2.98992731217627,2.54765935734008,2.6403800927597,1.31375642293124,3.37435549177259,0.879875949576164,0.750130524624035,2.52317048332403,1.60540442934125,1.63982303874025,1.72417152407982,1.23201399764628,1.73925327017748,0.717996062025614,1.45778416169264,2.56552018865786,0.768653785550416,1.50131484371376,-0.115882996447901,0.322875505064442,1.02433829850892,-0.212591543999318,-0.457558072376658
"158","FAGR_UCONN_00414",1.71381268970857,1.92245449009091,2.36315650736672,2.33442929578651,2.30936002983822,2.45462069134525,0.609035023450775,1.25472797319005,0.518398168774184,0.37214588973124,0.922030910401975,1.36818759833624,1.16609497505998,4.60859798673808,3.72402619397453,4.34800822154903,4.38746896049362,3.90824948637939,4.45965357301383,4.6876854730325,4.37223133085946,3.92629052812793,4.5703641637933,4.23290998970108,4.04992041896175,4.37133312249371
"160","FAGR_UCONN_00419",-2.25977302694398,1.23751874197363,-2.25977302694397,-1.31403940788517,-2.25977302694398,-0.772408083357446,-0.297514767824853,-0.806650605488832,-1.05677068243797,0.535399972785889,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694397
"161","FAGR_UCONN_00425",10.3147378646795,11.2843987425612,10.0458216715737,10.5067764973665,11.1386783146302,9.88053860947678,10.1443684630413,10.8307171838539,9.96538128513965,9.82342287614224,10.0780431860395,9.86908022188517,10.6319189996301,8.12824895378191,9.40963580322175,9.02482215095182,8.08004037110427,8.47385482762835,8.67863687027247,7.930872321743,8.29205774778287,6.71165508825582,7.6162700021183,8.27259063009278,7.97016374343971,7.9044869671682
"163","FAGR_UCONN_00428",-2.25977302694398,-2.25977302694398,0.846722178732663,-1.31403940788517,-2.25977302694398,-2.25977302694398,0.609035023450775,-0.806650605488832,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,2.70228647575068,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-1.60825078311696,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-1.62491080102009
"165","FAGR_UCONN_00434",1.96145956980412,3.07845690453617,3.34550349459267,3.18660671485449,2.30936002983822,1.84740231241595,2.6373100836754,2.58862453435309,2.75156093357841,2.32650680014858,1.09466471883008,2.73718945239843,2.68064169382998,0.663940441542929,1.4212633418771,1.9408786614828,2.14224983761959,1.66442409701828,1.05212491331776,1.74331728644181,1.43925881790738,2.04819209300657,1.64452567413322,2.07089648030082,2.00893844321827,1.83030925282427
"166","FAGR_UCONN_00435",7.08385403953478,7.00494773481746,6.78978859697266,7.18143444902164,7.38264396723457,7.26279422471975,6.73015001263087,7.05168009581729,6.81731945467548,6.76495085346633,7.06741782595302,7.480212062284,7.11482961186258,6.46908929990976,6.45327673140584,6.66340915179562,5.9956453447415,6.45104215315205,6.36414406281912,5.94598559072812,6.31667396250561,5.64931884392052,6.0251710400439,6.12269953612279,6.26205649275727,6.0988841398932
"171","FAGR_UCONN_00448",-2.25977302694398,3.49985865071078,4.42914613298847,4.02325887198109,2.12537114341292,-0.597787774094478,-0.736539931950195,2.40311601441977,-2.25977302694398,-1.80420632833474,-2.25977302694398,0.54699551547089,-2.25977302694398,-1.19076209254893,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694398,-2.25977302694397
"173","FAGR_UCONN_00467",2.07097453071585,2.38499527464847,6.05826409513114,3.53837907984303,1.98823058977548,1.90657141832094,1.16145209766801,0.731544695330894,-1.05677068243797,0.18803263034884,-0.534261127050241,0.730106166953185,2.56726105906658,0.858912596422786,-1.42108590379568,0.971959619212945,0.805270629852721,0.8154438189457,-0.840498693558243,0.636164600983784,0.357859955340897,1.67077550551281,0.825239614137255,-0.588334734823859,1.04426619489343,1.51782106047347
"180","FAGR_UCONN_00496",0.176633107496567,0.999812110093991,0.846722178732663,0.5517170511269,0.841098581441806,-2.25977302694398,-1.50995569828355,2.58862453435309,1.2533970296568,-1.80420632833474,2.10544937085321,-0.0988407850591678,-0.0230784772786058,0.171041643232392,-2.25977302694398,-1.12283594128278,-2.25977302694398,-1.51536491335579,-2.25977302694398,-2.25977302694398,0.0609349904916439,-0.315064151978923,-2.25977302694398,-1.19443511155472,-2.25977302694398,-2.25977302694397
"182","FAGR_UCONN_00500",1.03680669374553,1.44154373245214,1.03520201958334,-0.341957756362918,0.579831409519792,0.778497416159526,0.467719273011468,0.731544695330894,0.649215379352699,0.937002378443438,-0.102579983762774,1.1711588474281,-1.00129337833018,1.91166726014439,1.50732561337245,1.50479947568951,1.76074052740718,2.74307319860987,1.69557844281556,1.98038766528404,1.61795102948282,3.13372048832516,1.98552358055094,1.81435298822035,2.7315271012049,1.36458336813083
"192","FAGR_UCONN_00526",3.32732516635652,1.77925439137331,1.76044056471432,1.99272423341036,1.25392398975333,1.72124528733435,4.00054190587537,2.58862453435309,3.50548301049173,5.07149782314493,4.38696425200867,3.06717161369899,4.75779431674402,2.29536139180018,2.92922068829001,1.68411424593485,2.14224983761959,2.58254007770518,2.01966889486933,1.98038766528404,3.24879289358356,1.23317778553101,2.66827824328391,1.90503172097163,1.8866551617616,2.20005195398645
"193","FAGR_UCONN_00530",-0.280865622408216,1.44154373245214,4.4623772020363,3.1556329234568,1.19281217111843,-0.0557800640114976,0.269063125860793,-2.25977302694398,0.214699237987965,0.0863428076069879,-2.25977302694398,-0.0988407850591678,2.56726105906658,0.858912596422786,0.0453539593656913,-0.494971360441228,1.4172043165211,-0.130017183942337,-0.337251966324582,-0.309798169113358,0.0609349904916439,-1.6090818222899,0.197386728282817,-0.588334734823859,0.25105376246006,0.50667145026573
"195","FAGR_UCONN_00538",5.65172959885097,4.88655669321604,4.03173479456027,5.27039425664254,4.77140931299528,6.05847139754153,5.57398045502334,5.60992564024604,6.62604911895315,6.13065626603669,6.96822759237131,5.33906775908295,4.79352479868211,7.14868544799942,6.49600514160307,6.47322291298807,7.6784363837218,6.98031804691378,6.87741545020214,7.49697480446796,7.40581513410475,7.67116151310116,7.69310247190138,7.68571904683772,7.80414729817697,7.69825622945688
"196","FAGR_UCONN_00542",1.03680669374553,-2.25977302694398,1.30317743590223,0.643877821924728,0.481052459745801,0.778497416159526,0.181250730300252,0.375749181283486,0.649215379352699,-1.17982216021414,-1.1530982611963,0.259918927478749,0.236292880436196,2.22635525888767,1.87418991733742,1.50479947568951,0.625100004482397,1.95415411429079,2.01966889486933,2.23064209944494,1.43925881790738,0.602008076420134,1.26125342965726,0.941068674052268,1.55314332400748,0.179136069989884
