"","logFC","logCPM","LR","PValue","FDR"
"FAGR_UCONN_16330",-0.893911173558673,8.81447759554136,41.3722750046955,1.25829421592748e-10,4.46426285591843e-08
"FAGR_UCONN_26451",-2.50268107127038,5.33427415475781,41.107613298662,1.44074040910422e-10,4.9705905020044e-08
"FAGR_UCONN_30677",-0.761867307401805,6.43759620214901,41.0992181283508,1.44694206462562e-10,4.9705905020044e-08
"FAGR_UCONN_31303",-0.871040921077112,6.3437674065191,40.8792724650871,1.61929507637916e-10,5.4757475067184e-08
"FAGR_UCONN_07892",-2.2624983381713,3.93889603460603,40.8048356018518,1.68216332066936e-10,5.60082747475788e-08
"FAGR_UCONN_30693",2.93081427862681,6.60223720491567,40.762023276236,1.71942278000459e-10,5.63814360679687e-08
"FAGR_UCONN_10755",-0.620512793022278,7.24669695195474,39.7264497817734,2.92142136274042e-10,9.43662703469079e-08
"FAGR_UCONN_07709",-0.82253749052636,6.03538903545023,39.6345395355196,3.06219318611891e-10,9.74588013735079e-08
"FAGR_UCONN_03372",-4.43138761970786,2.35866802174845,39.4319772337327,3.39688473907542e-10,1.06544028294305e-07
"FAGR_UCONN_13753",-1.75197531650802,5.81599243558253,39.3070384733708,3.62133576545371e-10,1.11961355194213e-07
"FAGR_UCONN_31723",3.45726923183191,5.31070021445806,39.1868309593834,3.85129139526674e-10,1.17393870952624e-07
"FAGR_UCONN_25787",2.2855884518362,4.03945328933786,39.0573208546599,4.115429972889e-10,1.23702965935089e-07
"FAGR_UCONN_31710",4.69787932803839,3.04746065600567,38.6368011147685,5.10472927498805e-10,1.51337741053824e-07
"FAGR_UCONN_21250",4.9481358849694,4.19539211321706,38.4989152937331,5.47841246051837e-10,1.60221354689917e-07
"FAGR_UCONN_28220",5.76800584560475,5.88963899226959,38.373752212804,5.84127840051749e-10,1.67565868996981e-07
"FAGR_UCONN_09573",-0.849401169616758,5.6748771457136,38.3594006670991,5.88439425365982e-10,1.67565868996981e-07
"FAGR_UCONN_19061",2.1551329828601,6.48191938026801,38.3095788477964,6.03656037069179e-10,1.69666544860405e-07
"FAGR_UCONN_30652",-0.877797300738862,4.41169779738734,38.164502469565,6.50246512215084e-10,1.7833918371624e-07
"FAGR_UCONN_11514",-0.654732180539194,5.80603631810942,38.1622630064799,6.50993231382634e-10,1.7833918371624e-07
"FAGR_UCONN_08517",2.22408352646234,5.07687665965077,38.0928326996508,6.7457470217508e-10,1.82489321305913e-07
"FAGR_UCONN_18848",2.93047921350624,3.40226882493656,37.9554456382112,7.23787646537494e-10,1.9338533637487e-07
"FAGR_UCONN_19808",-1.34319173537793,6.87654577633485,37.9261025050289,7.34755790860343e-10,1.93921766168287e-07
"FAGR_UCONN_09087",-0.691515441497128,6.13600123214674,37.7711089070915,7.9551235726865e-10,2.07427451036242e-07
"FAGR_UCONN_31680",-0.850245357091897,6.33739696934925,37.6710059394165,8.37400333111198e-10,2.15750214395149e-07
"FAGR_UCONN_21959",-0.83577205425323,6.20909605060234,37.5514088870334,8.90350857911566e-10,2.2669380314026e-07
"FAGR_UCONN_03004",-2.7302275378428,0.449297623090203,37.3917249900261,9.66312551343586e-10,2.43173677164859e-07
"FAGR_UCONN_32405",2.17465026288588,2.97499582488567,37.3689581661413,9.77658878896421e-10,2.43201074219268e-07
"FAGR_UCONN_16621",1.17644557935522,6.33685559037938,37.2936349724338,1.01615715654431e-09,2.49630249690027e-07
"FAGR_UCONN_08616",2.91129294620286,2.18718917865774,37.2608051539781,1.03340824289705e-09,2.49630249690027e-07
"FAGR_UCONN_14250",2.34031324294473,5.46235994798572,37.2519572722998,1.03810749801786e-09,2.49630249690027e-07
"FAGR_UCONN_28527",-0.779543949546195,4.62921960033548,37.2231054950512,1.05358030014516e-09,2.50566866546611e-07
"FAGR_UCONN_00414",-1.08559112442219,3.53080179650758,37.1714275338091,1.08187394430535e-09,2.54499085898438e-07
"FAGR_UCONN_09538",-1.17948208374825,7.78940887071653,37.0452712442767,1.15418147038224e-09,2.68589197656048e-07
"FAGR_UCONN_07424",-0.655771818403332,8.56777855958262,37.0233255775073,1.16724508518265e-09,2.68739554611945e-07
"FAGR_UCONN_23783",-2.35497564821255,12.4619148134187,36.9535141734233,1.20979449241499e-09,2.75603920051003e-07
"FAGR_UCONN_23786",2.83880340891033,2.68023251327168,36.639684216434,1.42109049908946e-09,3.20278710144128e-07
"FAGR_UCONN_26740",4.60777425561467,2.64475165976628,36.6200213007175,1.43549740707792e-09,3.20278710144128e-07
"FAGR_UCONN_18977",-0.658680802754832,5.89215302006336,36.5413558666722,1.4946130015021e-09,3.30065454882739e-07
"FAGR_UCONN_18115",2.85580421389605,2.81006059472255,36.4331868392591,1.57990100429626e-09,3.45375934696763e-07
"FAGR_UCONN_25363",-0.806610730146462,7.2705211737228,36.4114585024946,1.59761220937033e-09,3.45755234351927e-07
"FAGR_UCONN_22342",2.04021890192554,4.04763672135013,36.1617701830306,1.8159832612083e-09,3.89123858802674e-07
"FAGR_UCONN_31019",0.554807226543865,5.80338983665207,36.0347784579644,1.93826983019712e-09,4.11255251618882e-07
"FAGR_UCONN_11550",-0.611814669824134,7.26543302120356,35.9466630493045,2.02793382822265e-09,4.26102368062083e-07
"FAGR_UCONN_32390",0.928237659244903,7.34937361386757,35.9256298380103,2.04994367225342e-09,4.26585393797198e-07
"FAGR_UCONN_16360",-0.735788154759463,6.40506500176537,35.8291988188342,2.15395466232869e-09,4.43960826686833e-07
"FAGR_UCONN_25889",-1.66477982464025,6.67823391910968,35.7830519222808,2.20558236048563e-09,4.50313334392735e-07
"FAGR_UCONN_32005",-0.571740706410328,5.85075410552719,35.5902798591518,2.43499537573938e-09,4.92506260950951e-07
"FAGR_UCONN_24810",0.831437308206575,6.44147800607964,35.4605354493256,2.60270792052564e-09,5.21553748296443e-07
"FAGR_UCONN_27203",-1.14457724179492,5.1101412980308,35.3410707655,2.76734387605357e-09,5.49457396014232e-07
"FAGR_UCONN_31020",1.50281378201674,2.36237283285032,35.2014142609551,2.97307561804055e-09,5.84939113869397e-07
"FAGR_UCONN_21866",-0.535150796791617,5.14787725671154,35.0881483398455,3.15112812426836e-09,6.14384818607351e-07
"FAGR_UCONN_06961",-0.675347891902929,6.66993310028403,35.0580060751089,3.200284676828e-09,6.18397865856354e-07
"FAGR_UCONN_19486",1.03974430412767,3.29596749152155,34.8684943415957,3.52742878815989e-09,6.75580653392534e-07
"FAGR_UCONN_22330",1.88473819585609,3.62184914899278,34.7969134026671,3.659531851826e-09,6.94733231028231e-07
"FAGR_UCONN_19161",-1.62496171962305,6.91291719009076,34.615008598127,4.01796420498405e-09,7.56145924558825e-07
"FAGR_UCONN_12117",-0.677320416924091,6.45143597381356,34.5931314708467,4.06337516991327e-09,7.58099701959164e-07
"FAGR_UCONN_11791",1.64827694654064,4.21759103994386,34.5527822566259,4.14848162480388e-09,7.67362729265005e-07
"FAGR_UCONN_24815",-2.01924880039321,7.37189005186502,34.4145466449457,4.45382069690639e-09,8.16860911207188e-07
"FAGR_UCONN_01099",-2.26250438646962,2.12901635423126,34.3068368423294,4.70725220487423e-09,8.56086993427632e-07
"FAGR_UCONN_10309",1.85740684632117,2.95007430065266,34.2282558800901,4.90121230232125e-09,8.83933638723637e-07
"FAGR_UCONN_13673",1.32888222694005,6.96035166917548,34.1910158543419,4.99590673070652e-09,8.93565400545045e-07
"FAGR_UCONN_00280",-2.22034767054186,2.57416385966858,34.1686692108846,5.05360745063456e-09,8.96476823333058e-07
"FAGR_UCONN_13978",-0.787402977039193,6.75217853611785,33.9226410565466,5.73474454971006e-09,1.0090352971124e-06
"FAGR_UCONN_07154",2.15571976031216,2.43320263249104,33.840076716878,5.98335037739008e-09,1.04428765215706e-06
"FAGR_UCONN_20323",-0.567959408730939,6.70241613661823,33.5872305768896,6.81385816202226e-09,1.17972414673989e-06
"FAGR_UCONN_16496",-0.559699638178682,6.6271063571139,33.4804608023073,7.19835203570254e-09,1.23435883846852e-06
"FAGR_UCONN_10467",8.43056736066007,1.57170342615053,33.4683034148376,7.2434882397885e-09,1.23435883846852e-06
"FAGR_UCONN_00218",1.99649028892186,5.0654457372074,33.4101124128867,7.46348812184224e-09,1.26191257760086e-06
"FAGR_UCONN_16549",-0.675664681109038,6.33482546513487,33.3301905568142,7.77659378198129e-09,1.304659245191e-06
"FAGR_UCONN_03984",2.36442312274514,4.53147557074033,33.3000117538146,7.89821618740278e-09,1.31487072867516e-06
"FAGR_UCONN_20604",2.97601022945538,4.01347979570967,33.2715419074974,8.01469719945581e-09,1.32407692206582e-06
"FAGR_UCONN_20536",-0.725692189376032,4.77201410151842,33.2169815802019,8.24275413514474e-09,1.35143700752123e-06
"FAGR_UCONN_21720",0.901911379582865,4.64568324947645,33.1423443956266,8.5652943304796e-09,1.39376014962586e-06
"FAGR_UCONN_04186",-0.861683872298407,7.73268245595975,33.1006998232518,8.7507219948615e-09,1.41330690606562e-06
"FAGR_UCONN_32255",-0.591019304126726,6.90620794197352,33.0543403999869,8.96187619604492e-09,1.43668833062818e-06
"FAGR_UCONN_32887",0.600914199277727,5.90672876388574,33.0387883427067,9.03384853928375e-09,1.43757757417043e-06
"FAGR_UCONN_07068",-2.00498750778985,4.82149805181673,33.0202396975989,9.1204459648952e-09,1.43768875770581e-06
"FAGR_UCONN_31119",7.1097940274636,1.94531738633732,33.0102542988787,9.16740821381581e-09,1.43768875770581e-06
"FAGR_UCONN_18426",-0.960064157252824,3.81554465272041,32.978306587956,9.31929445190125e-09,1.45099403257588e-06
"FAGR_UCONN_15037",-3.76237518929213,4.38236861674384,32.9276167008292,9.56547391649829e-09,1.47868561786326e-06
"FAGR_UCONN_24038",-0.918977851811149,7.29496228197655,32.8010553904343,1.02089401627164e-08,1.56696370923055e-06
"FAGR_UCONN_26908",-0.430264298368711,7.98505702073085,32.7653254360387,1.03983243504319e-08,1.58479250416934e-06
"FAGR_UCONN_19231",2.11088920003312,3.84568869868982,32.7396674295518,1.05364898800719e-08,1.59462037751409e-06
"FAGR_UCONN_31760",2.55163283908407,2.61773435683086,32.6639035876203,1.09552944900423e-08,1.64648946773261e-06
"FAGR_UCONN_11931",3.54094456351456,3.05917372203052,32.5337952175836,1.17137767947973e-08,1.74834177512416e-06
"FAGR_UCONN_29212",-0.624525591955975,6.48153005171759,32.4210847373727,1.24132291842761e-08,1.84004867127468e-06
"FAGR_UCONN_07896",-0.585400540956624,6.33840195935069,32.331525432952,1.29987204822518e-08,1.91030309295394e-06
"FAGR_UCONN_23925",-0.643875856466197,7.79511947427644,32.3154715390926,1.31065590225123e-08,1.91030309295394e-06
"FAGR_UCONN_08530",-2.51362327785068,2.95109769338361,32.3087492257101,1.31519804477468e-08,1.91030309295394e-06
"FAGR_UCONN_22329",4.05504919330649,2.59578529583402,32.2231548309914,1.37442998826379e-08,1.983027587067e-06
"FAGR_UCONN_03525",3.39347930331315,4.89673492993642,32.0735534245158,1.48444395026912e-08,2.12757191865724e-06
"FAGR_UCONN_17988",6.58722958425867,2.84083147930055,32.0230657360742,1.52352833427184e-08,2.16922369804678e-06
"FAGR_UCONN_30889",-0.898154736273558,4.77278159226017,31.9906512623829,1.5491632305668e-08,2.18754143295841e-06
"FAGR_UCONN_28821",1.63090147071632,4.10875010863841,31.9761883378543,1.56074015981097e-08,2.18754143295841e-06
"FAGR_UCONN_29513",-0.86246357094501,6.97728435005783,31.9687633783184,1.5667171338534e-08,2.18754143295841e-06
"FAGR_UCONN_24637",-0.892419931942542,5.33506042185111,31.8887500075803,1.63259978503269e-08,2.26491824023574e-06
"FAGR_UCONN_02300",-5.3194181066045,0.693128171189399,31.8690156571413,1.6492711738717e-08,2.26696974004873e-06
"FAGR_UCONN_10027",-0.542101182101997,6.39941755174734,31.8622472159111,1.65502827339294e-08,2.26696974004873e-06
"FAGR_UCONN_29332",-0.523571679618427,6.14620269902596,31.806094165823,1.7035738334649e-08,2.31878898766336e-06
"FAGR_UCONN_26276",1.62602676128225,5.19879098626306,31.7067982116805,1.79293494130584e-08,2.42516862498382e-06
"FAGR_UCONN_14463",2.47085157114548,3.95004102347758,31.6810298530446,1.81688276761495e-08,2.44229669917533e-06
"FAGR_UCONN_19303",1.98984121321434,1.11113659595472,31.6549968351737,1.84140193493652e-08,2.45997658493187e-06
"FAGR_UCONN_29340",3.50689777676938,0.0306069221300467,31.628182568257,1.8670034938922e-08,2.47887666348558e-06
"FAGR_UCONN_29311",1.65414697304021,4.16987036551014,31.5971305273585,1.89709702995892e-08,2.50347401965677e-06
"FAGR_UCONN_33031",-0.546797264516336,6.98144698367485,31.5049176791056,1.98935798806156e-08,2.60931427743202e-06
"FAGR_UCONN_01091",1.31607036620939,3.42599689156749,31.4821151111682,2.01285732252918e-08,2.61468890220986e-06
"FAGR_UCONN_24691",0.620066018184642,5.38250820599979,31.4775273784019,2.01761873518642e-08,2.61468890220986e-06
"FAGR_UCONN_16455",7.16428288388299,2.61486650622524,31.4561466469255,2.03995813221141e-08,2.62790320817377e-06
"FAGR_UCONN_26121",0.629862899557878,6.19484006148213,31.4407125206412,2.05623811969415e-08,2.63320150215508e-06
"FAGR_UCONN_08947",4.20562630966207,2.55301958060013,31.3848247170485,2.11628535779163e-08,2.69415574784273e-06
"FAGR_UCONN_27558",-0.754184358466495,10.5336433382749,31.3529286065331,2.15133940772582e-08,2.7227653486551e-06
"FAGR_UCONN_12730",2.84159966809527,2.65670310613298,31.3226920962555,2.18510643005969e-08,2.74942286972975e-06
"FAGR_UCONN_06950",-1.09888558584364,6.72371794465576,31.2579446497775,2.25921043027191e-08,2.82623307121067e-06
"FAGR_UCONN_22546",-0.998005241450376,6.25329427283867,31.123102392495,2.42171904990455e-08,3.01211745276058e-06
"FAGR_UCONN_29475",2.92055214344047,3.00927624494536,31.0978075607879,2.45348357052445e-08,3.03418808190229e-06
"FAGR_UCONN_17562",-0.691684202803377,5.56119651884616,30.9339690153956,2.66958075424997e-08,3.28267424337942e-06
"FAGR_UCONN_12682",1.35251599248769,4.53220902567651,30.8989435707487,2.71819702155349e-08,3.32357174804862e-06
"FAGR_UCONN_28495",1.18231354655945,6.15548044083058,30.8273348436379,2.82036980355967e-08,3.42912602745159e-06
"FAGR_UCONN_14709",-0.795157275148374,5.9195692689038,30.744692300073,2.94307758602894e-08,3.558328777477e-06
"FAGR_UCONN_07129",-0.54880131618285,5.90338042038544,30.7070889340907,3.00066784183393e-08,3.60780296849833e-06
"FAGR_UCONN_32411",-0.728264349413416,4.68772733139695,30.6799508260125,3.04293048823738e-08,3.63840340477532e-06
"FAGR_UCONN_30065",-2.00643790195082,5.55253305217324,30.6511582798645,3.08842176956005e-08,3.6725068097153e-06
"FAGR_UCONN_22835",-0.618351042821536,7.0424980426306,30.6273014219724,3.12663052670373e-08,3.69762501961323e-06
"FAGR_UCONN_08430",1.36267883742437,4.92628185049066,30.5963953741451,3.17683413800996e-08,3.73657850080498e-06
"FAGR_UCONN_20071",0.541383273996495,7.13531061006465,30.571476144305,3.2179002634643e-08,3.76442148658888e-06
"FAGR_UCONN_21767",-1.40951865340439,5.46462541449143,30.5595619410579,3.23772200188815e-08,3.76724621316469e-06
"FAGR_UCONN_26102",-0.954412578299477,5.45645200159555,30.4932097105324,3.35037136111988e-08,3.87747256670355e-06
"FAGR_UCONN_00774",-5.36274139151967,5.62322290972018,30.4528768085297,3.42075670254878e-08,3.93787322109366e-06
"FAGR_UCONN_30074",-0.938899176373351,4.02244017012449,30.4244654664275,3.47122508887258e-08,3.97482822081377e-06
"FAGR_UCONN_05033",3.01654099142175,7.4230240069424,30.3661404363239,3.57718024051769e-08,4.07459656659389e-06
"FAGR_UCONN_22114",0.91918902828241,4.37709901512806,30.2728944636998,3.75334600064656e-08,4.25287508617764e-06
"FAGR_UCONN_09905",4.85342945831346,2.45125114622426,30.242485781679,3.8126549626601e-08,4.29757701572343e-06
"FAGR_UCONN_28524",0.809492425007341,5.01755651705028,30.1871417582155,3.92301763470924e-08,4.39906464509727e-06
"FAGR_UCONN_09971",0.821396169651358,5.34849119105699,30.0793337965699,4.14727401006647e-08,4.62656206834322e-06
"FAGR_UCONN_15811",2.77932738078159,1.46735335054794,30.0456587819172,4.21992184940974e-08,4.68346403409875e-06
"FAGR_UCONN_15375",0.646241741410864,10.3312557127184,30.0313617650063,4.25114938144842e-08,4.69404974047483e-06
"FAGR_UCONN_04529",-1.10071993166616,3.40464780664466,30.0051054630512,4.30910263022228e-08,4.73388828036906e-06
"FAGR_UCONN_05464",-1.94763382009871,2.64181386431306,29.944702360378,4.44544799962361e-08,4.85900937413405e-06
"FAGR_UCONN_31112",2.15981427612964,2.22106446112463,29.9278308333117,4.48429784745581e-08,4.87684291530847e-06
"FAGR_UCONN_22190",-0.711705316629332,5.72897156296022,29.8516595088338,4.66397500242313e-08,5.04688735012207e-06
"FAGR_UCONN_09993",-1.17142709466021,3.86932344080501,29.8010360756886,4.78736072271142e-08,5.15462988860301e-06
"FAGR_UCONN_14810",0.720689359934039,3.96000921084358,29.7802541509882,4.83895500527596e-08,5.17486650733074e-06
"FAGR_UCONN_18581",3.14598599300759,6.62659265608348,29.7742447145365,4.85397791788255e-08,5.17486650733074e-06
"FAGR_UCONN_11803",-0.884861801464124,3.79741148273386,29.7294418097278,4.96746288705799e-08,5.26989371577005e-06
"FAGR_UCONN_14172",-0.551950839291577,7.58133958730963,29.5776333534028,5.37212779346816e-08,5.67139461981648e-06
"FAGR_UCONN_23067",0.677010004123223,7.773405559581,29.5398536818608,5.47786615444919e-08,5.75495045216453e-06
"FAGR_UCONN_26316",0.829864990080596,6.02012830904817,29.5254315625494,5.51877876006054e-08,5.76992318479373e-06
"FAGR_UCONN_24752",-0.588961250159174,8.58771182127554,29.5015887645453,5.58708844854971e-08,5.81325808670735e-06
"FAGR_UCONN_15097",-0.713429593634725,7.03738952825065,29.4611342832022,5.70493436881665e-08,5.90747318707799e-06
"FAGR_UCONN_15003",1.37306682500506,4.42760106844571,29.4354945625833,5.7809103106231e-08,5.95764099726215e-06
"FAGR_UCONN_11836",0.979520727924437,3.49838969390847,29.406555597713,5.86788117680965e-08,6.01861063642249e-06
"FAGR_UCONN_08571",1.99643214409918,3.44309897597084,29.330819094627,6.10174951273345e-08,6.22896523370648e-06
"FAGR_UCONN_28879",-0.916015687555544,4.20769708634583,29.3164927320229,6.14702748471244e-08,6.24572623587543e-06
"FAGR_UCONN_23271",-0.677516936122671,5.71085788370937,29.1841251593593,6.58162527702868e-08,6.65605300212405e-06
"FAGR_UCONN_16008",-1.11639885924622,4.45345390321414,29.0818760051935,6.93830399250072e-08,6.95856878264493e-06
"FAGR_UCONN_25403",2.25716056675895,5.34586438046079,29.0799892434602,6.94506449057991e-08,6.95856878264493e-06
"FAGR_UCONN_03318",2.24182504957298,3.53443713860081,29.0454936063701,7.06983662514394e-08,7.05094028762051e-06
"FAGR_UCONN_31270",-0.771314752366388,5.42755306998212,29.0279954081759,7.13398445446371e-08,7.08227942951852e-06
"FAGR_UCONN_28453",2.90672084181352,5.65093803144077,29.0179658410715,7.17101512443486e-08,7.08653467228398e-06
"FAGR_UCONN_07429",-0.579411480092578,5.68634140802514,28.9942433550387,7.25937044508272e-08,7.11971265465606e-06
"FAGR_UCONN_31793",1.12630494311656,3.83347118261848,28.9844003908094,7.2963503808789e-08,7.11971265465606e-06
"FAGR_UCONN_26143",2.48890718494845,2.21078182256215,28.9801227772693,7.3124801230328e-08,7.11971265465606e-06
"FAGR_UCONN_26133",-0.810139785451733,6.95849877207242,28.9738548690447,7.33617929021487e-08,7.11971265465606e-06
"FAGR_UCONN_28400",2.71968894737113,3.5095049499105,28.953038654049,7.41543969005163e-08,7.16450650768292e-06
"FAGR_UCONN_29116",2.23642408818412,6.34176957331509,28.8951421333461,7.64042932819953e-08,7.33473647380449e-06
"FAGR_UCONN_13103",2.65705588569878,6.20846023598233,28.8903351497352,7.6594143012652e-08,7.33473647380449e-06
"FAGR_UCONN_09040",-0.782655650343843,6.48929114913124,28.8744543207647,7.72247162434283e-08,7.36254321119064e-06
"FAGR_UCONN_29147",-0.798438618261869,6.92513576360451,28.7154901125004,8.38305095294516e-08,7.95728020717715e-06
"FAGR_UCONN_16815",-3.13052778146223,5.28462626724712,28.6878669787837,8.50348319224781e-08,8.03634861338983e-06
"FAGR_UCONN_28142",6.24922094532626,8.93573245075593,28.6659127098197,8.6004354336906e-08,8.09263581112748e-06
"FAGR_UCONN_30688",0.642869620264192,5.46077393142973,28.6455472888997,8.69136121164198e-08,8.14278958192016e-06
