sample,ME_darkseagreen4,ME_darkslateblue,ME_plum,ME_skyblue3,ME_plum1,ME_skyblue,ME_skyblue1,ME_maroon,ME_white,ME_lightpink4,ME_lightcyan1,ME_thistle1,ME_steelblue,ME_ivory,ME_mediumorchid,ME_violet,ME_lightgreen,ME_darkorange2,ME_grey60,ME_cyan,ME_yellowgreen,ME_darkred,ME_black,ME_orangered3,ME_pink,ME_palevioletred3,ME_honeydew1,ME_brown4,ME_darkorange,ME_antiquewhite4,ME_darkgrey,ME_purple,ME_darkturquoise,ME_greenyellow,ME_navajowhite2,ME_paleturquoise,ME_darkolivegreen,ME_brown,ME_salmon,ME_red,ME_green,ME_blue,ME_yellow,ME_magenta,ME_turquoise,ME_thistle2,ME_orangered4,ME_salmon4,ME_orange,ME_yellow4,ME_bisque4,ME_mediumpurple3,ME_sienna3,ME_coral2,ME_lightyellow,ME_lavenderblush3,ME_skyblue2,ME_coral1,ME_floralwhite,ME_darkmagenta,ME_plum2,ME_midnightblue,ME_tan,ME_lightsteelblue1,ME_darkgreen,ME_royalblue,ME_lightcyan,ME_saddlebrown,ME_grey
H171Fg30,-0.0041405834794709774,-0.006531772903836701,-0.009329277181676266,0.00383608798420634,-0.014385702979368725,-0.007007024096410929,-0.01628984175003531,-0.012836179736383962,-0.012311541903873539,-0.013638019270903221,-0.004990682403890468,-0.007586208922973716,-0.0048307433184757165,-0.012685140469425264,-0.012975584635371261,-0.013665890089759837,-0.013988180243075118,-0.015943503796119175,-0.006346435002547063,-0.011071080952217285,-0.01297380497447618,-0.014378273063122698,-0.008550509391896811,-0.016034466876948605,-0.0061967586455556785,-0.008197686924625884,-0.00764130760596205,4.037674757061411e-4,0.9884581127246611,0.010612577897304014,0.0048819886143412665,-0.014976021357167482,-0.014234475429116622,-0.004151602752932063,-0.009416840129252086,-0.01374977203856603,-0.013023894622871048,-0.00907639831648712,0.010885140854370546,-0.010166545877990263,-0.009421546511237704,-0.0100911726168026,-0.01138339862291835,-0.015487966407602442,-0.010450428128583888,0.0041006643928034915,-0.006424005330197467,-0.011669263901403003,-0.007305725967728295,-0.016995279913224314,0.006977975151986953,0.003791752723533268,-0.016847412212243222,-0.012418026044425368,-0.0055320788828233285,-0.009721539906856383,-0.006439008068683836,0.02988711803280028,-0.003028530662942274,0.0028690493887623034,-0.01482503759892693,-3.0272731837620786e-4,0.018268658539717892,0.006642686151337678,-0.011359664540551054,0.011267338849300618,-0.0010010150389165742,-0.001238895803529419,-0.008641580669373105
H171Fg32,-0.01079409334185056,-0.009790127052392157,-0.014323197063897468,-0.013370695693944926,-0.0174537550331467,-0.011554660874225058,-0.01628984175003527,-0.0101926490803026,-0.016745639807956895,-0.013638019270903275,-0.016902749783293074,0.008220245994344155,-0.010740161745890568,-0.014812885696900398,-0.014044561372163443,-0.018832627600678095,-0.013980360117968401,-0.01717386803062644,-0.019578578521694652,-0.007323711709762807,-0.018043416691835776,-0.021811513760396486,-0.01459121853847509,-0.017275319034696694,-0.01705198349594012,-0.013161955481784528,-0.0168189087063012,-0.018898540410150638,-0.010393255319566207,-0.01622220932360898,-0.013406167165285594,-0.01786071591104751,-0.013947251568313057,-0.015235261551237294,-0.0186404899386399,-0.02201611878020161,-0.012082045709331924,-0.019055717299717844,-0.00797454936277755,-0.008768872074764391,-0.014357835851157163,-0.015933978172873068,-0.02111041410072285,-0.022922344295605853,-0.019387760439953886,-0.0027310382632976457,-0.008771785237608735,-0.014159693652616462,-0.019668542166986318,-0.014857929957859707,0.9894882162790342,0.026873074782713557,-0.014541971818767431,-0.019779463603473716,-0.011587809994593528,-0.014992298405940244,0.014017644528318033,-7.133493854288047e-4,-0.02096808131783714,0.0033723254681209862,-0.010871939346499354,-0.005123422425327554,0.0026897222569811914,0.00894865576183084,-0.008120370652101297,0.007262907220736084,-0.006951051377347554,-0.005013767895200918,-0.008641580669373114
H171Fg36,-0.00828190038371725,-0.01985932826760858,-0.015962349882593728,-0.0017065119104522188,-0.00903057525254199,-0.012373324023931528,-0.014492161226377026,-0.012836179736383855,-0.004132235497516149,-0.008382692844532023,-0.012784847556479701,-0.022642605618471544,-0.016191362342744403,-0.011361817842195953,-0.009137606383858125,-0.011101644837571962,-0.017805436911316874,-0.017173868030626434,-0.02192208949392333,-0.018028264334907045,-0.012977023737254642,-0.01819489686820454,-0.011507124020093532,-0.017275319034696677,-0.01529250434892772,-0.01329128175393523,-0.017228478862664105,-0.01703581465557964,-0.015459352296795023,-0.010105088211773482,-0.019224019362462597,0.008355390175046811,-0.011608769323275907,-0.011849929488944212,-0.015562375569570346,-0.01549068297905334,-0.008366546439101511,-0.012928643643036268,-0.006306245253970448,-0.013962487966111976,-0.012869038578649608,-0.01133658952158914,-0.015467458072524412,-0.014981413353699706,-0.019318750619041484,0.02363074690673773,-0.015531629255987908,-0.007227415291628721,-0.00901884994157527,-0.020229935815796463,0.012298354816800272,-0.020802533419074034,-0.012942350238483861,0.004502883266865278,-0.0011631008029199107,-0.014992298405940218,-0.016075455911650938,0.015620743378097351,-0.008260962112734874,0.006712024602597335,0.9850199779842835,-0.015903757030237643,0.01251575109846994,0.00942619913804019,-0.0019190308213632135,0.03737782070793007,-0.0012770827378005892,0.004275249734162332,-0.008641580669373119
H171Fg37,0.03400781597076011,-0.008471811247311018,-0.015832943081117632,6.809649535336153e-4,-1.966703185299962e-4,-9.481894746438795e-4,-0.01628984175003532,-0.0026581507950235415,1.4025646384730505e-4,-0.007718359620125069,-0.0038467032958223544,0.017956828033492876,-0.012768388935276842,0.02358354263902305,-0.008786439881674072,-0.010631136965178341,-0.011546747817473672,1.8521063227960513e-4,-0.015342926945881094,-0.014888633163157501,-0.011498989959035717,-0.01513351525083387,-0.009440183794275567,-0.017275319034696708,-0.006349641830418577,-0.0027421538361801934,0.006031245150060496,-0.01787798114822926,0.00598244919715975,-0.0019442610797985934,-0.00999261032820948,-0.0048943574209029716,-0.007016851378323402,-0.008804485941231564,0.02042528324413575,0.009483898368442876,-0.012419254370674041,-0.005258016790753745,0.02274141587200193,0.0010000593471825258,0.006895043067265379,0.0010998490815673568,-0.004980858728660678,0.0015530047116795059,-0.003961077538678532,0.012329298716425156,-0.012812897555123756,-2.951369306410868e-4,-3.333459484943214e-4,-0.020113926152773725,0.012044071399798451,-0.012066665034252438,0.005562861337131929,-0.002318076034741745,0.01208437486820339,-0.012356919156398279,-6.463186322547535e-5,0.00463095744252664,0.011858631553977244,0.022234252042593237,0.020334164110382986,0.009976597421861425,0.04932427604435658,0.05256762708805938,0.011479131861944367,0.039128465624668,0.9875390096545216,0.054653267890353616,-0.00864158066937311
H171Fg38,-0.012578896192805448,-0.018055274674784502,-0.015358451475705531,0.002623610257730912,-0.015120871597581156,-0.008090298979488505,-0.0162898417500353,-0.012595858767649312,-0.004415121857182053,-0.003974372372162007,-0.017102769546996608,-0.0027006954718330495,-0.0016218746491593456,-0.017377637543078653,-0.02169054916080085,-0.01705537630953582,-0.01671963788168893,-0.017173868030626475,-0.014475657393460259,-0.005374332322336864,-0.01563969569924909,-0.014777761462489351,-0.01570203299726029,-0.01727531903469672,-0.014773893295034016,-0.013282167061374354,0.03131059413948903,-0.017709463486814014,0.003071716493037651,-0.019001588902481745,-0.013441444859555798,-0.015230250972124179,-0.005382066588587287,-0.010770615814200872,-0.005139040501338098,-0.001930610623016578,-0.005242240394798525,-0.013220295041633771,-0.004186751066387581,-0.020261614519532452,-0.0030282756900589865,-0.015675359078477363,-0.0154933159854655,-0.020574620170414858,-0.01856139008168595,-0.004067567603811132,-0.017805530849034527,-0.010225015382965155,-0.007651875947224813,-0.011427295133204318,0.0055716664066421924,-0.010455040548308111,-0.008802143633635878,-0.013486716321926665,-0.005564001626916916,-0.003957949294929903,0.02201645316437236,0.989413538798028,0.013348175816674778,0.012210525108170903,0.004193817982218894,-0.004360960051540493,-0.004935690707802624,0.020988182014577843,0.0013168837210162493,0.022993572478123326,0.006694217027857547,-0.008829191609780615,-0.008641580669373112
H171Fg40,-0.02223301659527862,-0.01985932826760857,-0.01596234988259363,-0.01807545120706005,-0.018836256109715725,-0.017452157154029167,-0.016289841750035294,-0.012836179736383966,-0.01887365352624062,-0.013638019270903183,-0.02312596254857557,-0.013375191198989205,-0.01725999585176762,-0.019075047014095257,-0.021800218523637904,-0.014877181745490487,-0.01940716267408646,-0.0161856462532733,-0.012337360095341336,-0.01686518444344952,-0.020867832145469275,-0.024954321818846034,-0.015708857442399374,-0.017275319034696708,-0.016520736741652244,-0.019045695383434983,-0.021331171165647787,-0.01914293670327554,-0.019974552998876252,-0.019001588902481627,-0.019609129401435575,-0.015534695976051666,-0.01151723219164529,-0.01964598154602992,-0.020874794106817057,-0.02201611878020161,-0.020163312242535945,-0.02140903118710469,-0.02050752544847607,-0.021057419443361727,-0.004178516957621651,-0.022603633817426045,-0.023708762881009992,-0.026290312368898207,-0.023826436699043493,-0.02255633218283814,-0.017805530849034527,-0.01415969365261646,-0.021435800807549046,-0.02043388737784547,-0.014946043776404756,-0.016267548433906178,-0.01877342387289464,-0.010262701883194558,-0.022420235057497555,-0.014992298405940383,-0.009118880203849069,-0.018305087212902273,-0.02109281998329767,0.9801883851019461,-0.022781406353016696,-0.02259212072399168,-0.02100552039891262,-0.001125040510515943,-0.020079363393369336,-0.004785100450323832,-0.018403328631521252,-0.012102827093708064,-0.008641580669373112
H171Fg42,0.02406360696370375,-0.010887722827212586,-0.015617265078657601,-0.013862376763614752,-0.017926865962240524,-0.01588718465607678,0.22153822865578246,-0.01283617973638394,-0.01642019600127775,-0.003921297514182104,-0.020654468299172335,-0.019362335641072464,-0.012186776878632191,-0.013807081191285221,-0.020549510427165633,-0.022533421807476434,-0.012205170969717787,-0.014999932222374706,-0.018006874254911886,-0.014521925161407137,-0.016214171596328354,-0.02256600050035349,-0.015410885319013105,-0.017275319034696715,-0.018442803800538504,-0.004051514404085425,-0.017727123068903273,-0.002723936660626075,-0.01669555402816779,-0.006617580213819464,-0.00986805688822699,-0.017154206273785513,-0.013512577423117041,-0.014952231064987413,-0.0206241101334834,-0.020970021641396577,-0.018700134490798177,-0.019898720608411153,-0.0058338516003825025,-0.018553519331870435,-0.01689900626301806,-0.01841571437903971,-0.022756884734549218,-0.025725030556049223,-0.02365292835325948,-0.014281754479749751,-0.01152767979626979,-0.01415969365261646,-0.0200353896868165,-0.015814936366615358,-0.010877205675998322,-0.0023761459171143494,-0.018622533408807283,-0.009694875864144794,-0.005551549723358539,0.007348581419154914,-0.0062088492419159706,-5.705863594153175e-4,0.007036274814772395,-0.01165203248166838,-0.009886645083064902,-0.007901693065068195,-0.011976711240249283,-2.897345404378458e-4,-0.011522129306945817,0.010859398848059896,-0.007181988342813326,0.011068489392711938,-0.008641580669373114
H171Fg43,-0.002002877315191611,-0.011629903512354572,-0.014495739465865487,0.0021689549822241057,-0.0054389529290274465,-0.004694641448022468,-0.014267451160919709,-0.011540279402051408,-0.013093277014575936,-0.0116259358453122,0.0038920517251683244,-0.005804006578245636,-0.00706989751689427,-0.011952179217743445,-0.00778709221894807,-0.01120914898676387,-0.01412938851514888,-0.014586980783494559,-0.01490757170770078,-0.004937642747038051,-0.015700765752650593,-0.01099521510588045,-0.011307367580631738,-0.016654892955822648,-0.012608603003983133,0.010895875235738654,0.002546222528586787,-0.013128830180888158,0.0065775309353907786,-0.0026152161093889533,0.0011219448781975233,4.3190288160358415e-4,-0.00853961922623968,-0.01132025782837641,-6.980520479600143e-4,-6.318201056971857e-4,-0.008291649675921194,0.03745265481373067,0.9831074753825215,-0.005489754013256252,-0.008042831279083274,0.002765724825799836,0.004445325958954979,-6.595851892112157e-4,-0.003964265764418819,0.015176100040436638,-0.01040983402983083,-0.014159693652616436,8.133275184946394e-4,-0.00387818288968221,0.019087925037641066,-0.002127651040243842,-0.0025072586151350207,0.007341231802153997,-0.004778502388347285,-0.014539620735634265,-0.0022788866670553436,0.027948176841046363,0.011308694837499363,0.02476917561601086,0.042934715955119315,0.07170599495763341,0.03669695895836939,0.09585167074148349,0.014397104246540764,0.09361210718743364,0.02191098419670958,0.03733389292421294,-0.00864158066937311
H171Fg45,-0.01438323264853662,-0.019859328267608545,-0.015703536279641578,-0.01447823121181455,-0.016304639562457358,-0.010720474898672734,-0.010409850470521504,-0.007519650888215767,-0.018915518518246095,-0.013638019270903258,-0.012662649909261199,-0.021964184361337756,-0.004592683963713806,-0.018799497789016812,-0.020747299040240703,-0.023400987794465408,-0.01717365947293026,-0.013146449416087934,-0.020040332663787127,-0.015743424299043598,-0.010201759992039431,-0.017223272933362583,-0.012023296861839188,-0.017275319034696715,-0.014512055307420215,-0.013420590289394093,-0.013729975808942222,-0.018382219117903786,-0.015305858521928716,-0.019001588902481846,-0.014144882302780434,-0.020167414310614206,-0.01593186741002697,-0.018457682751648878,0.008377939137606944,0.0058886515588044055,-0.013379042221733448,-0.021864551841159176,-0.003839611560505731,-0.019783963609663478,-0.022474655527850076,-0.01672651917114315,-0.0202080272404599,-0.015081397330623405,-0.02162377697106284,-0.022408213575571167,-0.01612923203278771,-0.014159693652616453,-0.02448344285168641,0.009062697076422233,-0.013485781748433272,-0.01891423014869254,-0.01877342387289464,-0.01695970176028228,-0.00252366478073988,-0.0017407366768796755,-0.00601369346684025,-0.0023997757865844935,-0.014044298566855847,-0.003278128089977819,-0.011830815488756705,-0.0057080237491425,0.011808365718090862,0.004770776710974333,-0.016809433991942343,0.042508206656795514,0.004967510135098119,0.9824695902851714,-0.008641580669373114
H171Fg46,-0.022233016595278623,-0.016178690691757425,-0.015876078681609625,-0.01807545120706005,-0.01641888387327472,-0.019251962612033796,-0.0162898417500353,-0.00369106120470151,-0.016676435156545752,-0.013638019270903239,-0.021664621262271956,-0.01761235965856788,-0.016140007804625673,-0.01946926996464201,-0.021722700060973533,-0.023400987794465408,-0.019453185374719403,-0.017173868030626403,-0.02218043644503177,-0.02140059339059338,-0.022175806576903847,-0.02438133278756374,-0.016559761277428992,-0.017275319034696743,-0.02013421668538203,-0.018687190863130126,-0.021218353265983786,-0.01841190936891574,-0.019974552998876252,-0.016945611315634088,-0.020831721750336162,-0.021215668998984825,-0.019049274956568215,-0.018462289273497516,-0.01990327624512935,-0.02201611878020161,-0.020163312242535945,-0.023729317165010387,-0.02317644097159553,-0.02317484260365692,-0.02485147615864929,-0.026318194302185332,-0.02608871559282924,-0.028025434074617904,-0.025617256800015458,-0.022652916030669972,-0.010309960282439516,-0.014159693652616467,-0.023820686641195615,-0.020404751440409836,-0.017952571876521134,-0.020474866999507336,-0.011902758304943199,-0.01977946360347374,-0.02092898618552171,-0.012356919156398348,-0.003420829104031535,-0.011279503370198271,-0.02065981631269523,-0.025351011378908526,-0.022781406353016696,-0.01913090798374167,-0.022771227289361595,-0.020528838892535067,-0.023174762184814922,-0.022710272973820576,-0.02303020139003367,-0.02087556873033159,-0.00864158066937311
H172Fg01,-0.001240975579844142,0.014328298482906662,-0.0013889754240722619,-0.0024198433525059095,0.004833187171412186,0.005226399340731468,0.0026952875428113217,0.026899469925842703,0.9833953751831493,-0.013638019270903249,0.014862839601456743,-0.004653911209989394,-0.0010125063255303213,0.007563192802141417,-0.008464036757749687,-0.017451286639390207,-0.0013038950549368337,-0.00928216164892168,0.017465361326028793,-0.008214871241599826,0.006914465413724659,0.004370914191564543,-7.23033031994324e-4,-9.818775332701682e-4,-0.002628213137580045,5.81441817611366e-4,-0.010641922010449044,-0.010251713385681526,0.00564837161462006,0.007319916129224537,1.652800288838106e-4,-0.0058977527753806295,0.003466654790815047,0.009164119712969382,0.006151609919157055,0.013776528678637729,0.0030220561636091297,0.011567227775405056,-0.006907273433205158,0.007809775080847193,0.002704636019919598,0.012241172506721314,-0.005055796588713142,-0.0057252470194444766,0.006257050477758698,-0.0026718873240716605,-0.0016872733397032538,-0.0024401463330202024,0.003555184171277568,-0.0015630527811831957,-0.009011173462457747,0.006361693007021674,0.005993457700256096,-0.008438907901927879,8.762299701790294e-4,0.019428878226685615,0.009483605110981843,-0.008461901820192021,-0.0014342934587237312,-0.010197171488553421,-0.008643462324308935,-0.005975967926380504,-0.014104269651978692,-0.010231782676746362,-0.008098408702941623,-0.022029967856808323,-0.0037735690682070455,-0.012928920775260531,-0.008641580669373112
H172Fg02,-0.01596120551554407,0.0416334468339532,0.9656385194375104,-0.008752779571939711,-8.696605940934779e-4,-0.0015748664510544716,-0.016289841750035287,-0.006000670622655198,-0.005809029499316635,-0.004076311107480878,-0.018783575868747928,-0.017662370294637523,-0.011192675649434769,-0.010920518413076655,-0.020641918110793675,-0.015015947225885753,-0.014102579693252335,-0.01717386803062643,-0.020603691994056622,-0.012070046667022894,-0.014224535573660232,-0.010822998165700842,-0.016022989131415408,-0.01727531903469671,-0.015280674648908792,-0.017815036929021658,-0.007367335737682223,-0.012701972004233134,-0.012241918612683693,-0.01830786463658027,-0.005959306044750942,-0.01600448577478358,-0.011909816303314735,-0.015006638828854248,-0.020935407826048188,-0.013581059961065444,7.486928584020963e-4,-0.019627503958959343,-0.020724205124582996,-0.01768608786841779,-0.018998336751208753,-0.020571774456657338,-0.024961553948684035,-0.024478399560718535,-0.021179682911859492,-0.016567226588125237,-0.017805530849034527,-0.014159693652616464,-0.01825375300622158,-0.020194049980721544,-0.018689162339879325,-0.018230505264429514,-0.008733701397743286,-0.016324705879228414,-0.017839077130439054,0.004801705892420031,-0.01417370099032802,-0.010079425579171018,-0.015108362203492843,-0.02338529233841828,-0.0227814063530168,-0.02131577837224163,-0.023770171895949366,-0.020483853382983908,-0.019138611521830027,-0.024667161506891314,-0.011276193537910647,-0.01635683975108492,-0.00864158066937311
H172Fg07,0.001887938514419606,-0.017431516923158755,-0.005009395633414587,0.058979517233656846,0.9777902840571902,0.09399223379108552,0.010761747349399935,-0.011671437726212996,0.00813283738190295,-0.003546164891336635,-0.010208438693563228,0.007415349205984005,0.00452343243672666,-0.008050897831262192,-0.0013174964792415696,0.0020939115634827006,-0.004643301956316418,-0.014586980783494635,-0.008066395941969316,-0.012936155086007619,-0.0019243629293237607,-0.007803669625931075,-0.016133244730535585,-0.01145385080643922,1.4423996972226673e-4,-1.508029322972021e-4,0.006778647978655507,-0.0010085336488199982,-0.016379898502904982,-0.014057714181243398,-0.004340849773270166,-0.0025994501426066406,-0.013073977081176883,-0.0036858124767580923,-0.0064946325851416254,0.0020328684587992813,0.010104898744887274,7.589828591725304e-4,5.860624499859244e-4,1.4533160398578384e-4,-0.0068445547046129375,0.003550891064635202,-0.01295549858826754,0.007718216523809109,-0.0034960298568110244,-0.019042054048967298,-0.01434050497379116,-0.013983288573888968,-0.010423250852392762,-0.01884905734187391,-0.007162814431743265,-0.00798674163251797,-0.005080709789893959,-0.014323805456610604,-0.005598618288339825,0.00952495809925652,0.0012051892817659434,0.01494647292624876,-0.012854837663249614,-0.011584590224138276,-0.01563805808314752,-0.013057492353511868,-0.013204506298911803,-0.014169752833155866,-0.008723477175032007,-0.019361947850808085,-0.005230897613433669,-0.013019530980836042,-0.008641580669373114
H172Fg09,-0.006613198768103104,0.006576933102627405,-0.013403323405077425,-0.016549204727634395,0.012676897634093258,0.00593937923265313,-0.00722183500812583,-0.01085112782502443,-0.016327493734496802,-0.010883093353886071,-0.016082409717406782,2.6917119833625515e-4,0.9911116432785716,-0.006876700953287419,0.006552460184356836,0.009257233196463393,-0.006889578328463198,-0.0017269997447533726,-0.005349714193049223,0.008515723087688049,-0.0010572948964806693,0.003086315152766648,0.0025897485851640385,-0.003504528656884652,-0.010583934125395272,-0.010569271223356418,0.0013878215804308098,0.0016369508228551123,0.0013788580684649786,-0.014832519534172589,0.012570716256816864,0.0029250338305395417,-0.006122118280312153,0.01720358893401041,0.00702326054037737,0.010230813255388438,0.017797196302966237,0.00775649743473291,-0.0027943591691747542,-0.0014115804013415734,0.004684264200450715,0.08145374364624562,0.0018562434591510631,0.019661781922683426,0.01383171758980151,0.0017694160445067399,-0.011360243488631055,-0.0028550222222196355,-0.0018316239401596714,0.0015489860133053842,-0.01578533399457449,0.011923822685319236,0.009173736627499053,0.0076745108325210025,0.005836756025725492,0.00534330957184674,-0.003077459091338526,-0.011024169685056595,-0.015891530581216545,-0.0043788788306091545,0.003733682774343546,0.0015355698836593838,-0.006861608311336438,-0.001962279324985119,0.016798713888781163,-0.01434476651405597,0.003348167891161661,0.011859861420358053,-0.008641580669373115
H172Fg14,-0.007145890424984183,-0.018055274674784606,-0.01557412947816559,-0.0075830392099970004,-0.01307764395055193,-0.014100366850839005,-0.014679341714209957,-0.012275430809336406,-0.016634589557007636,-0.013638019270903254,-0.014092420664553308,-0.012773838199739585,-0.011706733318239074,-0.018964990283744935,-0.0027523631167747768,-0.007321873732015486,-0.0011403695627850508,-0.017173868030626472,-0.0021783547317088185,-0.020084117211731617,-0.002723679232844196,-0.013604954965440577,-0.013306345460459173,-0.017275319034696722,-0.011165792771738675,-0.012237330071973859,-0.009679396388249528,0.9829591634256734,-0.004894785594739569,-0.013139116983176671,0.0035583938857887106,0.0024190653219878936,-0.007130349241925412,-0.0037421512304567635,0.0016212979675292376,0.01209187115193437,-0.0024703237271021545,-0.008403641981062736,-0.016434897222630074,-0.010566813732707993,-0.006506071893451277,-0.005461756319864286,-0.008196732773745429,0.026995673553225946,0.0035899025693675248,-0.012171160088024203,-0.0077551692054950334,-0.014159693652616415,-0.014029733710945146,-0.01025315079262104,-0.01642540277606657,0.01946144230059848,-0.006118328547290232,0.006216888219675244,0.013358390481015517,-0.009721539906856315,-0.01475190687747509,-0.015534976692043751,-0.02184254451386942,-0.011880646567277013,-0.019459255381666592,-0.005505282364462372,-0.010105351477255371,-0.01632564697696814,-0.007830449906728997,-0.01870958884722114,-0.007372228306017948,-0.012124255014581836,-0.008641580669373112
H172Fg24,-0.019789274229149553,0.011559654393257771,0.02603850342617046,-0.005307449298288038,-0.015271188890624529,-0.012935238726315045,-0.016065131684577988,-0.012836179736383955,-0.005953396947997884,-0.011305360095935229,-0.019921408636578535,-0.012892905656740117,-0.01437694676615354,-0.018302857850475973,-0.01873784692169469,-0.01570517055231182,-0.016653953587897796,-0.012818644011505032,-0.02097760516251493,-0.019004542104844993,-0.00734732193835864,-0.017311337597981737,-0.014010266389099442,-0.017275319034696722,-0.013653666817665997,-0.013035352535761517,-0.017438723737500668,-0.018158045805160165,-0.005356218562470658,-0.016945611315634015,-0.014778868978749108,-0.014981418497953253,-0.013282905855762363,-0.012123368720399538,-0.020874794106817123,0.00168972796044525,0.008033043921741699,-0.018284574879389674,7.238606587374507e-4,-0.018075423801101692,-0.01141003008257423,-0.017185371926286924,-0.006489410224271126,-0.021607952998075153,-0.02045914599179864,-0.009529786470851497,-0.017805530849034527,-0.014159693652616457,-0.009818742685004664,0.9540809956830905,-0.01868916233987933,-0.020802533419074034,-0.007940197745025869,-0.019779463603473716,-0.014816291816887088,-0.01499229840594021,-0.018145816545794564,0.0013024009876538274,-0.012888113891995484,-0.0072439489658455555,-0.0010853411617737234,-0.0010977623060514274,0.049333968913643104,-0.010868005087134234,0.007132856642512469,0.009938127999159557,-0.010230016700853724,-0.006837542306845844,-0.008641580669373112
H172Fg25,-0.015275271141738858,0.0034834409119096177,-2.920906748820328e-4,0.004202076389239164,-0.009288255191665056,0.001781641318170736,-0.015199211002208128,-0.012595858767649288,0.016699865003466905,-0.013638019270903232,-0.017104716181317783,0.011738617596218562,-0.001366058495625986,-0.0034882780155269704,-8.550524203127976e-4,-0.003981488884996624,0.006273611094927515,-0.01116868393073411,-0.00993798388935311,0.009720608517451658,-0.005546792515117765,-0.00555537870662313,-0.003992398548489818,-0.001602706103043393,-0.0041996244563096636,0.01914688715217525,6.776950317159352e-4,-0.0010312984612414365,3.213846309466815e-5,9.828347363981338e-4,-0.001780110937359217,-0.007916660281171686,0.005136529272586302,-0.004929635933363208,-9.546261896935039e-4,-0.0037175218070488463,0.9852173261694938,0.004903162050674396,0.0049627746848339305,-0.008483776945544799,0.013205002554198797,0.009749065678142542,-0.008308066028857088,0.10691631462104036,0.0032145887031896675,-0.001951965433328643,-0.01391994013777525,-0.014159693652616458,0.0012599257350235332,0.0030745994573777493,-0.007726541728826162,-0.00989622506471922,-0.015132133500099931,-0.004390833611118056,-0.010157415275602304,-0.012356919156398286,0.004697078437017565,-0.009777580143667189,-0.0053567043023733385,-0.003972110827549577,-0.0028536886101923832,-0.0010754489014938567,-0.0061671186657466116,-0.011875613792009377,0.015175630334303488,-0.006547373231435247,0.0021279445729602254,-0.01922735547868785,-0.008641580669373112
H172Fg28,-0.01522011503480633,-9.843092092203097e-4,-0.014193790262421447,0.0054342243182772575,0.007329550232492966,0.004172983490474007,-0.013492768564414816,-0.002316879633949649,0.012712848831201185,0.003661965867413444,0.01254996303674015,-0.011050548224807952,0.014026816062924058,0.01915140407313494,0.0055168052621307195,-0.002242574420951186,-0.003335042771296236,0.006474414152812852,0.005500769370176086,-0.0022504198797295453,-0.01172122918229446,0.005457578247849502,0.011392211699911474,0.009749024773987452,0.005347389984402441,0.003338721069438681,0.0385396781717302,-0.007964997995481086,0.014442576834568448,0.015601947705411266,0.00374615353900096,0.018808900383614,0.11016072131187324,0.9803044561829013,0.011867329047401011,0.016804302693164644,0.003763626911369809,0.013519201050828985,0.0050959452745974855,0.003615203737200699,0.03555720579458405,0.015241134174026416,0.0011182287205911835,0.0077325875814990746,0.02335263858421713,0.02523500149734476,0.010844990780063408,-0.014260929903194424,0.01405160280054268,0.02605114550025935,-0.008614631719126036,8.963661690981563e-4,-0.011818431954820574,0.014221009236961835,0.003703006629392029,0.0040637567542476365,0.02128087830812987,-0.011816866504108759,-0.009492845231995338,-0.0084053604410618,0.0010912407520059226,0.002056131648149036,-0.0040118543346019915,0.010957981030063232,0.009414526955923585,-0.007605314295118367,-8.895211010061977e-4,-0.0022593909375230687,-0.00864158066937311
H172Fg29,-0.01997657952645264,-0.011221955414925676,-0.014168508573734915,-0.01605869365078441,-0.010919137816179923,-0.009917404616053957,-0.014896645135512357,-0.010373289972683988,-0.013282230463879236,0.012269493244902369,-0.014863973890813247,-0.002191229552831791,-0.009666269637857284,-0.017534980529365567,-0.020038422428848943,-0.011131128924266355,-0.01087686421250947,-0.01717386803062648,-0.019058553374529916,-0.012211689052560953,-0.018860690130563216,-0.015134802789217644,-0.014275652630221947,-0.017275319034696722,-0.01186932045245,-0.01334169129126233,-0.012610067980791145,-0.007015378835384064,-0.01180176067069814,-0.004797734915133767,-0.01809300264626504,-0.013982408182339678,-0.014599084602630909,-0.012024771335373437,-0.017744259812325976,-0.017882363872918552,-0.006857586376514534,-0.01557072117918267,-0.01653431691779656,-0.010956778298064093,-0.015470662020048,-0.018483056780299104,-0.022595236551633112,-0.021282158883613775,-0.019303972609013547,-0.02406783206186671,-0.0029839799583375273,-0.014159693652616483,0.047179475464793744,-0.016836269960023412,-0.013293934367092,-0.017984515964884693,-0.00991511038144754,-0.019779463603473747,-0.007335536926741573,-0.014992298405940114,-0.006669921560964483,5.269207432621947e-4,-0.0027801261365976927,-0.021399351506691682,-0.015659410591828935,-0.010279529903095351,-0.01895031592028561,-0.01744499719796099,-0.005237163024349057,-0.02672971786341807,-0.017926707686335468,-0.02049108501097268,-0.008641580669373108
