"","Gene_ID","H171Fg01","H171Fg02","H171Fg07","H171Fg08","H171Fg09","H171Fg14","H171Fg28","H171Fg30","H171Fg37","H171Fg42","H171Fg45","H171Fg46","H172Fg01","H172Fg07","H172Fg09","H172Fg14","H172Fg24","H172Fg25","H172Fg28","H172Fg29","H172Fg30","H172Fg32","H172Fg36","H172Fg37","H172Fg42","H172Fg43","H172Fg45","H172Fg46","H173Fg01","H173Fg07","H173Fg08","H173Fg09","H173Fg14","H173Fg25","H173Fg28","H173Fg29","H173Fg30","H173Fg32","H173Fg36","H173Fg37","H173Fg42","H173Fg43","H173Fg45","H173Fg46","H181Fg01","H181Fg02","H181Fg07","H181Fg08","H181Fg09","H181Fg14","H181Fg28","H181Fg30","H181Fg37","H181Fg42","H181Fg45","H181Fg46","H182Fg01","H182Fg07","H182Fg09","H182Fg14","H182Fg24","H182Fg25","H182Fg28","H182Fg29","H182Fg30","H182Fg32","H182Fg36","H182Fg37","H182Fg42","H182Fg43","H182Fg45","H182Fg46","H183Fg01","H183Fg07","H183Fg08","H183Fg09","H183Fg14","H183Fg25","H183Fg28","H183Fg29","H183Fg30","H183Fg32","H183Fg36","H183Fg37","H183Fg42","H183Fg43","H183Fg45","H183Fg46"
"4509","FAGR_UCONN_10680",-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,0.606793600936744,-1.19201490910595,0.274826880949115,-0.816449257019148,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-0.979174498209853,-0.629742067164971,-1.89826938332423,-2.48297294441054,-0.574434460542498,-1.2758570798869,-0.315561868157543,-1.55305116740509,-0.478916985765739,-1.60767433636686,-2.48297294441054,-0.102562912708337,-2.48297294441054,-1.71772291608543,0.678174073632688,-1.69914202950879,-0.673337135347435,-0.930467368223197,-0.587093319909751,-2.48297294441054,-0.642873659825331,-1.66573177437027,0.286582391168225,-1.86977495767228,-0.623831071180082,-1.83099138593178,-2.48297294441054,-1.63859054742626,-1.2594034192029,-2.48297294441054,-1.85276692765493,-2.48297294441054,0.467453632152308,-2.48297294441054,-2.48297294441054,0.384490659849844,-2.48297294441054,-2.48297294441054,-0.142090889455521,0.652412951374631,-0.515843522660809,-1.53712917501537,-0.157395627240585,-0.0585253936458753,0.872285642235308,-0.0743491312127637,-2.48297294441054,1.2264973208718,1.82047285193473,-2.48297294441054,-0.602633460586984,0.683870268769829,-2.48297294441054,-2.48297294441054,-1.15304862230503,-2.48297294441054,2.17796749803737,-2.48297294441054,2.65600921692716,-0.88370739529435,0.180201221331597,-0.212064229798321,-2.48297294441054,0.922970499060344,-0.286678257613822,-1.88583558752092,1.91869516169954,0.752103026181005,0.714135483873459,1.87093697010143,-0.809805906955833,1.30007234802715,-0.169275819987252,0.17123893021827,-1.12014102428162
"4518","FAGR_UCONN_10694",2.24022703481388,0.411207390313046,0.233433672795012,1.99911499142077,-0.67375283552135,1.27616610990194,1.04892909276892,1.66034460420094,1.3397099291513,2.53895918770925,3.01237004015349,-2.48297294441054,-0.339609499217722,-1.23388391300762,0.0864757889035763,-1.89826938332423,0.499450541010896,-1.72716971640089,-0.182477612033811,1.03763743456062,-0.589409553192241,0.428603513154299,-0.923772539814079,0.854651860549517,-0.102562912708337,0.454637391087832,-1.44770320466609,0.447039922268581,-1.69914202950879,-0.673337135347435,-1.50724692550725,-0.954848180347819,-2.48297294441054,-0.740634800720451,-0.60832685789311,-2.48297294441054,0.04480195848625,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-1.95182428321241,-1.24587670727525,-1.57496125077434,3.64808099473436,3.49233481169061,4.94151033632117,5.80629542445831,3.55160712365029,2.01098262925541,3.26739893491849,0.707996723261909,1.81634661729368,4.86131502551341,4.31444872747737,3.38303889787699,-0.420541227831206,0.0368810133690721,0.728072312022779,-2.48297294441054,1.56434928560422,-2.48297294441054,-2.48297294441054,-2.48297294441054,0.303382680052705,0.42405994309934,-2.48297294441054,0.172065595115156,-2.48297294441054,0.471109981302202,-0.99423550256187,-2.48297294441054,0.119846319537794,-0.037985350911518,-0.296166489878342,0.379904806692215,-2.48297294441054,0.474552296170818,0.284837799112907,-0.247440481143451,-2.48297294441054,-2.48297294441054,-2.48297294441054,1.44581466538632,-0.915421935997979,-0.592379048898393,-0.204712613986892,-1.12014102428162
"4534","FAGR_UCONN_10718",-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-0.521790524893888,-2.48297294441054,-0.816449257019148,0.438228790261418,-2.48297294441054,-2.48297294441054,1.15016957100217,6.10553566157139,6.8551642132931,7.40016426153728,7.65196007413711,3.33016719732679,6.10011524534607,5.31091028985609,3.63968434074641,2.69899365606666,2.63080053320133,3.52007463949734,2.34119337325398,1.83395562246372,3.36557497006523,6.04185818622214,6.33689258090767,4.84988391276583,7.99121477576558,8.37046480836749,4.22900697935259,4.51721772420722,8.6005949643456,9.06923027176092,8.42005143379176,8.63694989588623,5.70055310353321,6.0575860587925,5.51543595677967,5.71933704471132,5.24321147006162,7.77705841431193,8.5334258517043,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,0.384490659849844,1.4576833147977,-2.48297294441054,-2.48297294441054,-1.65214223192699,-2.48297294441054,-2.48297294441054,-1.38100343067983,-1.11088520992806,3.04011170544686,1.96527391446368,-2.48297294441054,-0.8642003805787,-2.48297294441054,3.80852238998008,1.13324248607424,0.150427229735017,-1.62491834827146,2.39033622370137,2.8519266068146,-2.48297294441054,1.37488684608172,2.06544918976001,5.31285793736204,3.78607676434661,3.54456330542134,3.22046110961257,2.13349861150428,0.922970499060344,2.73535055743299,1.42527587359163,0.110174713223294,0.752103026181005,1.84371556711121,1.54023321059808,3.53605930540688,-1.9066899231851,-1.09080557824065,5.44259339785952,5.05180239328865
"4565","FAGR_UCONN_10755",6.99713965671501,6.20629033879354,6.55520110791942,6.61752543888769,6.65790481403023,7.53989421048773,7.15085978254134,7.49607685972815,6.91675707416611,7.26676968638851,7.78339283308083,7.0969154932889,7.01437652408186,7.6302209350789,7.95367054968415,7.67486046536821,7.27429175957689,7.70104521561591,7.44663780855152,7.59083527513388,7.67147463547441,7.64913211742387,7.28905425199931,7.53866094527985,6.99267366572644,7.55800592841492,7.64600551881498,7.35421616863916,7.52565081185683,7.77848826138263,7.33848160108066,7.49573368973698,7.64970841890517,7.64652481727955,7.94138649285905,8.07833844280883,8.07985159848261,8.22299195900157,7.64365445221565,7.83024382794745,7.96770414378326,7.69940818204275,7.77145873264216,7.50250864314725,6.3656860315823,7.12741337813707,6.34066560458196,6.67587848163783,6.36975813054146,7.30467722495953,6.68343212698703,7.16453260575357,6.81311654433704,6.13313738608988,7.17657140153186,7.09441670939463,6.70675447263074,7.1657013634182,6.36245590866083,6.90805040093557,6.87343299425489,6.67736196409425,6.19476355393401,6.797942686043,7.33755362089317,7.17796691266679,7.38619215247313,6.97687701629511,5.98772779652884,7.09130135221261,6.83023145755494,6.01605880627644,6.5877835061125,6.89400339406237,6.99746608925732,6.86747838467174,7.02516404858122,7.12307849920526,6.94085262255886,6.75488654920111,7.51039815591249,7.30409405843517,7.17676077550649,7.49692132792412,6.57169672401554,6.78096697012333,7.33111494024057,6.47621447211258
"4567","FAGR_UCONN_10757",-0.420616583998683,-2.48297294441054,-2.48297294441054,-2.48297294441054,1.27433192975664,-2.48297294441054,-0.207242788049327,-2.48297294441054,-2.48297294441054,-0.707997412550512,-2.48297294441054,-2.48297294441054,-1.83252878303729,-1.93802177383474,-2.48297294441054,-1.48336137129314,0.00299074310953297,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-1.69914202950879,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.01724224348514,-1.36940884377751,-1.86977495767228,-0.623831071180082,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.07298837726737,0.990832560623233,1.49938244978908,0.982523292523691,-2.48297294441054,0.0338887939505657,1.4576833147977,0.984710099093509,-2.48297294441054,0.652412951374631,-0.0594376112493548,0.739960886385957,-0.763592150499935,-2.00052508019259,-1.52168443556961,0.549620453287822,-2.48297294441054,-0.710527405700014,-2.48297294441054,-2.48297294441054,0.77722947701205,-1.22719161300574,0.0717521444798157,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-1.24831210601982,-1.74590799877923,0.32699921837192,0.17105822914568,-2.48297294441054,-0.417781288142069,-1.23977181843915,-0.419657947641621,-2.48297294441054,-1.24304677142962,-2.48297294441054,-0.653531029026865,-0.694281270657909,-0.74017859193456,-2.48297294441054,-2.48297294441054
"4572","FAGR_UCONN_10762",6.85566145522754,6.83441082774414,6.40774339841245,6.88944548213291,6.45921154471858,6.99160568413096,5.91454049228716,7.04904344044307,6.42020541443897,6.99511446483214,6.47478528491996,6.2801917494938,7.40106370773744,7.5350845768497,7.62594639490368,7.21582348516157,7.10345603978218,7.55986097316571,7.29100842490615,6.96466625768218,7.50399740754768,7.11768297669244,7.24431008965078,7.26829972158612,6.67444417052827,7.29615715195513,7.38430990117946,6.86691270776587,7.46052712339809,7.36269711650653,6.86260036865329,7.25561115557086,7.12151812125143,7.63164453724675,7.74545898415235,6.86349588894645,7.65499538639728,7.28438036504165,7.6590550767779,7.68816267013971,7.81836442782134,7.71151441490161,7.50842009211238,7.39709336631493,5.95344666580973,7.5654059774412,6.01953332976017,6.69252821125347,6.27324973424464,6.72053064022371,5.9290863342387,6.18808077025923,6.39048428662567,6.95489296710239,5.63098754690419,7.7329501726556,6.99000105264637,6.67169109944506,6.4854703981695,5.28450513003974,6.79858831729122,5.93372109913204,6.62658978725533,6.72262332094527,7.07804506192138,7.02294055000448,6.23121906716343,6.998425774954,6.17986445044227,5.72951528386459,6.85782399479606,6.33508616510354,6.94069891772833,6.74368719961523,6.95204800459567,7.05762407437228,6.79356284666561,7.01522823570833,7.11098297745406,6.41764732749343,6.90334338459268,6.74309839544471,6.7233886928544,7.20946823939087,6.65578335898187,6.55437019368771,7.12941289042922,7.02014466459427
"4581","FAGR_UCONN_10773",0.0443523924659776,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,0.378966794275328,-2.48297294441054,2.81773453080548,4.9243150728018,1.86600842760271,7.09044707937099,3.37594262765001,0.771737569315893,2.58685544308521,2.13278219972317,2.10124497955929,2.23464664856667,2.74562593702629,0.0309024232857058,-0.315561868157543,0.202078258861004,1.2769202653025,0.291173989389346,-2.48297294441054,1.97870197962033,1.17894436089736,1.42327220963019,0.678174073632688,1.24699760538651,0.201546302147231,3.53489601181099,4.37414386769913,2.97717522871027,5.05681577864309,1.53856590435145,1.4205999679809,1.37560268297652,2.54094844782006,3.33512396887846,3.26600796578828,2.19849736970328,0.181726412667365,2.94578309317193,1.36161140562038,-0.35532390777447,1.92229295173213,-2.48297294441054,0.449623943014987,1.10453218294818,2.01098262925541,-0.669130791352999,-2.48297294441054,-1.12828466944895,-2.48297294441054,0.420876367096251,4.44721009182406,-0.812079603371423,1.91789089795311,0.835848794020994,-2.48297294441054,1.53390960025208,1.1051977620784,0.750523756931619,2.90109675520486,0.842092286128105,-0.263675501158514,-2.48297294441054,0.335791638555385,-2.48297294441054,-2.48297294441054,-1.69840776776014,-2.48297294441054,0.995927873128296,-0.226436805324316,0.269648375169754,1.54333654201775,1.46183499697578,1.37856627941232,-2.48297294441054,2.44349922512568,0.663470439848337,1.51526851273213,1.80617530187059,1.47997032317622,-1.9066899231851,-1.09080557824065,0.556250964553494,0.382467119213334
"4595","FAGR_UCONN_10791",4.36703198690155,3.54696898811831,4.51967382928979,4.60666698624846,4.6070813054715,4.28568205023642,5.24067333790623,4.40482431504612,5.54025715022435,4.75718840241806,4.75515045107455,4.62440320220949,4.31808694389292,4.37751456625792,4.73410679305581,4.88694219989366,5.62341216957907,5.34918473704956,4.52821361198451,4.93447499985916,4.80462047965087,4.66705258343095,4.54305353623366,3.25522805629211,5.99469862297594,4.24382069959315,4.48500781591121,5.17726279983851,4.33545546499887,4.60765868336425,5.87760108364869,4.72813372697803,4.55143986581973,5.01810877093831,4.6971777938636,5.67167345589031,4.89423419339986,4.73445546088383,4.47594150021603,3.82120358142722,5.11921009731419,4.51279488510707,4.22891504419489,4.5031155778339,4.80263452505706,4.6425271340257,5.37541697061019,5.29805582332819,4.50521411291693,6.11913442393763,4.61349736189657,4.14035180760751,4.98453717710013,4.59229348663569,5.29582949886554,5.20906571917782,5.14759413376261,5.7663403477785,5.73970981998573,4.60169463760087,5.75380646074659,6.10472835725057,5.05556414360742,5.68392662851781,5.74802410994535,5.48783576509287,6.84394191333473,4.81101519861579,5.84821167437978,6.02528626486558,5.43791224452409,4.53988024699132,4.6998322292653,4.71476347925258,5.642308836461,5.41104457345774,5.82894852827056,5.04784477917694,5.06084575307164,6.02267161202243,5.48988218329509,5.29114408124198,5.80322904027044,4.94733378351644,5.69793415656921,5.59567760311712,4.67692781029807,4.64477126356938
"4608","FAGR_UCONN_10813",2.32447336691382,3.80631884478103,1.32460056733768,2.71002459835576,0.97883213014631,2.44399426251452,4.13204998290149,2.49168597997615,3.02100174972454,2.6426991840358,2.60795415491557,3.06021567252289,1.00935771869105,-0.000199603151216129,1.95094332926477,1.64557752305718,2.10261587396575,1.06211292453608,2.21003268227067,0.883341057695102,2.42225886010379,1.56649956478955,2.03884481555033,1.39124299237016,1.04273485452222,2.1207983335838,0.451885666066195,0.87734086289559,-0.524395147375711,-0.510968727370896,1.17232937091228,1.71675081217127,1.35661280033607,1.47529180810785,2.51080772226352,-0.140053032920091,0.04480195848625,2.06159302828322,0.264038311727156,-0.762801687721336,0.679713959394811,1.06323047728777,0.477942802135379,1.56640711084255,3.95891247046519,4.91999130882257,3.19599159577646,4.26061408496324,2.90713634020451,3.96214547337218,4.11096930688997,3.56268768137834,4.67412216831541,4.68278623955409,4.40749839894276,3.80957097890286,0.507884486199927,0.356142643082723,2.70901705502416,3.34653309658224,1.81276676354445,1.82047285193473,2.63063559081781,3.12384766249586,1.19483941397113,0.706997804581586,-2.48297294441054,1.46019837302702,-2.48297294441054,1.07762285982931,1.03773962704906,1.98093499120584,0.651452728191814,1.24214940081432,2.78166811367233,3.30150100271642,2.90240537321509,3.34321130743834,2.80655144836874,3.04191461915998,3.46173086919845,2.40451107139402,0.321100504235609,2.67331725940233,1.24767477144326,2.28129660699376,2.29708092857934,2.79223855165321
"4633","FAGR_UCONN_10844",6.54046833305302,7.05022960548786,6.75703105921652,6.82611792718601,6.21137485395948,6.3645024519528,5.31104986222681,6.77106670555205,5.64569035270544,6.3280149908367,6.45545916880302,6.81259725831649,6.83672069934712,6.59339350565919,6.51948813475161,6.36487472347555,6.57999540342294,6.63236063900369,6.29394722817449,6.37592174169059,6.48730698020998,6.67597502836562,6.77518807691844,6.78354232908181,5.76444663404488,6.79434080000817,6.29622054864037,6.10832532476743,6.44605904034653,6.45488652433946,6.02661648598982,6.76767584416229,6.75377324616127,6.72337358468068,6.59115645493116,6.3315295119009,6.79104893602192,6.8320773504898,6.98989166715159,7.14764098267958,6.6283562576407,7.09252046198464,6.6606913781471,6.85233530869689,5.1474601374965,6.90201314206723,5.6058212224992,6.31641849480457,5.91088247371282,5.79146110770677,5.93970243560285,4.75969190696182,5.82607569511549,6.99959086846301,4.88298011906434,6.8975505931102,6.57322063745304,5.9405963202098,6.25734049702647,6.81320013259515,6.01439082512044,6.07970316238092,6.48846920173319,6.42533887485703,6.42032672453036,6.23229485588903,6.38773395136114,6.63948331061416,6.3304527029853,5.71632428299392,6.54785704005844,6.33508616510354,6.16164678542875,6.17031889351606,6.28645136020947,5.92403519911133,5.75059290005515,6.35256651337723,6.23381303392867,5.87437674442541,6.15446119295947,6.42504818650016,5.87603011606022,6.45231848539154,6.16685204445901,6.3450980024676,6.34652136758628,6.86639371490928
"4635","FAGR_UCONN_10846",8.12505036140853,6.98618777119499,8.2217835622765,8.22548774455813,8.47164949075145,8.67207137741109,9.11145996628162,8.32033406027741,8.97116516639811,8.15845588737324,8.11641077661987,7.35244803194783,7.98290466310371,8.98319483616019,8.38423125808062,8.61395341536998,8.03695601473757,8.5279857261153,8.96129489869148,8.36176663265503,8.1080903399857,8.57023547588501,8.95142154299543,9.58046880861436,9.40792948635628,9.05988834051351,9.06883672771496,8.64776922986152,9.14760880023843,9.03964969860179,9.01545687682855,8.42538357952004,8.79486744866108,8.4796396810688,8.23204726211111,8.82720685134801,8.1447968214317,8.02177130554658,8.44104786079219,8.48592509979862,8.29629913270531,7.98022324203142,8.63143778846865,7.98679338473524,7.54030975252501,7.77814076666826,8.64068741738529,8.13065166052784,8.08870493839908,8.21314840891403,7.82930382306383,7.11996612043677,8.00111242446379,7.82731456573502,7.99913347048424,8.08967598331914,8.4971082936868,9.50405573193248,9.11692440955238,9.88479934314364,8.74775183301482,9.12303873639791,9.48413601112137,9.11502203710212,9.31092251699052,9.12779794125287,8.89921589753098,9.6019564605979,8.4360966280124,9.24375366628816,9.53429405223598,8.23230460929704,9.34248664044465,9.45149860704086,9.13554151538353,10.4047091368364,10.3903018048719,9.03405954098181,10.3415531103052,9.19502588150141,9.78056620153758,10.1655709278504,9.78162375680661,9.13200229468335,9.88917816189842,9.68638788520421,10.7989538064063,8.95414210144151
"4640","FAGR_UCONN_10856",5.24664216500105,3.39741704331756,5.23101605883705,5.05632466146893,4.99940329452636,5.31388726231784,5.41347957773039,5.50962672691431,5.34188212927537,4.95152907299668,5.12494574315192,4.8453001864327,5.67025672675229,5.45197741743103,5.57904213132563,5.30088846734015,5.47999563335353,5.89145183088706,4.43135622420477,4.2257786405185,5.057021891694,5.01024244656156,4.28038573435806,4.14530489324537,5.07318585787208,5.0023957167869,4.58619315976948,5.49397728009041,5.18801421306804,5.17722413884536,6.10481342349986,4.55509096762471,5.05931394935661,5.66268461737641,4.83446609409181,6.46670571501964,6.09775632226842,6.28277215786763,6.50016675576023,5.6629840764859,6.33989005509102,5.20479852720478,5.61224017029937,5.88287141951307,4.73892443231177,4.22629767045746,5.6058212224992,4.34728474803958,4.72085547666256,5.12284228955877,4.1842229537709,5.24792772548233,5.02829944795058,4.59229348663569,5.88265786508651,5.53359537460756,4.82676291195468,4.25623550560295,4.14704115629413,3.57718784086288,4.93347145791795,4.38468270502591,4.84528474500742,4.20964622423531,5.25416319661857,5.04881548846097,6.37017770619623,3.53012267309104,4.95516172191802,4.13454931760857,4.10226541315228,4.53988024699132,4.29311958851294,4.40398603640873,4.5544806078238,4.07074460340607,4.15214753391375,5.33168662999698,3.05495875012659,4.17363630497857,3.95732562531927,4.79213361598709,4.36622869859094,5.32626263802569,4.48539114022245,4.45783422799146,3.48545941723603,4.44198173190292
"4642","FAGR_UCONN_10858",2.91950470796315,3.92037641847719,3.45641802128711,3.18413888727009,3.76753083675111,3.86654047928001,3.26745574774417,3.41695579293246,3.45410558455295,3.40298521144032,0.813014120448233,3.37594262765001,3.56011463924328,3.33811186186786,3.20407732487017,4.00811182871686,3.90655113999832,3.98939882316596,4.10222553029786,4.05557077254321,4.1362355723247,4.74156478037258,4.67253126289313,3.85165269973099,3.26080019355346,4.04988036173955,4.26788597876376,4.63993261823729,4.13803915034197,3.39052949945072,4.5128350444596,3.90042073075823,4.26562672991793,4.43432551179922,4.15078217681012,4.50879606743696,4.1461584203128,4.11573480881208,4.09958217463072,3.6430635448793,3.76070792328317,4.38943348868629,3.58667031728046,4.10342627380757,3.42333649483208,3.96230898362166,4.1818423331374,4.5798469974465,3.32710604911505,4.37303759243141,2.22619280550182,3.37315921104281,3.44683255932675,3.80450278046388,3.45273398151464,3.59374780395921,4.44447440249867,3.92325340769391,4.58184174927299,5.50595136865085,4.96233226859891,4.90507356877905,4.54431275862506,4.11696789648127,4.3426233898103,4.05973773848926,4.86012945050251,4.15224696747537,5.43466659889003,3.77617105906028,4.29031081518542,4.28488545268074,4.84663379519759,4.65682501251443,4.89035272558669,4.35416117370535,4.59805737145116,4.34061813267803,4.29662627467404,4.60583498949655,4.68200129005903,4.49764112999457,4.65379929463161,3.44389158270562,4.94630822207778,4.86034201585533,4.5125026401419,5.11559442896628
"4643","FAGR_UCONN_10859",8.54059078204426,8.67509779944529,8.5358102869063,8.57278790979125,8.74001487704084,8.46576476897353,8.97673429198784,8.8889401115067,8.91866461831178,8.59174831238261,8.31890394215079,9.03505650429156,8.7001522458798,9.07785134338631,9.00073146088941,8.82174219638737,8.39073979755718,8.52822639973497,9.15455271728476,8.36723533217296,8.92793112237453,8.4386823773726,8.5123392285816,8.24826311337027,8.25417000310481,8.99060985565296,9.06260321553887,8.38341446003412,8.99609401927068,9.07104515869589,8.37046480836749,8.94296556680556,9.29611102486784,9.2972833335154,9.2365165083827,8.23207843926695,9.49132073175295,8.47296176735598,9.61004154111998,8.99432284719713,8.83182695901041,9.16859140504942,9.7143537673718,9.64494217734855,6.85698651196362,9.20642582840593,7.53351889906556,8.90583714510715,8.17136317038294,8.36131444280214,8.08976801648963,7.91678858717007,8.56200818214696,9.36330710167055,7.48619295172037,9.82923431940682,8.43450512262905,8.5986008454164,8.43244015760919,6.55814395126988,7.94100245126714,7.61209097582316,8.402895638529,8.10043754612202,8.36119759770545,7.91696970372547,8.12254056542915,8.08993689691831,8.04110240605028,7.95371259528624,8.39386054558813,8.06474486698347,8.37919514171647,8.786207133312,8.75211807183709,8.3400985316968,8.4064770357353,8.80631719665704,8.58928973687342,7.83768789942698,8.22615485649031,8.2932293987763,8.54510770189712,8.67753841195429,8.45012116074355,8.42498972796895,8.98997291568583,9.21913313316192
"4648","FAGR_UCONN_10864",4.92101050224022,5.53031390375534,5.29345939314761,5.05632466146893,5.44740489312433,5.34177687107155,5.47608142471251,5.44668651287946,4.80293735885397,5.17561509648656,3.76467507631868,5.28350840074714,5.93340878437591,5.8096212140891,5.57118381815893,5.4791492174514,5.64335002226976,6.13086917710461,5.59985357478369,5.12729312878969,5.7024369823605,4.95285374465802,5.30311434356898,4.94162304528728,5.00720405035357,5.31463641176829,5.48125667639356,5.58221821045597,5.39692508268388,5.78347811078589,5.99957973229814,5.51220129337049,5.43420544460229,6.29109693144114,6.34245579988721,6.18443208417108,6.37719913666016,6.28929015233008,6.59472603389284,5.51543595677967,5.63096240414316,6.0378431687235,5.78733768550805,6.22618839701612,5.15967676337964,5.43544892127392,5.4952137785225,4.95586628312507,5.55242617481586,5.01240335232408,4.94390064946639,5.56849695618285,5.41491076518526,5.74929956290574,5.93439008574659,5.70219105326475,4.99205903386223,4.98586238694464,4.81372078885926,4.05642385345037,4.4739271942347,5.35086795325012,5.01588896367719,5.91709986760835,5.32958470847259,4.86674791731362,3.98886889558383,4.95021243842118,5.67884651279584,4.30284087160252,5.12176248475779,1.34156367400527,5.17977209336607,5.30807529334601,5.31566326656876,5.33535925528766,4.57225588546314,5.48636290859376,5.54368376132191,5.11806922750787,5.49310045759713,4.87830181390087,5.25468284665898,5.24666088953795,5.2086323814889,5.18113435752633,5.39023995610274,5.36234617221114
"4669","FAGR_UCONN_10889",6.44489959701373,6.79008737298943,5.93812429191361,5.99601359595527,6.2200710908362,6.31845867994891,5.11754906598537,6.16486569923261,5.48450287816914,6.04525826127322,6.38910245866401,6.42426538925576,5.97373298038473,6.0322613551673,6.34705404347026,6.57153399355906,5.90684389186842,6.18315978576656,5.93624412401027,6.37592174169059,6.47159988356868,6.1499527131256,6.24506515923608,6.43528791086693,5.50236139161144,6.40057123339081,6.19017624972553,6.54517136110755,6.07269837368952,6.2883962998743,5.43980563494289,6.4282612014892,6.44341916212254,6.56167922949804,6.42373103295907,5.3160044111079,6.60067450222787,6.2452700672541,6.26159985816348,6.33328118189846,6.01749117747653,6.99863921248149,6.43742560010118,6.6865678632136,5.04581402201784,6.64867145267696,4.44250497803847,5.34093161440265,6.29411071626502,5.82452207432554,6.25229783347664,5.95423997804749,6.03357272139082,7.00252206052539,5.30794900722605,6.81061067740575,5.65024906995834,5.58856775144063,6.00655948416758,5.99242133713952,5.70169955681103,5.35086795325012,6.24710514606795,6.09366101119153,5.93380457827504,5.6594572948657,5.58595156415524,5.81337542854916,3.43482902715426,5.44763474355233,5.76552109599825,4.28488545268074,5.67448997639998,6.12747940409452,5.75760584480133,5.90642682182612,6.05069226073507,6.19321249450094,5.77793372166868,5.51189798550715,5.7727644703799,5.70228473216555,5.48590586100658,5.75720534655027,5.24584026305543,5.54169436592298,6.11700725910699,6.51959993392017
"4690","FAGR_UCONN_10913",1.84328219265329,3.23055013291016,2.54279032389623,1.44607434087518,3.38995777631208,2.67591814676733,3.41419496661373,2.27692054995399,1.7290294080489,2.1737076466404,2.51143892016109,-2.48297294441054,2.87019491025936,2.46343568729866,2.77116240703547,2.5606677669175,2.19196499449933,2.92010001101647,2.81998335645666,2.77440604205054,3.51498560244172,2.58836059814223,2.88610053663063,-0.770443705328957,3.92874040891138,2.75113618290077,2.53872459660683,3.10229972854115,2.83793102718034,2.54986901536208,3.49119749440462,2.79840959259965,3.40909766510758,2.24869309199403,2.44009450020788,2.48321204512239,2.95570896410733,3.34594441812006,3.08010342923004,1.7918881291642,2.51812407676367,2.38800992351919,2.7514277212195,2.52216852466703,2.13704648700661,3.0221723320512,3.454324982687,1.90276893263655,2.39183116670421,3.70241881697573,1.91798765351714,2.89766052408502,1.75812838992681,1.1769031276295,2.16573376387894,1.79081172298733,3.81048720640734,3.19491715133605,3.64537851302511,3.71272444008132,3.61109273006549,4.70140618327607,3.80852238998008,2.82501223540481,3.64736551457445,2.63482961005105,4.05629002582222,2.29802790503751,5.61766497677891,3.22563840305945,2.67421256381519,3.97493339077463,3.18186005297014,3.52476609769014,3.37800845399122,3.12714249568381,3.3294722302653,2.68830804816399,2.76822232750157,2.98259684763124,3.23447312805185,2.99534084796117,3.46512738836291,2.24712115633768,3.72958521943833,3.91624347856479,2.59311045571106,2.84964129431964
"4701","FAGR_UCONN_10931",3.33955039730702,3.68246392440605,3.56165301143418,2.39792272805819,2.96252117785965,3.67520326485567,3.41419496661373,3.12698067391036,3.02100174972454,3.27967047495556,4.47708882323781,2.09082774761742,4.13776570416099,4.90200492429418,4.222479706408,3.48204681650769,2.97490978518973,4.16310745011686,3.68564078408193,4.14318337357258,3.53527564756713,4.25709142967141,3.70204804009882,3.48254397965869,3.01438056056377,3.76383199625197,4.17097839423347,3.4845853218938,4.01671951443823,4.3520263237214,4.47967695264725,4.03173547962949,4.31957751593283,4.61810159011265,4.34230271839658,4.89431524259971,4.59384782779365,3.93909783763328,4.42880148240843,3.6430635448793,4.04812827836835,4.09229113918653,4.63699289176383,4.48302773681339,2.4067636904874,3.0221723320512,2.4776783759199,3.59059764795122,3.20023169034556,3.19631662431664,3.6757207456693,3.37315921104281,3.09362645183667,3.36859944282004,2.69494391649123,3.93092451474875,3.53795280234797,3.06952192179249,3.03721222088027,-2.48297294441054,3.0899339331598,3.74351610939814,2.22942169945827,3.49918808529361,3.31985600317446,3.4604359650923,-2.48297294441054,3.18827883783227,2.93044709397811,4.13454931760857,3.30343992652687,3.1140761922298,3.17704161526408,3.53963941376435,3.32268863019618,3.38621395757425,3.79867198820105,3.7620101431736,2.83773241832281,3.23583119708225,2.43228974835654,3.88704949029387,3.07399412875254,4.03822346562678,3.54651029141651,3.13231706009363,4.12811869740034,3.73338713377265
