"","Gene_ID","H173Fg01","H173Fg07","H173Fg08","H173Fg09","H173Fg14","H173Fg25","H173Fg28","H173Fg29","H173Fg30","H173Fg32","H173Fg36","H173Fg37","H173Fg42","H173Fg43","H173Fg45","H173Fg46","H183Fg01","H183Fg07","H183Fg08","H183Fg09","H183Fg14","H183Fg25","H183Fg28","H183Fg29","H183Fg30","H183Fg32","H183Fg36","H183Fg37","H183Fg42","H183Fg43","H183Fg45","H183Fg46","S173Fg02","S173Fg03","S173Fg05","S173Fg07","S173Fg10","S173Fg20","S173Fg23","S173Fg25","S173Fg27","S173Fg28","S173Fg29","S173Fg36","S173Fg39","S173Fg42","S173Fg44","S173Fg45","S183Fg02","S183Fg03","S183Fg05","S183Fg07","S183Fg10","S183Fg20","S183Fg23","S183Fg25","S183Fg27","S183Fg28","S183Fg29","S183Fg36","S183Fg39","S183Fg42","S183Fg44","S183Fg45"
"7632","FAGR_UCONN_14905",5.58868035942771,5.59249120085451,4.49305302379475,5.64469947092732,5.66617138726287,5.55065086031408,5.77277343665662,4.70736651248397,5.86515817836406,4.9325800714808,5.36557969464841,5.19769000186059,5.25239894461357,5.77897700428573,5.9424747798679,5.55627206595262,4.89145613747445,4.89949804975407,4.72500315443161,4.81416064018462,4.79359588020947,5.10344700553908,4.56723322028218,4.28849737545735,4.81112843018101,4.89014641481829,4.57692136220289,5.02330758590774,4.88479021253141,4.73754040898331,4.8496646557959,4.95779272201851,5.37041818980568,5.24981026613876,6.40731871764791,5.75779323794024,5.33384294885291,5.25574614510073,4.38831887158593,5.40575888833531,5.18782954023343,5.90043886597621,5.102988120734,5.68641997777546,5.03841223447429,4.53134341322767,5.23439581409321,5.86915249463222,5.41881549070486,5.46219316302021,5.20763500809134,5.29974329045925,5.20899521799647,4.88068860323133,5.43875300965825,4.66556598891338,4.55007995961667,4.64387239476353,4.87806513531629,4.37657629610049,4.85831897733424,5.6610311538013,5.0200776359485,4.7287232403679
"7665","FAGR_UCONN_14951",5.76791330266281,6.16443207292642,5.27830797303456,5.53381969149563,5.74303281986594,5.54198232268493,5.16608309054234,5.20269279359451,5.16082221918674,5.1375791229767,4.99854041371542,5.56656803851151,5.29892808643565,4.93540367918874,5.42313897516711,5.05091771779932,6.09356044389017,5.81743588790827,5.98633084174807,6.68686990367141,6.39654161180864,5.43595113827233,6.148788210997,5.85744410270756,6.23043659942607,6.57700313034276,6.39154252616283,5.13176041912609,6.06351619505677,6.35585134085874,6.29558130450291,6.08977719600992,5.2063135210365,5.32761449667208,5.16883815504395,5.59450495479374,5.2171800189249,5.21538807069149,5.40603537681027,5.46992687775942,5.30074162130642,6.07652257734503,5.29475472780572,5.47631941393913,5.74734061363125,5.30459374906704,5.5937234378222,6.67089676379573,6.01258246890401,6.5611212717219,5.75038384922092,6.04956380158709,5.89818421325378,5.60650829766842,5.94345694515691,6.68390595437446,5.96410101577136,5.81265857039046,6.0793953933222,4.80651891286629,5.91551500323643,6.93934755275151,6.5398392935156,6.47211417504808
"7668","FAGR_UCONN_14956",-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-1.32857081689818,-2.57893539638858,3.74142030379312,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,2.94705852526255,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638857,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858
"7673","FAGR_UCONN_14961",6.22067303574325,5.63070625022802,6.37075252567332,5.64235193600888,6.0586992674063,6.65779010502631,6.28721036981211,6.72080500802911,6.77408860409299,6.47391310345512,6.71343339042704,6.32038406466662,6.36582792340229,6.06186223435123,6.50884270518154,6.71209288297742,6.01622337775238,5.87953923846122,5.94838401352838,5.01630448620669,5.54137828976852,5.61524273425962,5.40274764379449,5.37031257015132,5.56986106421129,5.62641654908287,5.77938514923799,6.00010108140827,5.6360006086494,5.62761012466832,5.392023762327,5.99987664780051,5.96429276999087,6.1986802162763,5.69187996746456,5.95495195202018,5.72840765023829,6.49714372211088,5.88426902484296,6.32177356280953,5.77236336771393,5.34694635654985,5.73225132195763,5.76018610398146,5.99130534621529,5.65377268867958,6.00112933612595,6.2515169309537,5.68625885176149,6.00945558350214,6.25019793464038,5.83574811203339,5.66168239592816,6.00576461252981,6.36326076171566,5.45902727320853,5.59836649036277,4.31801260681436,5.64648896431074,6.06894607766068,5.4183604895532,5.73020514887652,6.1050297895811,5.39633462216168
"7686","FAGR_UCONN_14985",0.0231160443956321,-2.57893539638858,-2.57893539638858,-2.26510343062493,-2.57893539638858,-1.15793644208501,-1.34887919742492,-2.57893539638858,-0.770385141794859,-0.874522583740291,-1.84195091030154,-2.57893539638858,-0.0766745939241347,-1.08545154719713,-2.57893539638858,-1.56049433021423,-0.446839041514754,-2.57893539638858,0.358661215799317,-1.82233249273371,0.119369450765628,4.4728704629085,-0.0458644030378396,-2.57893539638858,-2.57893539638858,-2.57893539638858,-1.32502671940373,3.62695898823998,0.274719591390338,-1.40551744972991,-0.649960035285176,-1.44191362126035,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-0.790227430620357,0.288471316012017,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-1.15445256332484,-2.57893539638858,0.0718210241121137,-2.57893539638858,-2.57893539638858,-2.57893539638858,-1.1856044158168,-1.06107597014398,-2.57893539638858,-2.57893539638858,0.0372565581454495,0.58385667901721,-2.00465394061589,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858
"7693","FAGR_UCONN_14994",5.11033221521735,4.8532123557695,4.65366641614155,5.224223620984,4.90396130375997,4.95888528523266,4.64055977638859,4.10809318700429,4.54296364974456,4.99091925568206,5.2002837722355,4.59843294027979,4.03646763280119,4.66615629323355,4.60380823031011,4.92103331604838,5.05939644688655,4.9224532464555,4.90705589900522,5.14891256987786,4.90840324549226,4.80806972234827,4.94417510344169,4.58622039799162,5.48597138886856,4.71321693179775,5.43941866502855,4.84179411897483,5.20693473376066,5.25941717016097,5.24959740842801,4.92956527340208,4.62233383963746,5.222476352532,4.56964984052831,5.10013007785466,4.6304820592612,4.46658363056457,4.8659369189613,4.66821584035074,5.18782954023343,4.63454811630458,5.13420119496218,4.78833536943728,4.6690584300301,4.93863456062993,4.86431226858491,4.72647025164061,5.5670353445615,5.46015021452615,5.25745292126224,5.34511528729919,5.06374959580025,5.16751701098121,5.17356416634775,4.52217720391765,5.17915409109814,4.60531652519013,5.24377603959661,5.44086395922717,4.459128197625,5.36469559361982,5.51895387563635,5.33977873310995
"7694","FAGR_UCONN_14995",4.00102730508588,3.28086142864735,1.17054394436382,4.79399330441103,3.967970199799,3.64099898447874,4.20838278935789,3.82485925937254,2.83420949092932,2.92651939563602,3.48720031850331,3.18231897236474,3.02366412513352,2.72077384657508,2.64915958330966,2.28933369534711,4.83026848189801,3.2114227144382,2.87467750485702,6.22184250256517,5.40723586457783,4.23758728507824,6.26609145738046,5.022825233828,5.70956797318692,4.23723296392262,5.05040154349005,2.84878937436388,6.39937270002448,6.2876433977692,5.35274479901147,3.52453077765336,2.72352605758761,3.5052828452047,2.43488102254183,2.9033211900003,1.70000833001189,2.3374267520291,2.60950429291446,0.773876896583882,3.24396608665781,2.77905199617525,0.819374137716366,3.33243692743256,4.61805538508581,4.31069021094448,3.18760148946208,4.46788353506442,6.0486344939402,5.73989145661602,4.47501889252678,3.88211641799471,4.36203318791673,4.11262963975791,4.04015777115852,4.59565228170546,3.77363315402055,6.6011269688579,4.52077993145892,-2.57893539638858,4.62300019099257,6.65691101964279,6.26497423119691,5.95048832765358
"7698","FAGR_UCONN_14999",6.18745418057237,6.45406671250571,6.30314818928866,6.36817813523112,6.6524508917038,6.57735518184186,6.38635495623017,6.18593745651,6.65994498187759,6.40048599267532,6.82837952763834,6.28784845882352,6.5062909859949,6.48464727978286,6.78316487330659,6.51834215002144,5.86776543042251,6.34723246534327,5.75629742315446,5.95290001899024,6.24747661603432,6.07631028525767,5.80634979334433,5.84311749551581,5.82605560531811,5.91153288081124,6.61181557387793,6.12081291736581,6.08381427582566,5.86282436620843,5.97614567553383,5.94922372296206,6.5747845925874,6.61021988114887,6.39239800858066,6.80358132626492,6.21293230357652,6.37088182297973,6.49002236068814,6.26503256831691,6.31488752020961,6.46978178683249,6.29858052720628,6.04232649082048,6.39128740537703,5.79681014819355,6.49912819162163,6.66918718031529,6.4723768586535,6.57534743810577,6.42022617140022,6.16792047976088,6.63768306860927,6.53665613172232,6.44005174843072,6.33279093706358,6.18749184451219,5.96253827879454,6.54788846549838,5.17894086817026,5.74272760942229,6.5053663003753,6.02243668418901,6.34726529281877
"7706","FAGR_UCONN_15008",9.38802190490676,8.90211813335989,8.73078649915325,9.16261999026002,9.4569323594943,8.29201763428384,8.71913987314999,8.50972328318053,8.71857779254731,8.40157023549228,8.75780432475275,8.65591641034928,8.64939215428112,8.59216458849843,8.98116396931204,8.57850259977186,9.45174911197747,8.9447064673205,8.77056155066166,9.40051389104586,9.46327745844972,8.50274808437674,9.10964135639739,8.89982645793215,9.26886772093761,9.81593942989783,9.28445542678726,9.01633020519283,9.51200525218967,9.36817779348256,9.51355797457939,8.52975118414577,9.40558886578825,9.28516733941905,9.23958604460343,9.41342204129243,8.62300654457429,8.83187347517519,8.7763894634307,8.78316004068742,8.91999424066312,9.53269793352846,8.80967174080534,8.77864191552712,8.85333373608666,8.6210129144288,8.76344508091886,9.75495811186718,10.1214195193961,10.4572615484675,9.01254108312522,9.12759863928522,8.95455163804041,8.5429681024193,9.09463938494169,9.22844652938657,9.14232803361342,9.13692333101736,9.03983008845621,8.95335734063756,8.77408159713142,10.2450928181283,9.81345644248315,9.86219690380497
"7709","FAGR_UCONN_15014",6.86533381094565,5.51798958591221,3.82622480305127,5.98385492256252,4.12391440957611,2.16117534725085,4.58297352261029,5.28503848092564,2.66586762380646,4.62151779390574,5.10527578174145,6.26295600201142,4.60730269660457,2.25368107019355,5.51690569209365,5.08870849533394,6.22721868062426,4.73949010768117,3.87909575620169,5.13792176190958,4.10156039792077,3.57802824708413,4.80118658921139,4.65344642030698,4.54539909053891,5.82707824167444,4.54862457480771,4.69194149640587,5.72398633122935,3.71420829579324,6.21208111498622,4.46894726049853,6.74501859204641,6.31847091441868,5.99816538814146,5.75779323794024,5.08370629348213,5.44850576729534,5.35866055944421,5.43176956120326,5.08838570866491,5.45522195847514,5.03018715696813,4.9546730975502,6.30684891713443,5.76235821542203,4.20792568629958,5.68853535876461,7.39953250207768,7.87711867698115,7.21328339678503,7.18299667250867,6.62988519593874,7.27836707297663,7.39303352321846,7.18422750391839,7.38957842314945,7.24604686217459,6.17069101786681,5.82859177334086,6.42333888843929,7.28771441906948,7.19097201787468,7.39959417419573
"7730","FAGR_UCONN_15038",5.65093182975819,5.28924029542683,5.19869422904237,5.98385492256252,5.8210794429033,5.65080325839398,5.64006199685708,5.44063044999169,5.92730392702545,5.21304370936794,6.01978459187396,5.2660967074069,5.60697152437045,5.02083571723627,5.51040646550219,5.64864937176539,5.47262252197174,5.81409204667838,5.52968393184846,6.26361273538621,5.54137828976852,5.41458158687478,6.17235654456031,5.3222930017172,5.88750626534338,5.6187071788037,5.71081259275965,5.49180284715862,5.44836067417435,5.67880767301302,6.24998812055631,5.52137230790867,6.28761038851014,5.76660394366372,4.72063577450804,5.10013007785466,5.26228270496847,5.54047774835265,5.43677581606748,5.45097436692847,5.49447182828099,6.15711038551785,5.24200351136351,5.51234481926932,5.5105954817268,5.17961815656729,5.65597565013137,6.46165347357976,6.77101223470533,6.77509056244509,6.20859166247232,6.38441005592677,6.28134721517477,6.17305525671403,6.26996446856518,6.12514749468983,6.38494677759831,6.6011269688579,5.5287189692728,5.69151305763314,5.56465537757848,6.01212563924604,6.52491598382264,6.36798148588721
"7746","FAGR_UCONN_15060",-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-0.456124494804418,-1.34887919742492,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-1.97603581294497,-2.57893539638858,-2.57893539638858,-1.58243183777459,-2.24548909814352,-1.87016257826161,-2.57893539638858,-2.57893539638858,4.87999891612147,-0.511291090814345,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,4.26103549011756,-2.57893539638858,-1.27752539851464,-2.57893539638858,-1.90119467617203,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638857,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-1.06107597014398,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858
"7758","FAGR_UCONN_15072",7.13006426080312,7.05181881067355,7.42601096726222,8.83944010407718,7.80128019667969,5.26308792446257,5.62038050281761,7.93765202756186,6.77408860409299,7.31020093784277,7.76577757893272,7.43485268838629,8.54044993330755,7.86784016316973,7.4078812286617,5.77783720859739,6.73915471226972,6.97203600204746,6.40855315264254,7.71900321763674,6.57399639482298,7.64404198868948,6.96127069998604,6.54927812531165,7.79524187784121,6.64689304813502,5.55060859898216,6.95077982661032,7.59111707326609,6.71302697793325,5.67813247637345,5.29670198144082,8.64425598402286,7.61074162449541,8.23998542336591,8.10677349614932,6.60347470379237,7.32614451826312,7.53025077955782,7.74533171382456,7.4969272728062,8.1758267627379,6.23880985678192,6.95929971513407,6.8745889781182,7.63834593455415,5.16758701344144,6.14730370441515,7.90140681969721,7.48093001540207,4.65926358381079,4.35104324429019,4.78914721555994,3.59239427943963,3.0898486815752,5.17728214012402,3.95940818977782,3.33006770010634,4.89175996899917,5.74791687478563,6.82201433377313,7.66134075930751,6.20738687994112,7.96125516894249
"7762","FAGR_UCONN_15079",7.41832975438692,7.46530027519725,8.73784475972427,8.00288637861141,8.28896341066726,8.8583661138889,8.55432139962627,9.22590620989387,8.10364566477607,8.66922747678256,8.62057967963012,7.92729311005769,8.71627495270718,8.46163633411751,8.46377117113992,8.87311242333272,7.72309029078111,7.73745539744372,7.91689262563841,7.04472196617035,7.65395926526947,7.58668020473386,7.71277333102825,7.61927204997436,6.32617826374655,7.72860976559415,8.215804721693,7.13256511547741,7.68844050202038,7.94685496130528,7.65655975311602,8.26473061134382,7.66371912529394,7.51233357974773,8.24829610164547,7.63123267669922,8.50599770079882,8.10613820907437,8.3301544562831,8.27709518934035,8.00472779472651,7.53298937060639,7.94283054591043,8.09645666085324,8.38073815773537,8.98824610581968,8.59252879485025,8.02152815010694,6.345282566778,6.6245186572255,7.55286979523514,7.39380074207064,7.6816763175312,7.77812668491735,7.73310228926889,7.64428886441569,7.73169484599166,6.89817761927009,8.12099103530965,7.21452873224636,7.59725479516761,6.54523904608396,6.1362260323027,6.5052192240004
"7764","FAGR_UCONN_15081",1.51358746107542,4.96960069801332,5.1610008914097,3.34079073736444,4.15639309959148,5.4918517744263,4.5087895934637,5.10107533473681,4.88471925814578,3.42671057121178,2.86957125219536,2.34142274561762,4.38809839474455,4.5479744794465,4.93673342279591,4.92715162768551,1.72184617242386,3.80349404780994,3.52046528558719,3.00952013755424,3.703975832315,3.7499770569557,2.08435933823488,2.2947910791507,2.15723463554328,3.55475238524373,3.74809842172926,2.9872076727449,2.14786206648039,2.54610652849341,3.93538668957814,4.88616073711257,2.67146566176071,3.76549058162598,3.8217359635367,3.79507148518394,3.74062089221766,3.53225748249039,2.98718811058792,4.6899324623861,4.14580065256426,2.01591523419145,4.13335674569446,4.81165340216098,4.11359380555203,4.9539808395462,4.94631382176187,4.45206322114094,1.66101959656688,1.02773786153539,3.91630131704752,3.94240665427146,4.20294924341045,3.77186010823532,4.01116449383946,4.85702132869305,4.28910545782384,2.66007371068781,3.7080837978241,2.41103361429401,4.1720589807008,2.58168283611496,0.618433184212612,2.52623514689872
"7775","FAGR_UCONN_15097",7.92685917635916,6.75909444297692,7.00454117846111,7.06097145531908,7.23281074292878,6.55023573762979,7.14121745254158,7.80365940485248,6.9974473752806,7.89006487325787,7.34245686462284,8.00940673359928,7.40215102150875,7.17719614086938,7.510776168364,7.07857512243186,7.21658745089644,6.72974034563626,7.14347878420593,5.88972026980782,6.495361508661,7.06769106708547,6.73668684085807,6.55408387341477,5.95145925712995,6.53666070894444,6.05180301650735,6.63945268499549,7.57471668840276,7.010106895854,6.75323196475204,7.32225577768871,7.07560115036096,6.96972663521138,6.76098263375317,7.67706760873069,7.24686363249064,7.52236587631699,5.72526853369896,7.36482281634578,7.33039710805266,7.26856773618824,6.7615545999448,7.16566588121554,7.56298834491243,7.07636563343043,7.04648803723594,7.78391302187902,5.28416917595872,5.76493357337383,6.15702658551233,7.2260777698129,5.70982091352434,6.97465440406525,7.59643334493296,7.17826049180062,7.76635727817696,8.01092650809986,4.94527519498243,5.33437628538481,5.97133640300585,5.80406066305979,6.70404451871964,6.2048335156859
"7777","FAGR_UCONN_15100",4.2029109493226,3.52359224182453,4.54079571352631,3.54560743836318,2.90901868190571,4.23929190420876,4.13012936053043,4.5619637275864,4.09867847062655,3.98132796837342,3.98080707440414,2.34142274561762,4.79755205298228,3.71193370309758,3.504573095261,4.04229948263521,2.8867090611819,2.92769732522557,2.64906602524144,3.54933258364673,2.50607835563911,3.38277695117241,3.40392853885659,3.05174818806204,3.70565085543791,2.0413986891424,2.64420727211801,3.3576544187835,3.54023862742233,3.36289960765834,2.10526900450199,2.92482112969391,3.10343382656772,1.4058696140767,3.98976240777189,3.73029195459756,3.14525102429242,4.03213135220155,4.30745916798814,4.19311484948226,2.07508967396669,3.37692417338934,3.29938786442649,3.29982740554306,3.99066763314771,3.86764889901908,2.88896916794451,4.32753485080053,2.68475374825802,2.48403492898365,3.76377763449223,4.23531633769107,3.41786844391953,4.1346687930684,4.03296389362898,3.37463515004521,3.22189578388263,2.97434128720193,3.22540031470567,-2.57893539638858,2.88307764450509,3.35465030716543,1.84276602892269,2.82484788046003
"7789","FAGR_UCONN_15113",6.6135226419849,6.23279888176752,5.73860306631407,7.1838958145817,6.7855893517013,6.73143704300854,6.27886487182227,5.62831738877436,6.0163580130244,6.54573078952239,7.03520809561539,6.48010719221092,5.92513008810737,6.32819676341575,6.15461379632997,6.5943204572437,6.59099646381302,6.52341194643657,6.28729055316744,6.86643731575618,6.68122748862307,6.7651204566565,6.60135035291485,6.0432344791599,6.66210341440333,6.67690060112247,6.38855225293804,6.31471561642867,6.22757707696407,6.62772296487108,6.8841178722941,6.55152538961137,5.739387385427,6.25629298756776,5.33411833933404,5.53884896315112,6.34914041420634,6.15895922283418,6.50822773173502,5.72260192066812,6.24733572097182,5.75736993465046,5.95180643891717,6.34765653095508,6.17543474391898,5.5864393334886,6.37136822939592,5.46241761704293,6.66080496378734,7.16700040988042,6.91781481630005,6.77957242051783,6.92320837864845,6.70076283556543,7.11844046511148,6.5971161767326,6.78754813163694,6.69591694759145,7.0187585097202,6.1960214066149,6.60292577246207,6.96407287405975,6.72658052687242,6.64333105476073
"7804","FAGR_UCONN_15136",7.34616057783193,6.27412794192075,6.43216909018171,7.11741782227844,7.34801801643639,6.35950121314497,6.59681769267582,6.09274834185681,6.14682129937746,6.61414226678681,6.98653123871214,6.0368982084671,5.78913555892496,6.7332899623538,6.18213543465743,6.66649682291242,7.19346227230483,7.08084867779422,7.11668704558344,6.70347217342598,6.68122748862307,7.03655448907316,6.79033119226408,6.93550563020735,7.05458125061959,7.47259081821208,7.48181436758691,7.17228885523716,6.58882236541569,7.2563348578012,6.77568136608427,6.84518860179065,7.10165381170342,7.10666351582638,6.60146290121545,6.87648944810955,6.46606708316365,6.54678020423241,6.47898783548301,6.74126576656108,6.39568651706475,6.94867857897567,6.51115316803285,6.37921423012275,6.47392725778762,6.62285156257713,6.32613731624903,6.52918178689614,7.25400698350194,7.1657473540344,7.05325758506077,6.80144022322694,6.91039070802162,7.01877433626657,6.68574937766491,6.82807218439936,6.61674550385465,6.72617836139143,6.58207748339528,7.05602001206526,6.68219209438246,6.74922069607858,7.13169694713327,6.91549332886209
"7809","FAGR_UCONN_15144",4.71909095458165,4.04606204270876,4.29847117851998,4.09819276906141,4.53548551952892,4.09662299661419,4.3156205365115,5.22042361980538,4.74521888226765,4.52215517645514,4.29967330412373,5.10735169934842,3.8615078525775,4.62105707247919,4.82943028373527,3.64704273785466,4.03765014664915,3.68157461813613,3.96006708958152,2.3696031206333,3.80227577321189,4.0836246729612,4.11237571227819,4.57680561965531,3.46044897974433,4.38996952826636,3.31613987914789,4.47850138460374,4.43187924272002,4.29044579508884,4.17191454081961,4.11506999660793,3.86432738736996,4.51406618541795,5.73982109958687,4.77032665277144,4.29522404133808,4.78005047545948,3.21707843820216,5.20169650881927,3.62133563627631,3.86967642186658,4.33487513258225,4.45976114381786,4.7659544771523,4.53134341322767,4.39477003179358,4.39528464312785,3.82675935352178,3.51834745920527,3.27626657032587,3.64872980311136,3.8089465035941,2.99616286113813,3.66532686690692,3.86532896535634,3.51659554274563,3.71514914902098,2.74164637610912,-2.57893539638858,3.62505221407083,2.81081852105434,4.23035855801627,3.44789488560425
"7822","FAGR_UCONN_15167",6.27175358987403,6.34479981637284,6.0626959359328,6.72503637161547,5.78518241397007,5.8893125179042,6.49841892986712,6.03880678843024,5.78385404108915,6.29792297174402,5.90358356093871,6.28784845882352,6.06631281011225,6.29508165754434,6.17393392938002,6.64716773713171,7.44776822085099,6.5193111372643,6.49175881376038,7.45277036276556,6.57399639482298,6.3213420893343,6.92049630824579,7.46366433412068,6.59160394399343,6.43935467131674,6.34807812609515,6.06719244963696,6.89482189628685,7.22087434193811,6.29385410648235,6.75691233865359,6.82910395357418,6.55546152311366,5.99816538814146,6.26041503162371,6.83851989744372,6.32850871543363,6.78701560717011,6.12856602690731,6.69889338336966,6.05373969319958,6.6937728302407,6.46994557346794,6.67944195021847,6.04629076020579,6.00112933612595,5.28178586092993,6.97836695346219,6.72151742975992,6.5154361174983,6.85992172134916,6.27735943853483,6.56533656584345,6.54365665209326,5.86775677171483,6.37477150110444,6.44976294701808,6.3549942186624,6.74566859375478,6.6840494064535,6.75327945811712,6.81336102762998,6.98587117676288
"7839","FAGR_UCONN_15196",8.11528546364683,7.58387168294984,7.14245412209533,7.80300527069312,6.66379192852034,7.86179165401523,7.46617637508681,5.84953762038738,7.49963532766247,7.26363311239286,7.05471250896193,7.69269225304009,7.63193222347102,7.71854117704964,7.0676894568238,6.78155670239309,8.49275101769412,8.54516593475159,8.4777638974138,8.92856784791947,8.24945390090228,7.95836347981914,8.54222984137179,7.96701408232184,8.50659030001214,8.20858460861639,8.82724516507464,7.57871933992289,8.38009319224463,8.56102043552857,9.00507642310214,8.474650346539,8.00936305125125,7.71902012838106,7.6575037771832,8.34715595730931,7.94841773248564,7.69306372527209,7.64822936256456,8.07942849521226,7.84548735327635,8.1275521474944,8.27236511650036,7.81569000504882,7.29561831573939,7.42640817814831,8.09584823478685,8.4870277865175,7.60315323304562,7.43642069504102,7.79559734151273,8.10623353207174,7.48736634809876,8.01537046083407,8.25453203489518,7.3684528330579,7.81382808526995,7.04224812635434,7.82609552331687,8.03824932389967,8.03908086322606,7.81951819064055,8.22089604940549,7.9957743331276
"7843","FAGR_UCONN_15201",1.58335346959721,1.73308536304473,1.39495421587575,0.776389003196805,1.6528502950049,1.2141731229639,2.24704416630276,-2.57893539638858,1.21051928071117,2.11307822974844,1.04559886850926,0.963046177130157,-1.05975063619461,1.024360799384,0.487708176378174,1.30068442780996,1.46759729576006,1.96713763974581,1.12746828984822,2.11160888048085,0.628267609775164,6.598634719448,1.86388243380704,1.41538113860985,1.56460313722334,0.287415983861567,1.66924024705372,6.77559019134092,0.976630552171619,0.403829650620883,2.07340657934353,1.99310806884395,2.74886830873333,0.545551212965323,2.18074999075501,2.24448479303391,1.47859846928174,1.60495288810699,1.84468077506966,2.86817299483509,2.32854191572631,1.19035891548288,1.03316749068054,1.73083199311274,2.4513912981638,2.25058859186645,1.44502455234506,-1.79568808819635,2.0410204305097,1.74366455484291,2.16836370703512,1.24469413957569,0.644233084770715,2.52597033261545,1.14608506058061,-2.57893539638858,2.31721292818392,-2.57893539638858,1.13801773988624,-2.57893539638858,-0.160097305205649,1.70430281985901,3.41950549649527,0.837117729819104
"7846","FAGR_UCONN_15205",6.64649134079035,6.30399638347382,6.56220683158201,6.75087196094484,6.61788285226328,6.90878567429191,6.59457788114762,6.75770183645816,6.65020053184553,6.54573078952239,6.87712386380059,6.63687190765662,6.27854805428566,6.87395506512984,6.31983229717267,6.97582598964117,6.31916396509392,6.12417745989219,6.43800325957468,6.03559355220166,5.90437758815324,6.45556616838219,6.44758292259292,6.17905763657173,6.2929916222724,6.25769410595176,5.76715740085869,6.4537354402781,6.20366240798847,6.32845102089412,6.10386823284529,6.45415650393884,6.65740126006041,6.42565298361825,6.25067631581138,6.54569309228405,6.68423153859585,6.41852442432341,6.09166147929877,6.42896991349608,6.4787596004683,6.35644231347811,6.69115160935947,6.27821277004112,6.14693240556836,6.30153583004719,6.11188137744079,5.63699118268123,6.09246840685633,6.25310855517602,6.01460328177479,5.8197652381209,6.01055005433469,6.14618482978283,6.22805633684145,5.89711701350521,6.30360843612538,5.2714787448999,5.95446099468188,5.57162504502917,5.83086852637133,5.78832363717504,5.84155012156699,5.8509862682002
"7852","FAGR_UCONN_15211",5.27223710781596,5.18715689671146,4.91147362212458,5.00968817112802,5.38708203595739,5.87902446295405,5.43502362771945,4.92303403880278,5.48139977052026,5.6239972021858,5.70805441867564,5.36298463907272,5.45089017455632,5.71960110756603,5.45055705474319,5.35842937400792,5.36828783653639,5.0995270716308,5.15720426940021,4.44783818598699,4.56066617200644,4.95592706212565,4.95818933140517,5.022825233828,4.64777927809655,4.69866408008478,5.11212912112055,5.15837877472129,5.47319433666048,5.4448260422742,4.71675338804921,5.22882768391724,4.17594626614965,4.77820176079166,4.62175407150397,4.99375627692628,5.82568128176388,5.24849178943766,4.77262654514454,5.27536900227082,4.8795049467898,4.96270701200624,5.38185569022342,5.35459285114689,4.78457652591302,5.24345880434809,5.31377812780843,4.58130967652426,4.15908812324299,4.59972379311485,4.80038646969451,5.10687644825772,4.61048495280488,4.804830319474,5.07893732911647,4.66556598891338,4.70105199705333,3.71514914902098,4.97452746676535,4.69617770896934,4.90684139409633,4.76561543383458,4.15482084470446,4.7287232403679
