"","logFC","logCPM","LR","PValue","FDR"
"FAGR_UCONN_30782",5.68597667637244,5.17733294059751,56.1730957917065,6.63634477257123e-14,1.43623773567987e-09
"FAGR_UCONN_29565",4.96695779297228,1.46307774692318,47.5457350953537,5.37355381530468e-12,5.81472258354119e-08
"FAGR_UCONN_08530",4.3174110419528,2.65170247103129,45.7631493926634,1.33450526177841e-11,9.62712095846944e-08
"FAGR_UCONN_17551",4.32067193713276,5.21331462090814,41.1545651946896,1.40654356540571e-10,6.76589576147885e-07
"FAGR_UCONN_12369",1.63515158538562,5.29079822132744,40.9298044330111,1.57796225989195e-10,6.76589576147885e-07
"FAGR_UCONN_02457",4.08587998194309,4.9857944915483,40.591960799,1.8757681623174e-10,6.76589576147885e-07
"FAGR_UCONN_22758",2.98061301357186,3.86068374353961,38.259413546207,6.19375630429961e-10,1.9149324848236e-06
"FAGR_UCONN_32299",1.62056257038605,6.47671990290022,35.854225070122,2.12646397282892e-09,5.52714668582254e-06
"FAGR_UCONN_17322",-1.96966096959305,5.74455999787952,35.7026524766393,2.29850846374655e-09,5.52714668582254e-06
"FAGR_UCONN_16335",5.25581266117283,0.469958965329879,35.3836258640734,2.70753530543599e-09,5.56704160433013e-06
"FAGR_UCONN_01726",2.14979471422671,2.87137211829346,35.297765213133,2.82956555067145e-09,5.56704160433013e-06
"FAGR_UCONN_13134",1.52130316235511,8.84050992872222,34.9684350256185,3.35093702874442e-09,5.61000818224036e-06
"FAGR_UCONN_14160",1.95579086805526,6.37129881335766,34.9574812386224,3.3698413441052e-09,5.61000818224036e-06
"FAGR_UCONN_24815",2.98523532899363,7.12164168725903,34.5806022729555,4.08961347406275e-09,6.32195820040472e-06
"FAGR_UCONN_29312",1.55402478429911,5.12468218768098,34.3692305127139,4.55873652829605e-09,6.52435688813297e-06
"FAGR_UCONN_01306",2.12493775553527,3.9347941649986,34.2593686423831,4.82347796923239e-09,6.52435688813297e-06
"FAGR_UCONN_27349",1.55502889607745,7.22095287230425,34.1116645332522,5.20383870646462e-09,6.62479278148867e-06
"FAGR_UCONN_15749",0.704607927008279,6.31571852562458,33.7965114016324,6.11884902058077e-09,7.35689613907827e-06
"FAGR_UCONN_23646",0.855528429417147,6.43805833742228,32.8465905686041,9.97258238099278e-09,1.00798127297924e-05
