"","logFC","logCPM","LR","PValue","FDR"
"FAGR_UCONN_30936",-0.717014871385116,4.63595662575992,14.7477821287064,0.000122891998903185,0.000453474618970628
"FAGR_UCONN_15420",-0.476508650755503,6.82742612512455,14.743012652509,0.000123203263888576,0.000454545693330473
"FAGR_UCONN_24541",0.60483936852301,4.49321023099002,14.7354416168508,0.000123698994564231,0.00045629685364907
"FAGR_UCONN_25046",2.40464096210013,-0.00138026616311263,14.7334822353592,0.000123827616248591,0.000456693468107021
"FAGR_UCONN_00575",-1.87849869957801,0.312998064505978,14.7306562913146,0.000124013359736108,0.000457300584666698
"FAGR_UCONN_01547",1.2289944707445,3.068230529041,14.7243612938859,0.000124428125864905,0.000458642511798356
"FAGR_UCONN_23568",-1.46613750464862,2.60724098262002,14.724322004946,0.000124430718923136,0.000458642511798356
"FAGR_UCONN_26841",0.526066379974699,7.20295999465059,14.7241685434789,0.000124440847855094,0.000458642511798356
"FAGR_UCONN_32881",-0.710211295361564,5.76452107168294,14.707091055069,0.000125573216265462,0.000462737195031012
"FAGR_UCONN_32116",0.617426130341684,3.78010411480018,14.7053633332723,0.000125688353713174,0.000463076231867784
"FAGR_UCONN_17927",0.680169835114794,9.21962562812811,14.7050684594219,0.000125708015073617,0.000463076231867784
"FAGR_UCONN_27228",-0.550723832919366,6.4209119878864,14.7029391931624,0.000125850080499095,0.000463520667488327
"FAGR_UCONN_18249",1.77685480428464,0.855352125413005,14.7024797760578,0.000125880754169042,0.000463554752718464
