"","logFC","logCPM","LR","PValue","FDR"
"FAGR_UCONN_13103",5.52553209628929,5.6007216337762,133.528995872038,6.92636781433122e-31,1.49900452237756e-26
"FAGR_UCONN_19161",-1.67911932694094,7.76454346578989,127.410528845842,1.51059624492188e-29,1.63461619662997e-25
"FAGR_UCONN_10131",-1.51423785575643,9.17788431893193,123.630411186261,1.0149162968645e-28,7.32160616558047e-25
"FAGR_UCONN_29147",-1.44968668200115,6.7010957533929,114.173915149393,1.19366388193494e-26,6.45831843320899e-23
"FAGR_UCONN_09085",1.33006421541815,6.00514876393859,108.07994193913,2.58152900048213e-25,1.11738901256869e-21
"FAGR_UCONN_00875",1.86726796661928,4.89212217656545,106.802100840375,4.9191871956226e-25,1.77435082146107e-21
"FAGR_UCONN_10846",1.27285425665057,9.52426357916558,101.819896183948,6.08063403542471e-24,1.87995831135231e-20
"FAGR_UCONN_19347",-1.08621998065234,8.92836214417034,100.467727427344,1.20341898496772e-23,3.25554920908393e-20
"FAGR_UCONN_21220",1.86000237792316,8.54638961612567,99.827168568818,1.66293362059324e-23,3.99880104631987e-20
"FAGR_UCONN_12269",2.65034544084019,5.38333379292077,98.5195751633139,3.21827607818439e-23,6.96499308840665e-20
"FAGR_UCONN_19808",-1.53809470865912,7.5417045657217,94.94871037778,1.95382495232376e-22,3.84406178347188e-19
"FAGR_UCONN_18662",-1.2690828796481,7.87573104168099,87.1330993927476,1.01458304153252e-20,1.64362755313163e-17
"FAGR_UCONN_20421",-1.29571206720796,9.18739740882147,87.0507595515867,1.05771412103185e-20,1.64362755313163e-17
"FAGR_UCONN_09891",-1.10005615714936,7.12183108799552,87.0404413299848,1.06324673060913e-20,1.64362755313163e-17
"FAGR_UCONN_13055",-1.15120308210154,7.8235690649893,86.0470729818179,1.75703014456586e-20,2.53504309257963e-17
"FAGR_UCONN_32233",0.906355397981769,5.37756557644332,85.3104002992811,2.55018376169603e-20,3.44944231066409e-17
"FAGR_UCONN_16888",1.60229217427431,4.4901588823635,85.048062272047,2.91200006212326e-20,3.70714737320422e-17
"FAGR_UCONN_24471",2.35199275042054,4.78594671158008,82.5841705162545,1.01264797833333e-19,1.21754041928277e-16
"FAGR_UCONN_09040",-1.26796760924593,6.99788979532595,81.6983981083359,1.58521927156635e-19,1.80564818290731e-16
"FAGR_UCONN_26943",-1.34063160100566,4.61376400741841,78.0026868906131,1.02900488386206e-18,1.06437377318732e-15
"FAGR_UCONN_12543",-0.974998364512578,5.98919562622304,77.9954158929786,1.03279961357239e-18,1.06437377318732e-15
"FAGR_UCONN_15467",-0.784622491079977,8.12394985448301,75.1760988484267,4.30547696729587e-18,4.23541511482805e-15
"FAGR_UCONN_15646",2.79672363734925,3.98819082864998,73.9018064942789,8.21011392310308e-18,7.72536024016508e-15
"FAGR_UCONN_12587",1.2147976253876,4.56307547597633,73.0718609597726,1.2501421520202e-17,1.12731568558422e-14
"FAGR_UCONN_20021",-0.823708393787492,6.07724395394197,72.7786771953915,1.45035394587554e-17,1.25554240386554e-14
"FAGR_UCONN_12058",-1.10590250157883,8.96141343450906,72.3439381330741,1.80777252829025e-17,1.50476204066375e-14
"FAGR_UCONN_24613",1.08916634174139,6.7358671881536,71.9840742534608,2.16941166755837e-17,1.73890397441845e-14
"FAGR_UCONN_09855",-1.67124304428738,5.84684909328015,71.5675786476061,2.6792300461993e-17,2.07085345213733e-14
"FAGR_UCONN_09968",1.71512579180354,3.57381427769938,70.3551830096886,4.95325405011633e-17,3.69649393629716e-14
"FAGR_UCONN_27226",2.72414259054246,5.97318150482456,68.9186824740542,1.0260818500366e-16,7.40215446616406e-14
"FAGR_UCONN_11105",-1.56321214449525,6.45793083024251,68.8090881471959,1.08471667447111e-16,7.572722022227e-14
"FAGR_UCONN_22531",-2.32509648039965,6.00572046574877,68.1865664006866,1.48735579482276e-16,1.00591731598607e-13
"FAGR_UCONN_32430",1.83355406882762,3.51283700261366,65.5587503692743,5.64071151105971e-16,3.69928116734407e-13
"FAGR_UCONN_19913",1.52818128230026,6.86975659187472,65.4827304516855,5.86254495238487e-16,3.72293888952407e-13
"FAGR_UCONN_28319",-1.19432650986,6.94083214075225,65.4302262157365,6.02083269260431e-16,3.72293888952407e-13
"FAGR_UCONN_30395",-0.787766710170797,8.248262248217,64.4851396708811,9.72631535469151e-16,5.81616055738055e-13
"FAGR_UCONN_18807",2.63616988775483,2.72813428191079,64.4416207779011,9.94353297398947e-16,5.81616055738055e-13
"FAGR_UCONN_17528",1.36585989820137,4.19859742371257,64.1187928739984,1.17138837003857e-15,6.67136502746705e-13
"FAGR_UCONN_30299",1.3114038651736,6.91349690198592,64.0273904603635,1.22701385576088e-15,6.80898304266077e-13
"FAGR_UCONN_16142",-0.814690987958533,7.17949736359593,62.9313347046522,2.140398325681e-15,1.15806251410971e-12
"FAGR_UCONN_23621",-0.83422420267392,8.12900872483398,62.5078232092403,2.65388332926012e-15,1.40086202467921e-12
"FAGR_UCONN_21079",-2.23183466113185,4.62961642170994,62.207063801581,3.09176916690103e-15,1.59314448357315e-12
"FAGR_UCONN_32390",1.22540079165972,7.4498271508812,61.7368422714165,3.92566002264063e-15,1.97579381883694e-12
"FAGR_UCONN_22274",1.71425019460901,5.52267368435561,61.6829776585668,4.03453122648416e-15,1.98443920008114e-12
"FAGR_UCONN_10777",1.88170029788987,7.58931256418564,61.5091522741779,4.40689930799489e-15,2.11942477385834e-12
"FAGR_UCONN_32179",-1.10174131241224,6.75097931026341,61.3789625817988,4.70814331183032e-15,2.16874660269675e-12
"FAGR_UCONN_05478",-0.918427066330398,5.98230875242908,61.3782390146916,4.70987387148818e-15,2.16874660269675e-12
"FAGR_UCONN_21720",0.865865462798195,4.27910453984536,59.941506034918,9.77188103387097e-15,4.40589686114658e-12
"FAGR_UCONN_32095",1.0500748758663,5.93579015160009,59.5917074818004,1.16725977502008e-14,5.15547674509888e-12
"FAGR_UCONN_02327",1.13341866251432,6.98762480236318,59.246362315064,1.39117270569698e-14,6.02155193933882e-12
"FAGR_UCONN_10594",-1.63765596983804,5.93464032340014,58.9366470804192,1.62831106853865e-14,6.90978591084579e-12
"FAGR_UCONN_04378",-2.52145872547322,1.72484773282665,58.2928328248261,2.25865446841404e-14,9.40034615488782e-12
"FAGR_UCONN_27215",0.987716636019087,6.02682885084297,57.9153496864073,2.73643488633738e-14,1.11739478887007e-11
"FAGR_UCONN_15545",0.941234310891467,7.07003761622265,57.4987740910155,3.38190004428032e-14,1.35539038441324e-11
"FAGR_UCONN_16583",1.07466385761185,5.78807208830117,56.6975448373255,5.08269702402451e-14,1.99999507261706e-11
